time_milisec,gx,gy,gz
1421110368658.00,-0.031975776,-0.027712587,-0.003197924
1421110368676.00,-0.023448868,-0.05542464,-0.027712587
1421110368696.00,0.006394783,-0.036239497,-0.024514664
1421110368715.00,0.019185146,-0.013856427,-0.007461112
1421110368735.00,0.001065797,-0.010659036,-0.009593239
1421110368756.00,-0.005329518,-0.013856427,-0.023448868
1421110368776.00,-0.015988022,-0.01811988,-0.025580462
1421110368796.00,-0.01279063,-0.015988022,-0.021317273
1421110368816.00,-0.010659036,-0.03090998,-0.034107372
1421110368836.00,-0.005329518,-0.040502686,-0.033041574
1421110368856.00,0.005328985,-0.026646258,-0.041568484
1421110368876.00,-0.010659036,-0.039436888,-0.04796353
1421110368896.00,-0.03837109,-0.067148946,-0.051160924
1421110368916.00,-0.041568484,-0.0842025,-0.06075363
1421110368938.00,-0.015988022,-0.068214744,-0.067148946
1421110368956.00,-0.011724833,-0.035173167,-0.07674138
1421110368976.00,-0.051160924,-0.046897735,-0.0724782
1421110368996.00,-0.057556238,-0.0724782,-0.0724782
1421110369016.00,-0.062885754,-0.08633409,-0.075675584
1421110369036.00,-0.10125605,-0.081005104,-0.057556238
1421110369056.00,-0.09699259,-0.036239497,-0.039436888
1421110369076.00,-0.08953201,0.052226186,-0.036239497
1421110369096.00,-0.061819427,0.10871663,-0.03837109
1421110369116.00,-0.039436888,0.17693058,-0.09166361
1421110369136.00,-0.00106633,0.16307494,-0.12470465
1421110369158.00,-0.05968783,0.029843649,-0.08953201
1421110369176.00,-0.12044146,-0.010659036,-0.07141213
1421110369196.00,-0.10871716,-0.04796353,-0.02238307
1421110369216.00,-0.062885754,0.008526376,-0.020251475
1421110369236.00,-0.007461112,0.16200915,-0.26539677
1421110369256.00,0.2238283,0.08420196,-0.22063118
1421110369276.00,0.16946973,0.08953121,-0.14495613
1421110369297.00,0.10338711,-0.057556238,-0.08633409
1421110369317.00,0.037304495,-0.16200967,-0.07887298
1421110369337.00,-0.029844182,-0.13429762,-0.0842025
1421110369357.00,-0.007461112,-0.11937566,-0.07034633
1421110369377.00,-0.034107372,-0.18865593,-0.068214744
1421110369397.00,-0.10765136,-0.23022388,-0.0842025
1421110369417.00,-0.050095126,-0.17266817,-0.094861
1421110369437.00,-0.019185679,-0.12363885,-0.10338764
1421110369457.00,-0.09699259,-0.16733865,-0.058622036
1421110369477.00,-0.13536341,-0.25900173,0.026645726
1421110369497.00,-0.11830986,-0.35279667,0.07247766
1421110369517.00,-0.074609786,-0.35492826,0.04369928
1421110369537.00,0.01705302,-0.17266817,-0.049029328
1421110369557.00,0.11511141,0.018119348,-0.06501735
1421110369577.00,0.10765083,0.053291984,-0.014922224
1421110369597.00,0.029843649,0.035172634,0.011724034
1421110369617.00,0.005328985,0.047962997,0.047962997
1421110369637.00,-0.031975776,0.01705302,0.053291984
1421110369657.00,-0.04476614,0.075675055,-0.002132127
1421110369678.00,-0.07141213,0.08420196,-0.036239497
1421110369706.00,-0.074609786,0.08526776,-0.046897735
1421110369717.00,-0.046897735,0.07247766,-0.043700077
