time_milisec,gx,gy,gz
1421106736872.00,-0.06395155,-0.015988022,0.008526376
1421106736893.00,-0.04476614,-0.020251475,-0.01279063
1421106736909.00,-0.03837109,-0.036239497,-0.023448868
1421106736928.00,-0.06608315,-0.051160924,-0.009593239
1421106736948.00,-0.057556238,-0.028778385,0.02131674
1421106736971.00,-0.043700077,-0.01811988,0.031975243
1421106736988.00,-0.039436888,-0.068214744,0.00959244
1421106737008.00,-0.035173167,-0.10658503,-0.037305295
1421106737029.00,-0.067148946,-0.0724782,-0.043700077
1421106737048.00,-0.049029328,-0.067148946,0.01705302
1421106737071.00,-0.03090998,-0.0831367,0.029843649
1421106737094.00,0,-0.05968783,-0.013856427
1421106737108.00,0.031975243,-0.09805839,-0.14921932
1421106737129.00,-0.06075363,-0.05542464,-0.13856082
1421106737148.00,-0.10232185,-0.062885754,-0.004263721
1421106737168.00,-0.11511194,-0.024514664,0.049028795
1421106737188.00,-0.0724782,0.088465154,0.04263348
1421106737208.00,-0.025580462,0.12896757,0.053291984
1421106737229.00,-0.028778385,0.044765607,0.044765607
1421106737248.00,-0.11937566,-0.08953201,-0.003197924
1421106737268.00,-0.122573055,-0.11724407,-0.053292517
1421106737289.00,-0.021317273,-0.1396266,-0.10232185
1421106737309.00,-0.01811988,-0.12683651,-0.13536341
1421106737328.00,-0.049029328,-0.11191455,-0.13429762
1421106737348.00,-0.092729405,-0.1406924,-0.10658503
1421106737368.00,-0.0724782,-0.13536341,-0.099124454
1421106737388.00,-0.02238307,-0.094861,-0.11298035
1421106737408.00,0.012789832,-0.054358847,-0.11404615
1421106737429.00,0.02557993,-0.06075363,-0.10871716
1421106737448.00,0.00959244,-0.07141213,-0.0820709
1421106737469.00,-0.020251475,-0.045831937,-0.046897735
1421106737488.00,-0.019185679,0.02131674,-0.028778385
1421106737509.00,0.001065797,0.060753096,-0.007461112
1421106737529.00,0.010658237,0.02131674,0.022382537
1421106737548.00,0.045831405,0.028777853,0.013855628
1421106737569.00,0.030909447,0.058621503,0.001065797
1421106737588.00,-0.01811988,0.045831405,0.01705302
1421106737608.00,-0.057556238,0.030909447,0.03943609
1421106737629.00,-0.041568484,0.054358315,0.04369928
1421106737649.00,0.013855628,0.07780665,0.01705302
1421106737671.00,0.050094593,0.063950755,-0.035173167
1421106737689.00,0.015987223,0.011724034,-0.027712587
1421106737708.00,-0.035173167,-0.023448868,-0.008526909
1421106737728.00,-0.009593239,-0.004263721,-0.026646258
1421106737749.00,0.029843649,-0.008526909,-0.031975776
1421106737768.00,0.035172634,-0.02238307,-0.013856427
1421106737791.00,0.02557993,-0.011724833,0.014921425
1421106737810.00,0.002131594,-0.020251475,0.010658237
1421106737829.00,0,-0.020251475,-0.019185679
1421106737849.00,-0.00106633,-0.00106633,-0.013856427
1421106737869.00,-0.005329518,0.007460579,0.003197391
1421106737889.00,-0.015988022,0.004263188,0.001065797
1421106737909.00,-0.017053818,0.007460579,-0.013856427
1421106737929.00,0.00959244,0.028777853,-0.027712587
1421106737949.00,0.023448335,0.026645726,-0.024514664
1421106737968.00,0.003197391,-0.008526909,-0.015988022
1421106737989.00,0.023448335,-0.01811988,-0.005329518
1421106738009.00,0.027712055,0.001065797,-0.00106633
1421106738028.00,0.022382537,-0.008526909,0.010658237
1421106738049.00,0.024514131,-0.039436888,-0.00106633
1421106738068.00,0.035172634,-0.035173167,-0.025580462
1421106738089.00,0.018119348,-0.03837109,-0.025580462
1421106738108.00,-0.007461112,-0.015988022,-0.005329518
1421106738135.00,-0.017053818,-0.003197924,-0.009593239
1421106738149.00,-0.011724833,-0.01279063,-0.025580462
1421106738169.00,-0.005329518,-0.015988022,-0.04263428
1421106738190.00,0.002131594,0.028777853,-0.025580462
1421106738208.00,0,0.044765607,0.002131594
1421106738229.00,-0.015988022,0.001065797,0.011724034
1421106738248.00,-0.021317273,-0.025580462,-0.008526909
1421106738268.00,-0.002132127,-0.014922224,-0.025580462
1421106738288.00,0.004263188,-0.002132127,-0.019185679
1421106738308.00,-0.007461112,-0.005329518,0.004263188
1421106738329.00,0.002131594,0.010658237,0.007460579
1421106738348.00,0.02131674,0.012789832,-0.011724833
1421106738368.00,0.008526376,-0.023448868,-0.008526909
1421106738395.00,-0.005329518,-0.02238307,-0.004263721
1421106738408.00,-0.005329518,0.004263188,0.002131594
1421106738429.00,0.008526376,0.006394783,-0.00106633
1421106738448.00,0.013855628,0.001065797,-0.009593239
1421106738468.00,-0.005329518,-0.002132127,-0.01279063
1421106738488.00,0.008526376,0.00959244,-0.009593239
1421106738508.00,0.01705302,-0.004263721,-0.004263721
1421106738529.00,0.011724034,-0.007461112,-0.006395315
1421106738549.00,0.023448335,-0.005329518,-0.00106633
1421106738569.00,0.031975243,-0.01279063,0.008526376
1421106738588.00,0.031975243,-0.007461112,-0.002132127
1421106738609.00,0.015987223,0.014921425,-0.020251475
1421106738629.00,-0.010659036,0.030909447,-0.02238307
1421106738649.00,-0.03090998,0.044765607,-0.003197924
1421106738723.00,-0.01811988,0.027712055,0.020250943
1421106738724.00,-0.008526909,0.020250943,0.01705302
1421106738725.00,-0.034107372,0.019185146,0.007460579
1421106738732.00,-0.073543996,-0.021317273,0.003197391
1421106738809.00,-0.074609786,-0.03837109,0.004263188
1421106738809.00,-0.05649044,0.029843649,0.030909447
1421106738810.00,-0.10978296,0.027712055,0.061818894
1421106738820.00,-0.13856082,-0.033041574,0.07247766
1421106738850.00,-0.13749501,-0.054358847,0.06501655
1421106738851.00,-0.16200967,-0.057556238,0.09699179
1421106738939.00,-0.15668015,-0.07034633,0.16733813
1421106738940.00,-0.11298035,-0.035173167,0.18332589
1421106738941.00,-0.10338764,0.026645726,0.18332589
1421106738941.00,-0.11191455,0.06288496,0.21530166
1421106738996.00,-0.110848755,0.08953121,0.25900093
1421106738996.00,-0.0852683,0.12470385,0.22702569
1421106738997.00,-0.0820709,0.12150646,0.16520654
1421106739064.00,-0.12044146,0.101255514,0.12150646
1421106739064.00,-0.15454857,0.037304495,0.12577018
1421106739065.00,-0.15241697,0.029843649,0.11617721
1421106739075.00,-0.1310997,0.07887244,0.09166281
1421106739124.00,-0.04476614,0.081004575,0.100189716
1421106739125.00,0.030909447,0.11724327,0.09699179
1421106739133.00,-0.036239497,0.15774542,0.100189716
1421106739193.00,-0.067148946,0.15135011,0.15135011
1421106739194.00,-0.040502686,0.1502843,0.22169644
1421106739194.00,-0.043700077,0.17586477,0.16627233
1421106739228.00,-0.06075363,0.12577018,0.100189716
1421106739228.00,-0.005329518,-0.020251475,0.081004575
1421106739293.00,0.05116039,0.020250943,0.061818894
1421106739293.00,-0.025580462,0.07993824,0.08526776
1421106739294.00,-0.0852683,0.118309066,0.17479898
1421106739347.00,-0.07887298,0.15135011,0.21423534
1421106739348.00,-0.21317007,0.10978243,0.13216496
1421106739349.00,-0.25580436,-0.037305295,0.053291984
1421106739417.00,-0.19291912,-0.1406924,-0.01279063
1421106739417.00,-0.21317007,-0.12150726,-0.0959268
1421106739418.00,-0.38690403,-0.11511194,-0.13536341
1421106739479.00,-0.47750106,-0.18226062,-0.10765136
1421106739480.00,-0.4700402,-0.14708772,-0.11937566
1421106739480.00,-0.5084105,-0.005329518,-0.12470465
1421106739501.00,-0.5883493,0.09272861,-0.16094388
1421106739550.00,-0.66295904,-0.062885754,-0.16094388
1421106739550.00,-0.62245667,-0.142824,-0.1875896
1421106739551.00,-0.6107323,-0.003197924,-0.3943649
1421106739598.00,-0.7333054,0.13749447,-0.6032715
1421106739598.00,-0.96246266,0.029843649,-0.5904814
1421106739661.00,-0.99870163,-0.18652381,-0.43166965
1421106739663.00,-0.70132965,-0.15454857,-0.3272162
1421106739664.00,-0.30909687,0.088465154,-0.3176235
1421106739674.00,-0.20464343,0.34533504,-0.31442612
1421106739723.00,-0.40182546,0.5062784,-0.32188722
1421106739724.00,-0.7247785,0.35705933,-0.16627286
1421106739756.00,-0.7823342,-0.094861,0.052226186
1421106739757.00,-0.17799717,-0.19931445,0.14282346
1421106739817.00,0.54358315,0.34426922,0.038370293
1421106739817.00,0.57769024,0.6725512,-0.15668015
1421106739818.00,-0.11511194,0.36558598,-0.15028511
1421106739883.00,-0.5766252,-0.35279667,-0.05542464
1421106739884.00,-0.2728579,-0.42740592,0.029843649
1421106739885.00,0.24301371,-0.05542464,0.119374864
1421106739893.00,0.24194792,0.19824784,0.20144524
1421106739969.00,-0.04263428,0.31655717,0.2899109
1421106739971.00,-0.21210428,0.24834271,0.17586477
1421106739971.00,-0.23448734,0.12683597,0.05116039
1421106739972.00,-0.18012902,0.027712055,0.088465154
