time_milisec,gx,gy,gz
1421106073146.00,0.06821394,0.03410684,0.071411334
1421106073161.00,0.024514131,0.015987223,0.06714814
1421106073184.00,-0.008526909,0.007460579,0.06821394
1421106073202.00,0.03304104,0.007460579,0.046897203
1421106073214.00,0.046897203,0.002131594,0.050094593
1421106073235.00,-0.007461112,0.005328985,0.07247766
1421106073254.00,-0.029844182,-0.013856427,0.09272861
1421106073274.00,-0.002132127,-0.04263428,0.07993824
1421106073296.00,0.030909447,-0.014922224,0.03304104
1421106073314.00,0.038370293,-0.011724833,0.030909447
1421106073335.00,0.011724034,-0.033041574,0.050094593
1421106073354.00,0.001065797,-0.025580462,0.047962997
1421106073376.00,0.038370293,-0.013856427,0.019185146
1421106073394.00,0.045831405,-0.03837109,0.029843649
1421106073416.00,0.052226186,-0.049029328,0.040501885
1421106073434.00,0.09166281,0.007460579,0.026645726
1421106073454.00,0.088465154,-0.00106633,0.038370293
1421106073474.00,0.049028795,-0.04476614,0.050094593
1421106073494.00,0.050094593,-0.029844182,0.03943609
1421106073523.00,0.056489907,-0.023448868,0.058621503
1421106073541.00,0.022382537,-0.041568484,0.0948602
1421106073554.00,0.019185146,-0.033041574,0.09272861
1421106073575.00,0.046897203,-0.017053818,0.059687298
1421106073595.00,0.054358315,-0.024514664,0.02131674
1421106073617.00,0.022382537,-0.03090998,0.014921425
1421106073637.00,0.015987223,-0.006395315,-0.006395315
1421106073655.00,0.028777853,-0.019185679,-0.014922224
1421106073677.00,0.023448335,-0.024514664,-0.033041574
1421106073695.00,0.00959244,-0.01811988,-0.021317273
1421106073715.00,-0.019185679,-0.034107372,0.020250943
1421106073737.00,-0.01279063,-0.02238307,0.019185146
1421106073755.00,-0.011724833,-0.009593239,-0.005329518
1421106073774.00,0,0.011724034,-0.020251475
1421106073794.00,-0.017053818,0.01705302,-0.006395315
1421106073814.00,-0.040502686,-0.004263721,0.002131594
1421106073836.00,-0.04263428,-0.029844182,0.012789832
1421106073854.00,-0.037305295,-0.06608315,0.044765607
1421106073875.00,-0.00106633,-0.004263721,0.024514131
1421106073894.00,0.044765607,0.04369928,0.007460579
1421106073917.00,-0.009593239,-0.017053818,0.03410684
1421106073935.00,-0.057556238,-0.039436888,0.047962997
1421106073955.00,-0.013856427,0.019185146,0.003197391
1421106073974.00,0.00959244,0.029843649,-0.014922224
1421106073993.00,-0.029844182,-0.008526909,0.013855628
