time_milisec,ax,ay,az
1421110371145.00,-0.72015244,3.4459841,9.224867
1421110371184.00,-0.85307604,3.6052527,9.293724
1421110371184.00,-0.7807764,3.4395475,9.444759
1421110371222.00,-0.78751236,3.4724789,9.352102
1421110371222.00,-0.8342152,3.5711238,9.386531
1421110371236.00,-1.0168355,3.7564385,9.48293
1421110371259.00,-1.0267149,3.7640727,9.450298
1421110371297.00,-0.9618997,3.588787,9.470805
1421110371298.00,-0.9761202,3.7012033,9.392069
1421110371325.00,-1.1023078,3.7223094,9.111552
1421110371336.00,-1.0226734,3.7338355,9.045091
1421110371357.00,-1.0436298,3.738326,9.121582
1421110371377.00,-1.2142749,3.7459602,9.225915
1421110371396.00,-1.1913725,3.8173618,9.186846
1421110371416.00,-1.1217673,3.8309834,9.322763
1421110371439.00,-1.2183166,3.931275,9.415421
1421110371457.00,-1.5744259,4.2932224,8.133935
1421110371477.00,-1.4458433,4.131109,9.1185875
1421110371530.00,-1.3211527,3.8178108,9.49715
1421110371531.00,-1.5820601,3.9854622,9.282946
1421110371552.00,-1.5627502,4.0209384,9.355096
1421110371588.00,-1.2014017,3.9631586,9.2449255
1421110371588.00,-1.0943742,3.924988,9.11784
1421110371597.00,-1.19736,3.9172041,9.141789
1421110371617.00,-1.045426,3.854185,9.237591
1421110371639.00,-0.8196954,3.637436,9.153016
1421110371660.00,-0.9548643,3.585494,9.341475
1421110371677.00,-0.94273955,3.552263,9.433682
1421110371697.00,-0.9147478,3.642675,9.374256
1421110371717.00,-0.85307604,3.8574784,9.338032
1421110371739.00,-0.84634,3.870651,9.361832
1421110371759.00,-0.86295545,3.8146675,9.354946
1421110371780.00,-0.8491841,3.6606376,9.220975
1421110371799.00,-0.80367875,3.5408866,9.267827
1421110371819.00,-0.69754946,3.6525545,9.373807
1421110371840.00,-0.7433542,3.5351985,9.34821
1421110371859.00,-0.76461,3.442242,9.480685
1421110371879.00,-0.82089293,3.4200878,9.2360935
1421110371900.00,-0.7696994,3.612887,9.201964
1421110371918.00,-0.9108559,3.6986587,9.142538
1421110371937.00,-0.7842192,3.7503011,9.2890835
1421110371957.00,-0.6164181,3.5823505,9.036858
1421110371977.00,-0.57001466,3.6259098,9.181308
1421110371997.00,-0.68018556,3.5247202,9.199719
1421110372017.00,-0.73347473,3.4995725,9.147778
