time_milisec,ax,ay,az
1421109976243.00,-0.80652285,3.9308257,9.520951
1421109976267.00,-0.84888476,4.0724316,9.339229
1421109976276.00,-0.8390053,4.218378,9.250913
1421109976296.00,-0.84484315,4.1549096,9.231603
1421109976318.00,-0.7424561,4.1944275,9.343121
1421109976340.00,-0.7008426,3.9398072,9.255853
1421109976357.00,-0.7590715,4.0318656,9.246122
1421109976376.00,-0.65653473,3.928281,9.112301
1421109976397.00,-0.55160296,4.0700364,9.134006
1421109976416.00,-0.82897615,4.0351586,8.920849
1421109976437.00,-0.8744815,3.971092,8.930429
1421109976457.00,-0.67868865,3.9862106,9.042247
1421109976479.00,-0.55399793,4.177064,8.910071
1421109976496.00,-0.65997756,4.199218,8.90588
1421109976516.00,-0.8186476,4.107758,9.117241
1421109976536.00,-0.7240443,4.1698785,9.221274
1421109976558.00,-0.71820647,3.960614,9.384435
1421109976577.00,-0.53423905,4.1335044,9.3872795
1421109976596.00,-0.8140073,4.1074586,8.940159
1421109976616.00,-0.8000862,4.1611967,9.003926
1421109976636.00,-0.7887099,4.107159,9.0832615
1421109976656.00,-0.71790713,4.106261,9.164093
1421109976676.00,-0.60040146,4.1665854,8.990455
1421109976697.00,-0.6572832,4.179758,8.850346
1421109976716.00,-0.6584807,4.261488,9.085806
1421109976736.00,-0.6391708,4.1469765,9.180409
1421109976756.00,-0.6110294,4.002377,9.038055
1421109976776.00,-0.66596514,3.7799397,9.074729
1421109976798.00,-0.8108638,4.1353006,9.062155
1421109976816.00,-0.61552,4.2908273,9.091793
1421109976836.00,-0.53813094,4.1483235,8.900492
1421109976857.00,-0.5893245,4.206852,8.918304
1421109976876.00,-0.7402107,4.16928,9.0647
1421109976898.00,-0.6116281,4.0031257,9.198372
1421109976918.00,-0.5706134,4.147425,9.073831
1421109976938.00,-0.81191164,4.1891885,8.960965
1421109976958.00,-0.8547226,4.117787,9.031918
1421109976978.00,-0.8384065,4.045038,9.267827
1421109976999.00,-0.8402028,4.0122566,9.237291
1421109977019.00,-0.85023195,4.1185355,9.197024
1421109977039.00,-0.88735473,4.214037,9.037007
1421109977059.00,-0.85023195,4.334237,8.982671
1421109977078.00,-0.8107141,4.3652225,8.972791
1421109977098.00,-0.83316743,4.2176294,9.216784
1421109977118.00,-0.8797206,4.19338,9.319021
1421109977141.00,-0.7393126,4.182303,9.264235
1421109977158.00,-0.6879694,4.194278,8.964558
1421109977179.00,-0.49352372,4.2391844,8.7517
1421109977198.00,-0.5319937,4.214486,8.929531
1421109977218.00,-0.49187714,4.2343946,9.127419
1421109977238.00,-0.524659,4.0564146,9.151071
1421109977258.00,-0.6271957,4.14518,9.122929
1421109977278.00,-0.40909928,4.1981697,9.060658
1421109977316.00,-0.53379,4.2421784,9.0165
1421109977321.00,-0.60144925,4.2993593,9.071286
1421109977337.00,-0.7089258,4.2881327,9.01186
1421109977357.00,-0.48738647,4.27511,8.901689
1421109977377.00,-0.728535,4.4325824,8.73269
1421109977396.00,-0.6215076,4.3737545,9.082663
1421109977416.00,-0.5834866,4.1251216,9.1849
1421109977438.00,-0.43858796,4.0604563,8.984167
1421109977458.00,-0.506846,4.141737,8.909622
1421109977480.00,-0.56657183,4.116889,8.918005
1421109977499.00,-0.5484595,4.1219783,8.921747
1421109977519.00,-0.68811905,4.124972,9.081914
1421109977539.00,-0.69485503,4.081413,9.187295
1421109977559.00,-0.53079623,4.074527,9.176667
1421109977579.00,-0.6095325,4.1776624,9.22786
1421109977599.00,-0.65488815,4.2152343,9.297167
1421109977620.00,-0.66791105,4.222569,9.192983
1421109977638.00,-0.6156697,4.2739124,9.432335
1421109977658.00,-0.5195696,4.215833,9.376053
1421109977678.00,-0.7009923,4.148623,9.136251
1421109977698.00,-0.73721695,4.093238,9.304052
1421109977718.00,-0.72239774,4.023034,9.202114
1421109977739.00,-0.6981482,4.114494,9.190139
1421109977758.00,-0.6569838,4.0894957,9.143736
1421109977780.00,-0.7113208,4.10192,9.012159
1421109977799.00,-0.66686326,4.2141867,8.897347
1421109977819.00,-0.5650749,4.127816,8.864716
1421109977838.00,-0.51657575,4.1302114,8.957373
1421109977858.00,-0.60174865,4.2291555,9.001382
1421109977878.00,-0.65803164,4.0993752,9.0165
1421109977899.00,-0.6839278,4.1670346,8.965007
1421109977918.00,-0.71536237,4.219126,9.034463
1421109977939.00,-0.6800358,4.299509,8.968749
1421109977959.00,-0.7933502,4.3276505,9.042397
1421109977980.00,-0.7262897,4.093088,9.203012
1421109977998.00,-0.70533323,4.2222695,9.228909
1421109978018.00,-0.79020673,4.262686,9.061108
1421109978038.00,-0.6581813,4.1356,8.948392
1421109978059.00,-0.57285875,4.1829014,9.037906
1421109978082.00,-0.6451584,4.179309,9.047485
1421109978096.00,-0.7247928,4.157604,9.219627
1421109978126.00,-0.5869295,4.036955,8.959169
1421109978146.00,-0.57959473,4.1064105,8.8774395
1421109978157.00,-0.62285477,4.2704697,8.956625
1421109978177.00,-0.7339238,4.2207727,9.070088
1421109978196.00,-0.65743285,4.2647815,9.005573
1421109978216.00,-0.7246431,4.2221203,8.868308
1421109978239.00,-0.84963316,4.2983117,8.964109
1421109978257.00,-0.7149133,4.262087,9.0269785
1421109978277.00,-0.7887099,4.115392,9.099129
1421109978298.00,-0.7243437,4.1478744,8.945698
1421109978317.00,-0.64860123,4.19802,9.08386
1421109978360.00,-0.6601273,4.359085,9.203312
1421109978364.00,-0.6703061,4.208199,9.147478
1421109978381.00,-0.66431856,4.171226,9.104966
1421109978446.00,-0.6806346,4.1146436,8.931776
1421109978455.00,-0.63887143,4.1507187,9.010962
1421109978458.00,-0.6680608,4.181255,9.129066
1421109978459.00,-0.66431856,4.1159906,9.029673
1421109978501.00,-0.6186635,4.1665854,8.9690485
1421109978502.00,-0.58992326,4.239334,9.012609
1421109978536.00,-0.5628296,4.148024,9.140891
1421109978537.00,-0.54157376,4.147425,9.204209
1421109978583.00,-0.6306386,4.3276505,9.154813
1421109978585.00,-0.6987469,4.120332,9.159602
1421109978623.00,-0.6953041,4.1772137,8.954978
1421109978624.00,-0.56208116,4.104315,9.07413
1421109978637.00,-0.54501665,4.162245,9.055868
1421109978666.00,-0.75817335,4.20296,9.080268
1421109978675.00,-0.726589,4.1585026,9.038654
1421109978699.00,-0.7430548,4.147425,9.158705
1421109978716.00,-0.62315416,4.1320076,9.148974
1421109978736.00,-0.6249504,4.167484,9.023536
1421109978756.00,-0.5947133,4.2920246,8.96396
1421109978782.00,-0.83825684,4.314478,9.152567
1421109978799.00,-0.8758287,4.3658214,9.24253
1421109978816.00,-0.6803352,4.1767645,9.116043
1421109978858.00,-0.8478369,4.1926312,8.966205
1421109978859.00,-0.98929274,4.4364743,9.029523
1421109978876.00,-1.009351,4.541406,9.03132
1421109978896.00,-0.9650432,4.5973897,9.113948
1421109978934.00,-0.9559122,4.5297303,9.010512
1421109978936.00,-1.0776091,4.4738965,8.971744
1421109978956.00,-1.1105406,4.3104362,9.117091
1421109978979.00,-1.3103751,4.3792934,9.138347
1421109978996.00,-1.2918136,4.4580293,9.032666
1421109979018.00,-1.3751903,4.5411067,7.904612
1421109979040.00,-1.4513818,4.827611,8.689879
1421109979063.00,-1.2307407,4.6970825,8.7439165
1421109979078.00,-1.3768369,4.722829,8.60815
1421109979113.00,-1.3470488,4.893474,9.048683
1421109979117.00,-1.1573932,4.753216,9.110206
1421109979137.00,-1.0714718,4.691544,8.947194
1421109979157.00,-1.0823991,4.703968,8.732242
1421109979179.00,-1.1356883,4.809349,9.118737
1421109979196.00,-1.0195298,4.6485834,9.004825
1421109979216.00,-0.843945,4.4743457,8.906928
1421109979238.00,-0.8083191,4.449497,8.634794
1421109979257.00,-0.8652008,4.3180704,8.739876
1421109979278.00,-0.893492,4.625681,9.022338
1421109979297.00,-1.1789484,4.6816645,8.950936
1421109979317.00,-1.2005036,4.6324167,8.832233
1421109979341.00,-1.0835967,4.508774,8.923244
1421109979360.00,-0.9541159,4.5104203,8.949589
1421109979376.00,-0.9554631,4.5858636,9.042247
1421109979397.00,-1.1082953,4.574637,9.075478
1421109979417.00,-1.0901829,4.494254,9.114845
1421109979436.00,-0.8279283,4.280349,9.192235
1421109979457.00,-0.93540484,4.299509,9.081764
1421109979480.00,-0.7521858,4.2719665,9.001532
1421109979499.00,-0.58558226,4.407285,8.906179
1421109979520.00,-0.69979477,4.2766066,8.904982
1421109979538.00,-0.5454657,4.31358,8.725804
1421109979559.00,-0.6391708,4.2155337,8.746013
1421109979578.00,-0.5192702,4.324058,9.015153
1421109979600.00,-0.7447014,4.362229,9.032067
1421109979620.00,-0.6104306,4.3087897,8.987909
1421109979640.00,-0.6116281,4.230802,8.875044
1421109979659.00,-0.74769515,4.377048,8.707692
1421109979680.00,-0.71850586,4.3813887,8.907377
1421109979700.00,-0.52480865,4.1963735,8.934022
1421109979718.00,-0.6864725,4.3685155,8.920849
1421109979736.00,-0.8288264,4.3960586,8.856183
1421109979756.00,-0.8788225,4.518204,8.646171
1421109979777.00,-0.886756,4.5586205,8.841663
1421109979799.00,-0.8244855,4.5741878,8.971893
1421109979817.00,-0.696801,4.42899,8.929232
1421109979837.00,-0.9650432,4.4580293,8.731792
1421109979857.00,-1.0282118,4.655469,8.851094
1421109979877.00,-0.8884026,4.619843,8.884475
1421109979902.00,-0.97746736,4.4999423,9.048384
1421109979916.00,-0.9316626,4.6623545,8.984616
1421109979936.00,-0.91893905,4.692292,8.940159
1421109979957.00,-0.95321774,4.535119,8.76158
1421109979977.00,-0.87088895,4.455934,9.068143
1421109979996.00,-0.9885443,4.4387197,9.156159
1421109980017.00,-0.893492,4.5430527,9.136102
1421109980038.00,-0.814606,4.527036,9.092392
1421109980061.00,-0.7271878,4.592001,8.844358
1421109980083.00,-0.5812413,4.575236,8.737181
1421109980099.00,-0.7063811,4.547992,8.808732
1421109980121.00,-0.64261365,4.588708,8.989706
1421109980150.00,-0.73407346,4.6743298,8.147408
1421109980165.00,-1.4329702,4.771328,9.273665
1421109980178.00,-1.0394385,4.248615,8.920549
1421109980214.00,-0.63902116,4.348757,8.873847
1421109980248.00,-0.9511221,4.464466,8.95393
1421109980249.00,-0.9267229,4.572691,9.004076
1421109980302.00,-0.9449849,4.374653,8.842262
1421109980303.00,-0.68123335,4.3075924,9.111253
1421109980306.00,-0.7200028,4.297563,9.072484
1421109980341.00,-0.73033124,4.4411144,8.77146
1421109980342.00,-0.80876815,4.4006987,8.833431
1421109980374.00,-0.9020242,4.5081754,8.906329
1421109980396.00,-0.79679304,4.3282495,9.204808
1421109980397.00,-0.78212357,4.490512,8.906179
1421109980428.00,-0.71760774,4.450994,8.749306
1421109980437.00,-0.8759784,4.562213,8.783884
1421109980464.00,-0.8002359,4.3161244,8.964707
1421109980498.00,-0.88705534,4.468358,8.98312
1421109980499.00,-0.7604187,4.376,8.888816
1421109980530.00,-0.6966513,4.5291314,8.808582
1421109980536.00,-0.7735913,4.4966493,8.832982
1421109980557.00,-0.78945833,4.2869353,8.880283
1421109980582.00,-0.87657714,4.405489,8.9762335
1421109980608.00,-0.7337741,4.546196,8.966354
1421109980618.00,-0.7370673,4.553381,8.764275
1421109980641.00,-0.8649014,4.5463457,8.953182
1421109980656.00,-0.73751634,4.423152,8.868757
1421109980676.00,-0.8893007,4.4089317,8.7527485
1421109980697.00,-0.9605525,4.3595343,8.8722
1421109980718.00,-0.941542,4.208199,8.919353
1421109980737.00,-1.0599458,4.370761,8.711135
1421109980757.00,-1.0654843,4.292324,8.92519
1421109980777.00,-1.0603949,4.4863205,8.990455
1421109980797.00,-1.0674303,4.3478584,9.086255
1421109980819.00,-1.1808944,4.3930645,9.002878
1421109980839.00,-1.2440629,4.530329,8.873248
1421109980858.00,-1.2313395,4.4912605,8.749755
1421109980879.00,-1.1787987,4.5782294,8.959768
1421109980899.00,-1.022823,4.4824286,8.913814
1421109980919.00,-1.1976595,4.4488983,8.9320755
1421109980938.00,-1.3738431,4.4021955,9.12203
1421109980959.00,-1.3473482,4.524641,9.093889
1421109980977.00,-1.2991484,4.723278,8.7157755
1421109980997.00,-1.4606625,4.6869035,8.434959
1421109981034.00,-1.52922,4.7133985,8.895252
1421109981048.00,-1.3961467,4.6701384,8.680449
1421109981069.00,-1.3858181,4.7502217,8.791219
1421109981082.00,-1.3973442,4.547992,8.916059
1421109981110.00,-1.2186159,4.5426035,8.796457
1421109981117.00,-1.1367362,4.4747944,9.082363
1421109981142.00,-0.9687854,4.3257046,9.100475
1421109981156.00,-0.8147557,4.4141707,8.785979
1421109981176.00,-0.8270302,4.4584785,8.814271
1421109981197.00,-0.85427356,4.415368,8.938662
1421109981217.00,-0.9102571,4.2526565,8.89166
1421109981239.00,-0.7988887,4.230952,8.969647
1421109981259.00,-0.8637039,4.3691144,8.913664
1421109981279.00,-0.9364526,4.515061,8.835526
1421109981298.00,-1.0511142,4.418362,8.882528
1421109981317.00,-0.9288185,4.556824,8.863967
1421109981337.00,-0.82493454,4.464466,8.986413
1421109981361.00,-0.9145981,4.485722,9.099427
1421109981378.00,-0.9304651,4.4970984,8.844956
1421109981397.00,-0.9460327,4.5705953,8.796607
1421109981418.00,-1.1340418,4.555028,8.831036
1421109981437.00,-1.0910811,4.4331813,8.975336
1421109981460.00,-1.0572515,4.623735,8.956326
1421109981478.00,-1.0036628,4.4441085,8.869506
1421109981501.00,-1.0264156,4.576583,8.738828
1421109981518.00,-1.1665242,4.458628,8.738229
1421109981537.00,-0.9244775,4.3821373,8.780441
1421109981557.00,-0.9039702,4.442462,8.994047
1421109981579.00,-0.91549623,4.576433,8.911718
1421109981598.00,-1.0574012,4.5753856,8.778944
1421109981617.00,-0.99483126,4.614005,8.964109
1421109981638.00,-0.92118436,4.4059377,8.98761
1421109981657.00,-0.8931926,4.432133,9.099727
1421109981678.00,-0.9610016,4.2686734,9.125473
1421109981697.00,-0.9057664,4.5529323,9.014255
1421109981717.00,-0.8623567,4.5372148,8.885373
1421109981737.00,-0.98959213,4.5388613,8.853489
1421109981760.00,-0.8532257,4.41462,8.984766
1421109981779.00,-0.7655081,4.4723997,9.001681
1421109981797.00,-0.8500822,4.517456,8.952284
1421109981817.00,-0.72554123,4.350703,8.750354
1421109981837.00,-0.66132474,4.413572,8.826844
1421109981859.00,-0.7882608,4.398603,9.086105
1421109981879.00,-0.74230635,4.2770557,9.108109
1421109981899.00,-0.6882687,4.208798,8.970246
1421109981919.00,-0.8292755,4.392017,9.164392
1421109981937.00,-0.7493417,4.4628196,8.913514
1421109981957.00,-0.85936296,4.300557,8.923842
1421109981981.00,-0.92657316,4.4382706,9.049132
1421109981997.00,-0.97402453,4.500541,9.04554
1421109982018.00,-0.71057236,4.4059377,9.163794
1421109982037.00,-0.76910067,4.4330316,9.175469
1421109982058.00,-0.9193881,4.398603,9.229507
1421109982079.00,-0.7960446,4.282594,9.003777
1421109982098.00,-0.73721695,4.237388,9.075627
1421109982117.00,-0.8161029,4.2830434,9.057365
1421109982137.00,-0.70802766,4.267326,8.878487
1421109982157.00,-0.59261763,4.2770557,8.919203
1421109982177.00,-0.812211,4.359684,8.910221
1421109982199.00,-0.7512877,4.4518924,8.907677
1421109982217.00,-0.6234535,4.233347,9.00198
1421109982237.00,-0.65773225,4.208648,9.068892
1421109982257.00,-0.70967424,4.206852,8.990155
1421109982278.00,-0.6984476,4.2435255,9.065
1421109982297.00,-0.7047345,4.306694,9.031619
1421109982318.00,-0.8288264,4.31373,9.077573
1421109982337.00,-0.78092605,4.3734555,9.148525
1421109982358.00,-0.88885164,4.3387275,9.236992
1421109982378.00,-0.76356214,4.3063946,9.143886
1421109982399.00,-0.7735913,4.3650727,9.04524
1421109982420.00,-0.70009416,4.272266,8.994347
1421109982441.00,-0.7662566,4.328549,8.887169
1421109982460.00,-0.7050339,4.391867,8.901389
1421109982481.00,-0.8184979,4.569248,8.81906
1421109982497.00,-0.85412383,4.296216,8.8722
1421109982521.00,-0.87148774,4.3852806,9.025781
1421109982538.00,-0.7882608,4.328399,9.026829
1421109982557.00,-0.710722,4.2828937,8.996741
1421109982578.00,-0.767005,4.3056464,9.083112
1421109982597.00,-0.7725435,4.281397,9.02099
1421109982617.00,-0.6391708,4.362528,9.0832615
1421109982637.00,-0.767005,4.334387,8.8757925
1421109982660.00,-0.7912546,4.247717,9.160051
1421109982680.00,-0.7842192,4.3122325,9.128767
1421109982700.00,-0.75592804,4.457431,9.156309
1421109982721.00,-0.8375084,4.422553,9.072035
1421109982739.00,-0.7580237,4.350703,8.994645
1421109982760.00,-0.85532135,4.3569894,9.022488
1421109982780.00,-0.8262817,4.4170146,8.8862705
1421109982799.00,-0.78377014,4.3400745,9.045839
1421109982819.00,-0.8472382,4.253555,8.904084
1421109982840.00,-0.89932984,4.3349853,9.063353
1421109982861.00,-0.8174501,4.2287064,9.113798
1421109982877.00,-0.8053253,4.1718245,9.033864
1421109982898.00,-0.6411168,4.2390347,8.930878
1421109982918.00,-0.68946624,4.344116,8.960517
1421109982937.00,-0.66027695,4.310137,8.904682
1421109982958.00,-0.68437684,4.462071,8.93941
1421109982977.00,-0.73347473,4.2674756,9.1126
1421109982999.00,-0.7975415,4.3430686,9.07398
1421109983017.00,-0.87268525,4.2667274,9.010063
1421109983037.00,-0.7933502,4.4147696,9.055419
1421109983058.00,-0.6092331,4.316274,9.032067
1421109983091.00,-0.77269316,4.217779,9.126671
1421109983097.00,-0.9122031,4.2782536,9.018446
