time_milisec,P1,P2,P3,P4,P5,P6,P7,P8(kPa)
1421716066977.00,0,0,0,0,0,0,0,0
1421716066990.00,0,0,0,1.6,0,1.7,0,0
1421716066994.00,0,0,0,0,2.9,0,0,0
1421716067001.00,0,10.7,0,0,0,0,0,0
1421716067005.00,0,10.7,0,0,0,0,0,0
1421716067011.00,0,10.7,0,0,0,0,0,0
1421716067019.00,0,10.7,4.8,0,0,0,0,0
1421716067026.00,0,8.9,0,0,0,0,0,0
1421716067029.00,0,8.9,0,0,0,0,0,0
1421716067038.00,0,8.9,0,0,1.4,10.1,3.1,0
1421716067053.00,0,8.9,0,0,0,0,0,0
1421716067057.00,0,8.9,0,0,0,0,0,0
1421716067062.00,0,8.9,0,0,0,0,0,0
1421716067067.00,0,8.9,0,31.9,2.9,0,0,0
1421716067071.00,0,8.9,0,0,0,0,0,0
1421716067077.00,12.2,8.9,0,0,1.4,0,0,0
1421716067080.00,1.7,8.9,0,1.6,1.4,0,0,0
1421716067088.00,0,8.9,0,1.6,0,0,0,11.1
1421716067093.00,0,8.9,0,1.6,11.5,1.7,3.1,6.3
1421716067105.00,0,8.9,1.6,1.6,11.5,0,0,6.3
1421716067112.00,0,8.9,1.6,6.3,11.5,0,0,6.3
1421716067122.00,1.7,8.9,0,1.6,11.5,0,0,6.3
1421716067126.00,0,8.9,0,1.6,4.3,0,0,11.1
1421716067129.00,0,8.9,0,1.6,10,0,0,15.9
1421716067131.00,0,7.1,1.6,1.6,11.5,0,1.5,4.7
1421716067139.00,0,7.1,0,1.6,10,37.9,0,3.2
1421716067142.00,0,7.1,34.6,0,10,0,43,6.3
1421716067144.00,0,7.1,0,34.8,10,0,43,4.7
1421716067147.00,0,7.1,0,36.4,10,0,43,4.7
1421716067150.00,0,7.1,0,34.8,10,0,43,4.7
1421716067155.00,0,7.1,0,34.8,10,0,43,4.7
1421716067165.00,0,7.1,0,34.8,10,0,41.4,4.7
1421716067170.00,0,7.1,0,34.8,10,0,41.4,4.7
1421716067175.00,1.7,7.1,1.6,36.4,11.5,0,46,4.7
1421716067180.00,0,5.3,0,34.8,10,0,41.4,4.7
1421716067182.00,1.7,7.1,8.1,34.8,10,0,43,4.7
1421716067188.00,0,5.3,1.6,34.8,10,0,43,4.7
1421716067191.00,0,5.3,0,34.8,10,0,41.4,4.7
1421716067195.00,0,5.3,1.6,34.8,10,0,36.9,4.7
1421716067202.00,1.7,12.5,1.6,34.8,10,0,43,4.7
1421716067209.00,0,5.3,0,34.8,10,8.4,43,4.7
1421716067214.00,1.7,5.3,11.1,47.4,10,0,43,4.7
1421716067223.00,1.7,5.3,11.1,34.8,10,0,39.9,6.3
1421716067229.00,0,5.3,11.1,30.2,10,0,44.5,4.7
1421716067232.00,0,5.3,11.1,34.8,10,0,43,4.7
1421716067236.00,0,5.3,4.8,34.8,10,5,43,4.7
1421716067241.00,0,5.3,11.1,34.8,10,0,43,35.6
1421716067246.00,0,5.3,11.1,34.8,11.5,11.8,43,4.7
1421716067262.00,0,5.3,11.1,34.8,10,0,30.8,4.7
1421716067266.00,0,5.3,11.1,34.8,10,0,43,6.3
1421716067268.00,0,5.3,9.5,34.8,10,0,41.4,4.7
1421716067284.00,0,0,9.5,34.8,10,0,46,4.7
1421716067293.00,0,24.5,9.5,34.8,10,0,41.4,4.7
1421716067295.00,0,26.3,11.1,34.8,10,1.7,39.9,4.7
1421716067299.00,0,26.3,9.5,34.8,10,0,41.4,4.7
1421716067302.00,0,24.5,9.5,34.8,10,0,41.4,4.7
1421716067305.00,0,24.5,9.5,34.8,10,0,41.4,4.7
1421716067309.00,0,24.5,9.5,34.8,10,0,41.4,3.2
1421716067313.00,0,24.5,9.5,34.8,0,0,41.4,3.2
1421716067316.00,0,24.5,9.5,34.8,28.3,0,41.4,4.7
1421716067322.00,0,24.5,9.5,34.8,28.3,0,41.4,3.2
1421716067328.00,0,24.5,9.5,34.8,28.3,0,41.4,3.2
1421716067330.00,0,24.5,11.1,34.8,34.1,0,29.3,4.7
1421716067333.00,1.7,24.5,16,34.8,28.3,0,43,4.7
1421716067337.00,1.7,24.5,11.1,34.8,28.3,0,43,1.6
1421716067351.00,1.7,24.5,11.1,34.8,28.3,0,35.4,3.2
1421716067357.00,1.7,24.5,11.1,24,28.3,0,46,4.7
1421716067361.00,1.7,24.5,11.1,34.8,28.3,0,43,4.7
1421716067364.00,1.7,24.5,12.8,34.8,28.3,0,43,4.7
1421716067366.00,0,24.5,11.1,34.8,28.3,0,43,0
1421716067369.00,0,22.8,11.1,34.8,28.3,0,41.4,6.3
1421716067376.00,0,22.8,11.1,30.2,28.3,0,46,6.3
1421716067379.00,0,22.8,11.1,34.8,29.7,0,43,6.3
1421716067381.00,0,22.8,11.1,34.8,28.3,0,43,6.3
1421716067385.00,0,22.8,9.5,34.8,28.3,0,41.4,4.7
1421716067393.00,0,22.8,9.5,33.3,28.3,0,41.4,4.7
1421716067395.00,0,22.8,9.5,33.3,16.8,1.7,41.4,6.3
1421716067398.00,0,22.8,11.1,53.8,29.7,1.7,41.4,4.7
1421716067401.00,0,22.8,9.5,33.3,28.3,0,41.4,4.7
1421716067403.00,0,22.8,9.5,34.8,28.3,0,41.4,4.7
1421716067419.00,0,22.8,9.5,33.3,28.3,0,41.4,4.7
1421716067426.00,0,22.8,9.5,33.3,28.3,0,41.4,4.7
1421716067429.00,0,22.8,9.5,33.3,28.3,0,41.4,4.7
1421716067432.00,0,22.8,9.5,33.3,26.8,0,41.4,4.7
1421716067434.00,0,22.8,9.5,33.3,28.3,3.3,41.4,4.7
1421716067439.00,0,29.9,11.1,34.8,28.3,1.7,43,6.3
1421716067446.00,0,22.8,11.1,34.8,28.3,1.7,41.4,6.3
1421716067449.00,0,22.8,9.5,34.8,28.3,0,41.4,4.7
1421716067451.00,0,22.8,11.1,34.8,28.3,3.3,43,6.3
1421716067455.00,0,12.2,11.1,34.8,38.5,1.7,41.4,4.7
1421716067458.00,0,33.5,11.1,34.8,28.3,3.3,43,6.3
1421716067463.00,1.7,22.8,11.1,34.8,28.3,3.3,41.4,4.7
1421716067467.00,1.7,22.8,11.1,34.8,28.3,0,41.4,4.7
1421716067470.00,1.7,22.8,11.1,34.8,28.3,9.9,41.4,12.7
1421716067472.00,1.7,13.9,9.5,33.3,32.6,9.9,43,4.7
1421716067475.00,1.7,21,22.5,34.8,28.3,8.3,43,4.7
1421716067478.00,1.7,22.8,11.1,34.8,28.3,8.3,41.4,4.7
1421716067481.00,1.7,21,9.5,33.3,28.3,8.3,41.4,4.7
1421716067486.00,1.7,21,9.5,33.3,28.3,8.3,41.4,4.7
1421716067490.00,1.7,22.8,19.2,34.8,28.3,8.3,41.4,4.7
1421716067493.00,1.7,21,9.5,33.3,28.3,8.3,41.4,4.7
1421716067509.00,1.7,21,9.5,33.3,28.3,8.3,41.4,4.7
1421716067511.00,1.7,21,9.5,33.3,28.3,8.3,41.4,4.7
1421716067521.00,1.7,31.7,11.1,33.3,28.3,8.3,41.4,6.3
1421716067524.00,1.7,21,9.5,33.3,28.3,8.3,41.4,4.7
1421716067526.00,1.7,21,9.5,33.3,28.3,8.3,41.4,4.7
1421716067531.00,1.7,21,9.5,33.3,26.8,8.3,41.4,4.7
1421716067534.00,1.7,21,9.5,33.3,28.3,8.3,41.4,4.7
1421716067537.00,1.7,28.1,9.5,33.3,28.3,8.3,41.4,4.7
1421716067540.00,1.7,22.8,11.1,34.8,28.3,0,41.4,4.7
1421716067542.00,1.7,22.8,9.5,34.8,28.3,8.3,41.4,4.7
1421716067545.00,1.7,22.8,11.1,34.8,28.3,8.3,43,4.7
1421716067547.00,1.7,22.8,11.1,34.8,28.3,8.3,71.2,0
