time_milisec,P1,P2,P3,P4,P5,P6,P7,P8(kPa)
1421715326467.00,31.9,76.7,25.2,49.1,13.7,0,50.3,17.9
1421715326503.00,31.9,10.2,18.8,84.1,47.9,12.8,50.3,34.8
1421715326538.00,30.1,47.2,28.4,49.1,0,32.6,101.6,52.2
1421715326542.00,38.8,34.6,49.7,50.7,36.3,32.6,45.7,27.1
1421715326550.00,31.9,34.6,25.2,49.1,33.4,29.3,45.7,107.1
1421715326577.00,26.7,15.4,25.2,29.3,39.2,30.9,48.8,33.3
1421715326617.00,31.9,40,28.4,50.7,10.9,29.3,64.3,39.5
1421715326652.00,31.9,27.5,12.5,50.7,33.4,51.2,45.7,5.9
1421715326687.00,67.1,47.2,0,56.9,37.8,32.6,48.8,34.8
1421715326691.00,0,31.1,36.5,71.2,33.4,58.1,47.3,33.3
1421715326727.00,57.6,32.8,25.2,23.3,30.6,34.3,38.1,30.2
1421715326762.00,38.9,0,25.2,26.3,45,6.4,27.6,34.8
1421715326808.00,64.5,20.6,26.8,50.7,37.8,32.6,47.3,34.8
1421715326832.00,55.8,47.2,49.7,17.4,46.5,30.9,47.3,63.4
1421715326840.00,57.6,29.3,6.2,49.1,55.3,56.4,27.6,57
1421715326879.00,25.7,40,12.5,53.8,0,24.3,48.8,68.3
1421715326888.00,57.6,20.6,0,50.7,37.8,32.6,27.6,11.9
1421715326913.00,92.8,45.3,3.1,53.8,37.8,32.6,62.8,36.4
1421715326947.00,57.6,27.5,25.2,97.3,55.3,6.4,56.5,34.8
1421715326985.00,55.8,47.2,20.4,50.7,36.3,34.3,27.6,34.8
1421715327023.00,57.6,32.8,25.2,49.1,37.8,6.4,33.6,33.3
1421715327031.00,62.7,24,26.8,49.1,37.8,41,48.8,34.8
1421715327063.00,38.9,31.1,49.7,46,37.8,32.6,39.6,34.8
1421715327067.00,55.8,34.6,17.2,47.6,37.8,9.6,45.7,34.8
1421715327098.00,55.8,47.2,26.8,52.2,10.9,24.3,50.3,28.6
1421715327165.00,57.6,47.2,25.2,49.1,37.8,30.9,48.8,5.9
1421715327169.00,27.3,34.6,76.9,49.1,37.8,9.6,12.9,34.8
1421715327176.00,57.6,34.6,6.2,38.4,79.5,49.5,21.7,41.1
1421715327251.00,55.8,32.8,36.5,52.2,39.2,0,45.7,79.9
1421715327321.00,38.9,43.5,23.6,46,37.8,40.4,48.8,33.3
1421715327393.00,52.4,40,23.6,47.6,73.4,40.4,47.3,34.8
1421715327463.00,55.8,20.6,6.2,49.1,33.4,43.7,50.3,36.4
1421715327473.00,55.8,32.8,31.6,52.2,37.8,15.9,44.2,68.3
1421715327482.00,64.5,20.6,26.8,50.7,37.8,53.9,48.8,34.8
1421715327488.00,19.2,31.1,36.5,35.4,37.8,42.1,45.7,34.8
1421715327492.00,57.6,34.6,0,47.6,55.3,60.7,27.6,65.1
1421715327534.00,55.8,32.8,60.8,52.2,39.2,15.9,38.1,34.8
1421715327570.00,38.9,34.6,74,50.7,37.8,42.1,47.3,33.3
1421715327575.00,29,31.1,62.4,53.8,27.7,43.7,47.3,33.3
1421715327581.00,69.7,32.8,49.4,35.4,33.4,95.9,61.2,11.9
1421715327588.00,62.7,32.8,49.4,68,36.3,42.1,4.3,31.7
1421715327592.00,78.5,47.2,24.2,64.8,37.8,40.4,75.5,36.4
1421715327609.00,55.8,8.5,47.8,71.2,55.3,28.8,80.3,34.8
1421715327645.00,55.8,32.8,47.8,23.3,24.9,42.1,93.3,47.4
1421715327656.00,57.6,13.6,24.2,50.7,16.5,47.1,27.6,14.9
1421715327708.00,64.5,47.2,49.4,71.2,37.8,40.4,48.8,36.4
1421715327712.00,49,31.1,51,32.3,37.8,42.1,48.8,34.8
1421715327719.00,47.3,34.6,24.2,47.6,37.8,42.1,48.8,34.8
1421715327774.00,55.8,32.8,49.4,50.7,10.9,23.9,47.3,79.9
1421715327778.00,85.6,20.6,87.4,49.1,36.3,40.4,47.3,30.2
1421715327829.00,52.4,47.2,60.8,50.7,55.3,42.1,47.3,34.8
1421715327854.00,54.1,31.1,43,52.2,37.8,27.2,48.8,41.1
1421715327961.00,55.8,32.8,49.4,50.7,10.9,38.7,48.8,30.2
1421715327969.00,55.8,32.8,36.7,36.9,55.3,32.1,50.3,5.9
1421715327989.00,55.8,0,52.7,49.1,62.8,6.3,58.1,34.8
1421715327998.00,55.8,13.5,46.2,84.1,34.9,40.4,33.6,30.2
1421715328029.00,57.6,39.6,49.4,44.5,34.9,95.9,50.3,33.3
1421715328037.00,54.1,39.6,49.4,49.1,37.8,11.1,45.7,41.1
1421715328045.00,91,48.5,24.2,58.5,37.8,40.4,75.5,33.3
1421715328069.00,38.9,25.5,49.4,97.3,52.3,15.9,62.8,34.8
1421715328115.00,55.8,39.6,36.7,23.3,36.3,95.9,47.3,33.3
1421715328120.00,55.8,39.6,49.4,49.1,37.8,35.4,45.7,79.9
1421715328163.00,38.9,64.8,49.4,49.1,37.8,42.1,45.7,11.9
1421715328183.00,55.8,25.5,49.4,71.2,37.8,40.4,47.3,33.3
1421715328220.00,52.4,10.1,49.4,47.6,40.6,40.4,48.8,33.3
1421715328233.00,55.8,37.8,49.4,71.2,10.9,37.1,83.5,41.1
1421715328245.00,47.3,39.6,49.4,50.7,36.3,42.1,39.6,31.7
1421715328290.00,52.4,39.6,49.4,46,34.9,42.1,47.3,66.7
1421715328306.00,44,39.6,89.1,49.1,37.8,25.6,30.6,53.8
1421715328350.00,55.8,39.6,24.2,47.6,56.8,45.4,39.6,34.8
1421715328374.00,52.4,53.9,47.8,49.1,36.3,15.9,44.2,68.3
1421715328394.00,54.1,39.6,51,46,37.8,40.4,48.8,30.2
1421715328401.00,57.6,34.3,52.7,32.3,39.2,42.1,48.8,34.8
1421715328432.00,38.9,27.3,47.8,30.8,39.2,67.6,48.8,34.8
1421715328453.00,67.9,39.6,49.4,23.3,34.9,69.3,53.4,24
1421715328489.00,55.8,34.3,51,60.1,67.3,42.1,27.6,31.7
1421715328525.00,83.8,6.7,60.8,49.1,36.3,60.7,50.3,34.8
1421715328549.00,30.6,37.8,49.4,49.1,79.5,40.4,45.7,33.3
1421715328586.00,55.8,39.6,24.2,38.4,36.3,22.3,50.3,53.8
1421715328612.00,85.6,39.6,47.8,49.1,36.3,28.8,21.7,33.3
1421715328648.00,64.5,39.6,101.2,47.6,73.4,40.4,47.3,33.3
1421715328683.00,52.4,43.1,35.1,50.7,32,42.1,47.3,34.8
1421715328690.00,55.8,10.1,47.8,52.2,33.4,43.7,30.6,36.4
1421715328722.00,57.6,20.4,54.3,23.3,24.9,40.4,90,53.8
1421715328727.00,89.2,37.8,49.4,49.1,37.8,35.4,15.8,31.7
1421715328758.00,64.5,39.6,74,47.6,67.3,42.1,47.3,33.3
1421715328780.00,55.8,41.3,30.5,52.2,24.9,43.7,47.3,36.4
1421715328814.00,54.1,39.6,24.2,47.6,43.5,40.4,39.6,73.3
1421715328849.00,54.1,39.6,54.3,52.2,33.4,11.1,47.3,30.2
1421715328873.00,54.1,39.6,30.5,23.3,37.8,15.9,56.5,30.2
1421715328914.00,54.1,83.4,59.1,29.3,40.6,42.1,47.3,33.3
1421715328949.00,64.5,41.3,6,47.6,36.3,19.1,45.7,34.8
1421715328984.00,54.1,39.6,52.7,52.2,0,35.4,50.3,28.6
1421715328989.00,55.8,53.9,49.4,49.1,47.1,40.4,48.8,5.9
1421715328993.00,54.1,83.4,47.8,50.7,27.2,4.7,48.8,11.9
1421715329038.00,55.8,13.5,46.2,90.7,63.1,15.9,53.4,34.8
1421715329059.00,64.5,39.6,47.8,49.1,44.2,42.1,101.6,41.1
1421715329099.00,55.8,34.3,46.2,49.1,49.9,67.6,41.2,31.7
1421715329125.00,92.8,39.6,47.8,26.3,21.7,47.1,33.6,37.9
1421715329160.00,25.7,37.8,101.2,47.6,48.5,22.3,15.8,34.8
1421715329221.00,62.7,39.6,24.2,47.6,48.5,40.4,48.8,41.1
1421715329226.00,57.6,39.6,49.4,50.7,49.9,33.8,45.7,79.9
1421715329230.00,59.3,16.9,52.7,50.7,49.9,40.4,48.8,5.9
1421715329281.00,55.8,16.9,51,46,48.5,40.4,47.3,41.1
1421715329285.00,38.9,41.3,24.2,49.1,90.2,40.4,47.3,11.9
1421715329320.00,54.1,39.6,49.4,49.1,44.2,38.7,50.3,30.2
1421715329341.00,45.6,39.6,47.8,49.1,48.5,42.1,36.6,33.3
1421715329348.00,50.7,27.3,85.7,49.1,47.1,40.4,48.8,34.8
1421715329379.00,35.6,37.8,101.2,64.8,21.7,53.9,47.3,33.3
1421715329439.00,55.8,37.8,24.2,46,73.5,45.4,36.6,36.4
1421715329451.00,55.8,39.6,49.4,49.1,48.5,28.8,42.7,41.1
1421715329463.00,55.8,39.6,51,46,48.5,40.4,48.8,24
1421715329498.00,57.6,55.7,49.4,49.1,37.1,32.1,50.3,30.2
