time_milisec,ax,ay,az
1421715324982.00,-1.0442286,4.49635,8.979976
1421715325003.00,-0.9834549,4.5114684,8.922196
1421715325024.00,-1.1591895,4.493655,8.936267
1421715325076.00,-0.9903406,4.411626,8.92998
1421715325077.00,-1.0464739,4.454886,8.978929
1421715325082.00,-1.0054592,4.4161167,8.933423
1421715325143.00,-1.0509645,4.4228525,8.708441
1421715325144.00,-1.1648777,4.4632688,8.803044
1421715325153.00,-1.1096425,4.437522,8.865464
1421715325181.00,-0.98450273,4.454736,8.861572
1421715325184.00,-0.9475296,4.418362,8.8702545
1421715325309.00,-0.9912387,4.4191103,9.024583
1421715325310.00,-0.99198717,4.4065366,8.988209
1421715325311.00,-1.0178833,4.30385,8.879535
1421715325312.00,-0.78781176,4.2790017,8.849148
1421715325313.00,-1.0105486,4.2713675,8.97818
1421715325313.00,-1.0234218,4.4047403,8.987909
1421715325346.00,-1.0539583,4.4261456,8.921148
1421715325346.00,-1.0398875,4.2791514,8.913814
1421715325397.00,-0.95531344,4.403842,8.744815
1421715325398.00,-1.0581496,4.4950027,8.8073845
1421715325427.00,-1.1029065,4.4921584,8.964707
1421715325428.00,-1.1734099,4.456682,8.957822
1421715325445.00,-1.0749147,4.4894643,8.897049
1421715325463.00,-0.97851515,4.421206,8.802146
1421715325484.00,-1.2567865,4.5108695,8.929531
1421715325502.00,-1.3087285,4.6128078,8.96381
1421715325577.00,-1.2903168,4.4797344,8.898695
1421715325577.00,-1.2284954,4.5899053,8.82894
1421715325578.00,-1.2612772,4.6397514,8.837024
1421715325598.00,-1.0696756,4.628375,8.813373
1421715325602.00,-1.4663507,4.951853,7.534282
1421715325622.00,-1.2355307,4.674779,8.735235
1421715325644.00,-1.4254857,4.590953,9.423803
1421715325666.00,-1.5754738,4.607718,8.769514
1421715325699.00,-1.5539186,4.6955853,8.936117
1421715325719.00,-1.4371614,4.6092153,9.108109
1421715325723.00,-1.1208692,4.7250743,8.602311
1421715325747.00,-1.2509487,4.7479763,8.591384
1421715325763.00,-1.1289524,4.572092,8.707393
1421715325783.00,-1.0442286,4.471202,8.770861
1421715325803.00,-1.0728191,4.450545,8.764125
1421715325822.00,-1.0080038,4.479884,8.646619
1421715325843.00,-1.0970687,4.445156,8.75694
1421715325863.00,-1.1279045,4.5955935,9.0694895
1421715325885.00,-1.111289,4.7301636,9.1185875
1421715325904.00,-1.1762539,4.6003833,9.018895
1421715325924.00,-1.257984,4.580924,9.138496
1421715325944.00,-1.203647,4.711153,9.058712
1421715325964.00,-1.1761043,4.5743375,8.937764
1421715325984.00,-1.0999128,4.4863205,8.806787
1421715326004.00,-1.1931688,4.4310856,8.788075
1421715326024.00,-1.0731184,4.2312512,8.872499
1421715326045.00,-1.0767109,4.230203,8.790171
1421715326064.00,-0.9529184,4.2099953,8.920999
1421715326085.00,-0.91384965,4.181704,9.038954
1421715326104.00,-0.74485105,4.137995,9.014704
1421715326124.00,-0.79799056,4.191883,8.925489
1421715326144.00,-0.737666,4.23664,8.84346
1421715326164.00,-0.82089293,4.2122407,9.048983
1421715326184.00,-0.8414003,4.321214,9.039851
1421715326204.00,-0.9931847,4.278403,8.933872
1421715326223.00,-0.8424481,4.274062,8.818313
1421715326246.00,-1.0026151,4.2778044,8.8388195
1421715326262.00,-1.027164,4.439917,8.961115
1421715326283.00,-1.017584,4.326453,9.022488
1421715326303.00,-1.1403286,4.48662,8.939111
1421715326323.00,-1.0584489,4.523593,8.6418295
1421715326344.00,-1.305585,4.2349935,7.802225
1421715326364.00,-2.0953426,4.9505053,10.0417185
1421715326385.00,-1.2299923,3.988905,9.805659
1421715326416.00,-0.92836946,4.0064187,8.707542
1421715326438.00,-1.2533437,4.458778,8.400381
1421715326446.00,-1.411864,4.576583,8.732242
1421715326480.00,-1.2177178,4.5036845,9.07398
1421715326483.00,-1.137335,4.522096,9.0358095
1421715326504.00,-1.1109897,4.4388695,8.495134
1421715326523.00,-0.96264815,4.7181883,8.268805
1421715326543.00,-1.031505,4.538412,8.476573
1421715326565.00,-0.9648935,4.201463,9.001082
1421715326583.00,-1.0798545,4.1132965,9.144035
1421715326603.00,-0.96938413,4.3315425,8.840616
1421715326623.00,-1.135838,4.5599675,8.797505
1421715326642.00,-1.1174263,4.5192523,8.900641
1421715326663.00,-0.975222,4.4756927,8.950188
1421715326684.00,-1.1566447,4.5792775,8.924741
1421715326703.00,-1.1404784,4.515959,8.857381
1421715326724.00,-0.9939331,4.540508,8.811875
1421715326743.00,-1.1508069,4.3912683,8.934919
1421715326770.00,-1.1325449,4.419709,8.899144
1421715326786.00,-1.2403207,4.389472,8.874296
1421715326809.00,-1.0669812,4.378395,8.934321
1421715326823.00,-1.0304571,4.4480004,8.94435
1421715326842.00,-1.0931767,4.515959,8.761131
1421715326863.00,-1.2335848,4.4243493,8.874596
1421715326913.00,-1.135838,4.454736,9.061257
1421715326914.00,-1.2748989,4.3923163,8.888067
1421715326933.00,-1.212778,4.4230022,8.60276
1421715326957.00,-1.2383748,4.5955935,8.698711
1421715326963.00,-1.3425581,4.6099634,8.973689
1421715326983.00,-1.2395723,4.4655137,9.003327
1421715327003.00,-1.4078224,4.791536,8.7174225
1421715327037.00,-1.5130535,4.7003756,8.606353
1421715327042.00,-1.5091617,4.6199927,8.866512
1421715327071.00,-1.4492862,4.705315,8.395592
1421715327082.00,-1.6643889,4.635261,9.087153
1421715327125.00,-1.4846127,4.5930486,8.845705
1421715327125.00,-1.5341597,4.7800097,8.608748
1421715327180.00,-1.4742842,4.898114,8.8966
1421715327181.00,-1.2720548,4.682413,8.982521
1421715327197.00,-1.196911,4.690496,8.831934
1421715327204.00,-1.0759625,4.571943,8.915161
1421715327228.00,-1.1000624,4.3656716,8.834478
1421715327264.00,-0.929567,4.352499,9.001232
1421715327265.00,-1.0951227,4.320316,8.941057
1421715327284.00,-1.0268646,4.4014473,8.8669615
