time_milisec,P1,P2,P3,P4,P5,P6,P7,P8(kPa)
1421375128643.00,14.8,19.5,11.3,19.6,13,6.8,27.3,12.7
1421375128646.00,14.8,19.5,11.3,16.6,10.1,6.8,27.3,12.7
1421375128649.00,16.5,21.3,1.6,22.7,4.3,11.9,27.3,9.5
1421375128651.00,16.5,0,1.6,22.7,10.1,6.8,36.7,6.3
1421375128654.00,19.8,24.8,4.8,22.7,4.3,11.9,25.8,9.5
1421375128656.00,14.8,26.6,6.4,16.6,13,3.4,35.1,7.9
1421375128659.00,16.5,21.2,11.3,19.6,7.2,10.2,24.2,14.3
1421375128663.00,18.2,24.8,1.6,25.8,2.9,11.9,25.8,11.1
1421375128669.00,19.8,26.6,0,27.3,2.9,3.4,33.6,11.1
1421375128673.00,14.8,26.6,1.6,30.5,7.2,10.2,24.2,9.5
1421375128677.00,16.5,23,14.5,13.5,7.2,1.7,28.9,6.3
1421375128680.00,13.2,30.2,8,22.7,14.5,11.9,30.5,9.5
1421375128682.00,8.2,24.8,12.8,25.8,5.7,6.8,36.7,11.1
1421375128684.00,11.5,24.8,6.4,18.1,11.5,0,30.5,1.6
1421375128687.00,16.5,17.6,16.1,30.5,11.5,11.9,36.7,12.7
1421375128690.00,8.2,19.4,9.6,22.7,7.2,6.8,22.7,11.1
1421375128693.00,16.5,24.8,12.8,24.2,17.4,3.4,28.9,9.5
1421375128697.00,19.8,26.6,6.4,15,5.7,8.5,24.2,9.5
1421375128700.00,4.9,17.6,12.8,21.2,13,11.9,21.2,11.1
1421375128702.00,6.5,26.6,9.6,16.6,8.6,6.8,28.9,9.5
1421375128706.00,3.3,21.2,16.1,21.2,13,10.2,25.8,14.3
1421375128709.00,16.5,39.4,11.2,22.7,13,11.9,12,9.5
1421375128711.00,4.9,19.4,9.6,60.8,1.4,15.4,18.1,9.5
1421375128719.00,16.5,5.2,19.4,24.2,4.3,0,28.9,3.1
1421375128721.00,14.8,1.7,12.8,16.6,39.8,10.2,27.3,3.1
1421375128723.00,1.6,26.6,6.4,25.8,1.4,0,33.6,35.4
1421375128726.00,14.8,21.2,0,4.5,10.1,10.1,60.8,7.9
1421375128728.00,0,17.6,32.6,30.5,0,18.7,24.2,14.3
1421375128731.00,18,15.8,19.4,24.2,7.1,15.3,60.8,11.1
1421375128734.00,21.3,21.2,12.8,22.7,7.1,11.9,28.9,14.3
1421375128736.00,48.5,26.6,0,43,10,10.1,22.7,6.3
1421375128738.00,16.3,7,14.3,22.7,0,15.3,35.1,11.1
1421375128741.00,6.5,24.8,12.7,19.6,0,15.3,32,7.9
1421375128743.00,34.8,24.8,4.7,24.2,20.1,11.9,28.9,11.1
1421375128746.00,21.3,28.4,14.3,19.6,21.5,15.3,36.7,7.9
1421375128748.00,23,44.9,24.1,12,8.5,8.4,16.6,12.7
1421375128750.00,24.7,21.2,20.8,24.2,18.6,1.7,24.2,17.5
1421375128757.00,21.3,12.3,37.3,18.1,18.6,6.7,25.8,19.1
1421375128759.00,24.7,14.1,19.2,25.8,20.1,13.6,38.3,15.9
1421375128762.00,21.3,24.8,17.6,16.6,18.6,6.7,35.1,17.5
1421375128775.00,24.7,26.6,19.2,22.7,18.6,11.9,35.1,9.5
1421375128780.00,23,24.8,19.2,24.2,15.7,11.9,22.7,14.3
1421375128787.00,14.7,17.6,9.5,24.2,17.1,8.4,28.9,19.1
1421375128791.00,23,12.3,19.2,25.8,18.6,15.3,15,9.5
1421375128795.00,41.6,26.6,0,36.7,21.5,10.1,28.9,12.7
1421375128798.00,14.7,3.5,17.6,16.6,43.8,29.2,33.6,0
1421375128801.00,13,23,9.5,21.2,9.9,0,21.2,12.6
1421375128804.00,21.3,26.6,11.1,16.6,17.1,16.9,25.8,14.2
1421375128806.00,3.2,19.4,29,18.1,15.7,16.9,35.1,12.6
1421375128809.00,19.7,19.4,12.7,18.1,11.4,18.6,6,17.3
1421375128813.00,19.7,21.2,19.2,24.2,18.6,13.5,15,11
1421375128816.00,23,19.4,11.1,16.6,31.8,3.3,25.8,0
1421375128819.00,13,23,0,22.7,14.3,13.5,25.8,12.5
1421375128822.00,23,21.2,20.7,0,23,46.7,38.3,0
1421375128824.00,9.8,0,19.1,35.1,9.9,15.2,18.1,12.5
1421375128826.00,46.8,26.6,0,22.7,9.9,11.8,30.5,18.8
1421375128829.00,3.2,21.2,19,21.2,1.4,15.2,30.5,23.6
1421375128838.00,21.3,10.5,23.8,15,0,20.4,35.1,0
1421375128841.00,19.7,14.1,25.4,19.6,22.9,13.5,19.6,17.2
1421375128844.00,14.7,21.2,43.5,15,22.9,0,24.2,18.8
1421375128849.00,11.4,14.1,23.8,24.2,15.7,6.7,24.2,12.5
1421375128851.00,0,0,27.1,25.8,57.4,11.8,24.2,18.8
1421375128854.00,23,15.8,23.8,16.6,12.8,11.8,22.7,22
1421375128857.00,9.8,15.8,28.7,32,21.5,11.8,33.6,18.8
1421375128859.00,16.3,19.4,32,28.9,2.8,11.8,24.2,4.6
1421375128862.00,21.3,21.2,17.4,16.6,15.7,11.8,69,18.8
1421375128865.00,13,21.2,57,24.2,14.2,0,12,18.8
1421375128868.00,9.8,19.4,12.6,0,17.1,32.5,24.2,20.4
1421375128871.00,23,15.8,30.3,22.7,21.5,15.2,24.2,17.2
1421375128874.00,21.3,17.6,19,24.2,17.1,10.1,35.1,15.6
1421375128877.00,19.7,14.1,17.4,18.1,11.4,5,32,17.2
1421375128880.00,19.7,24.8,25.4,22.7,0,13.5,36.7,25.2
1421375128883.00,14.7,14.1,27.1,10.5,43.5,10.1,25.8,0
1421375128888.00,9.8,12.3,9.4,22.7,43.5,13.5,35.1,18.8
1421375128890.00,16.3,15.8,12.6,9,37.8,41.3,25.8,12.5
1421375128893.00,9.8,0,27.1,30.5,33.4,16.9,24.2,12.5
1421375128896.00,43.3,24.8,12.6,22.7,32,15.2,30.5,6.2
1421375128899.00,14.7,7,32,35.1,55.3,6.7,54.3,18.8
1421375128901.00,18,71.4,17.4,18.1,32,15.2,28.9,48.1
1421375128904.00,9.8,41.2,28.7,22.7,42.1,1.7,19.6,0
1421375128907.00,16.3,14.1,58.7,18.1,39.2,0,7.5,15.6
1421375128910.00,21.3,17.6,6.3,1.5,39.2,34.3,24.2,0
1421375128913.00,19.7,21.2,28.7,22.7,30.6,25.5,18.1,18.8
1421375128915.00,43.3,28.4,32,21.2,55.3,20.4,18.1,18.8
1421375128921.00,16.3,7,15.8,47.8,55.3,0,47.8,12.5
1421375128925.00,18,15.8,15.8,21.2,29.2,16.9,28.9,6.2
1421375128929.00,3.2,26.6,22.2,16.6,42.1,6.7,47.8,12.5
1421375128933.00,9.8,12.3,57,19.6,40.6,0,24.2,22
1421375128936.00,18,19.4,0,12,39.2,27.3,33.6,14.1
1421375128939.00,19.7,14.1,25.4,28.9,34.9,10.1,0,20.4
1421375128941.00,34.8,14.1,25.4,19.6,46.5,10.1,74,10.9
1421375128944.00,18,14.1,19,22.7,26.3,11.8,27.3,23.6
1421375128949.00,23,14.1,25.4,24.2,27.7,16.9,25.8,1.5
1421375128971.00,9.8,41.2,22.2,21.2,47.9,20.4,24.2,22
1421375129008.00,19.7,12.3,46.9,22.7,46.5,0,24.2,15.6
1421375129024.00,21.3,21.2,6.3,7.5,34.9,20.4,24.2,15.6
1421375129028.00,19.7,17.6,23.8,16.6,45,15.2,18.1,12.5
1421375129075.00,34.8,12.3,20.6,19.6,37.8,13.5,28.9,17.2
1421375129084.00,18,7,23.8,35.1,58.3,0,46.2,17.2
1421375129136.00,23,19.4,19,21.2,55.3,6.7,27.3,14.1
1421375129152.00,0,28.4,15.8,10.5,42.1,13.5,28.9,23.6
1421375129175.00,24.6,21.2,19,57.5,40.6,18.6,24.2,0
1421375129209.00,16.3,14.1,25.4,0,34.9,16.9,47.8,14.1
1421375129246.00,19.6,1.7,19,25.7,46.5,15.2,36.7,1.5
1421375129273.00,19.6,26.6,22.2,25.7,36.3,10.1,25.8,15.6
1421375129328.00,21.3,69.5,19,19.5,45,0,25.8,22
1421375129337.00,22.9,17.6,20.6,22.6,79.5,6.7,24.2,17.2
