time_milisec,ax,ay,az
1421106736874.00,-1.1380833,4.228257,8.948092
1421106736894.00,-1.2298425,4.269122,9.0132065
1421106736910.00,-1.1386821,4.3411226,8.963211
1421106736929.00,-1.192121,4.3670187,8.98297
1421106736952.00,-1.2027489,4.342919,9.127419
1421106736972.00,-1.1096425,4.235143,9.051228
1421106736990.00,-0.8475375,4.09698,9.225765
1421106737010.00,-1.0566527,4.078269,9.090896
1421106737030.00,-1.221909,4.1767645,8.760383
1421106737059.00,-1.2522959,4.3607316,9.019045
1421106737072.00,-1.1180251,4.3626776,9.043444
1421106737095.00,-0.9193881,4.1017704,8.76637
1421106737109.00,-0.83092207,4.076922,8.938064
1421106737130.00,-1.1978091,4.49156,8.841064
1421106737149.00,-1.3355228,4.623585,8.780441
1421106737170.00,-1.1434722,4.264931,8.733588
1421106737189.00,-1.1937675,4.165987,8.7282
1421106737209.00,-0.9871971,4.251459,8.961414
1421106737230.00,-0.84169966,4.0972795,9.21364
1421106737249.00,-0.83571213,3.8435574,9.296718
1421106737269.00,-0.9533675,4.074976,9.243578
1421106737290.00,-0.8440947,3.9999819,9.230405
1421106737310.00,-0.72015244,3.9805224,8.838071
1421106737329.00,-1.0442286,4.0362067,8.973839
1421106737350.00,-1.0966196,4.1866436,9.023386
1421106737369.00,-1.0888357,4.0546184,9.0165
1421106737389.00,-1.0217752,4.1200323,9.01201
1421106737410.00,-1.0368937,4.0667434,8.981772
1421106737430.00,-1.0725197,4.0906935,9.244027
1421106737449.00,-1.1238629,4.290977,9.138197
1421106737470.00,-1.1912228,4.2881327,9.009614
1421106737489.00,-1.1696677,4.2575965,8.9199505
1421106737510.00,-1.1317964,4.293821,8.988059
1421106737529.00,-1.0551558,4.208798,9.232651
1421106737549.00,-0.9054671,4.0944357,9.066646
1421106737570.00,-0.9957294,4.170028,9.074729
1421106737589.00,-0.98255676,4.033662,9.0076685
1421106737609.00,-1.0964699,4.208199,8.857531
1421106737630.00,-1.0565029,4.089047,8.945398
1421106737651.00,-0.9207353,3.9288797,9.080118
1421106737673.00,-0.82298857,3.89041,9.209898
1421106737690.00,-1.2120296,4.110452,9.145981
1421106737709.00,-1.0916798,4.0371046,9.268725
1421106737730.00,-0.95980406,4.031267,9.15571
1421106737750.00,-1.1258088,4.103417,9.19957
1421106737770.00,-1.0898836,4.14997,9.209599
1421106737792.00,-1.0407857,4.0963817,9.050928
1421106737811.00,-0.9527687,4.1239243,9.063353
1421106737830.00,-0.9621991,4.0122566,8.971145
1421106737849.00,-1.0734178,4.006718,8.986862
1421106737870.00,-1.0633887,4.1147933,8.966205
1421106737890.00,-0.97686857,4.070635,8.979228
1421106737913.00,-1.0777588,4.0665936,8.935069
