time_milisec,ax,ay,az
1421104323459.00,-1.0832973,5.8752823,8.339607
1421104323476.00,-1.7727635,5.5080957,8.66099
1421104323535.00,-2.0112176,5.521418,8.769962
1421104323537.00,-1.4756314,5.3775673,8.758138
1421104323539.00,-1.045426,5.702841,8.1126795
1421104323595.00,-1.6980689,5.944738,8.21342
1421104323595.00,-1.40902,6.0546093,7.373816
1421104323596.00,-1.2005036,5.70793,8.572523
1421104323635.00,-1.635499,5.71751,8.6876335
1421104323636.00,-1.533561,5.8356147,8.015082
1421104323674.00,-1.0994637,5.7312818,6.6815057
1421104323687.00,-1.495091,5.521568,7.43459
1421104323723.00,-1.9229013,5.1548305,9.509425
1421104323724.00,-1.087788,4.843777,9.844877
1421104323737.00,-1.767225,4.6339135,8.359067
1421104323756.00,-1.8848804,4.556974,7.9020677
1421104323778.00,-1.2942086,3.6962636,8.62701
1421104323796.00,-1.6786094,3.4519715,10.024803
1421104323817.00,-2.199526,4.0965314,11.122471
1421104323836.00,-2.100881,3.7883222,10.196496
1421104323856.00,-1.5188915,2.940036,10.020163
1421104323876.00,-1.4076728,3.1452594,8.964558
1421104323897.00,-1.7280066,4.0954833,8.553812
1421104323917.00,-1.9645147,5.1178575,8.220006
1421104323936.00,-1.6190332,4.450994,9.65642
1421104323956.00,-1.0991642,2.3230193,10.245744
1421104323976.00,-0.8937914,2.0390596,10.496173
1421104323997.00,-0.7048842,3.0085936,11.0299635
1421104324016.00,-0.5999524,3.8208046,11.750864
1421104324038.00,-0.07349716,2.7463388,10.317744
1421104324057.00,0.51807266,1.2223581,8.733588
1421104324077.00,-0.3237767,1.2888199,8.744515
1421104324096.00,-1.2593312,1.8940114,9.799222
1421104324117.00,-1.2969031,2.0320244,9.263935
1421104324138.00,-0.39877075,2.352957,8.769814
1421104324157.00,0.34054184,3.034789,9.048234
1421104324177.00,-0.09071136,2.9970675,9.238788
1421104324196.00,-0.38320312,2.0429516,10.275532
1421104324217.00,-0.23411316,1.830693,10.229129
1421104324237.00,-0.932411,2.08696,9.2554035
1421104324256.00,-0.803529,2.7830126,9.402248
1421104324277.00,-0.42391846,2.5867708,9.240584
1421104324297.00,-0.4447252,2.2373972,9.563762
1421104324316.00,-0.84364563,1.9941531,9.675131
1421104324337.00,-1.4395565,2.4243586,9.695638
1421104324357.00,-1.1385324,2.3555017,9.680519
1421104324377.00,-0.93854827,2.1865032,9.720187
1421104324396.00,-1.1079959,2.3432271,9.639954
1421104324417.00,-1.0870395,2.3447242,9.533375
1421104324441.00,-1.1259586,2.5363257,9.446257
1421104324457.00,-1.0106982,2.5842261,9.610465
1421104324477.00,-1.0559043,2.4716601,9.6582155
1421104324497.00,-1.0915302,2.7229874,9.586814
1421104324516.00,-0.8771759,2.310146,9.724827
1421104324537.00,-0.73751634,2.2079086,9.882449
1421104324562.00,-0.8479866,2.8502228,9.8094015
1421104324576.00,-0.8373587,2.636168,9.775123
1421104324597.00,-1.1837384,2.6711953,10.158924
1421104324618.00,-1.007405,2.5551865,9.760004
1421104324637.00,-0.658331,1.8284477,9.101823
1421104324681.00,-1.1624826,2.4170237,9.854458
1421104324681.00,-1.2590318,2.5277934,10.283765
1421104324733.00,-0.8352631,2.5855732,10.217303
1421104324740.00,-0.9635463,2.4915688,10.108629
1421104324744.00,-0.95187056,2.4132814,9.685908
1421104324763.00,-0.79170364,2.1290226,9.312734
1421104324783.00,-0.9099577,2.4084916,9.14628
1421104324796.00,-0.78466827,2.1835093,9.473799
1421104324815.00,-0.920885,2.3013144,10.003847
1421104324836.00,-1.0267149,2.2489233,10.1575775
1421104324856.00,-0.997825,2.3258634,9.629326
1421104324876.00,-0.8111632,2.3117926,9.623487
1421104324920.00,-0.9780661,2.381847,9.390123
1421104324920.00,-0.8095166,2.5716522,9.284143
1421104324943.00,-0.7873627,2.4816892,9.585617
1421104324971.00,-0.88885164,2.629432,9.508826
1421104324978.00,-0.83182025,2.5969496,9.524544
1421104324999.00,-0.7640112,2.4921675,9.602831
1421104325022.00,-0.947829,2.636168,9.67049
1421104325039.00,-1.1054512,2.7583141,9.675281
1421104325062.00,-1.1557466,2.8859985,9.543704
1421104325090.00,-1.0874885,2.802472,10.04097
1421104325097.00,-1.1362871,2.4399261,9.976304
1421104325116.00,-1.1160791,2.4792943,9.465567
1421104325148.00,-1.1009605,2.9734168,9.064101
1421104325156.00,-1.3989908,3.1689103,9.495355
1421104325180.00,-1.7010627,2.8629465,9.898466
1421104325197.00,-1.4343174,2.5008495,9.792187
1421104325216.00,-1.42339,2.764601,9.618698
1421104325236.00,-1.2774435,3.13538,9.176667
1421104325256.00,-1.1371852,3.635041,8.935967
1421104325276.00,-1.0029144,3.0674212,9.193132
1421104325298.00,-1.2141252,2.705923,9.344768
1421104325316.00,-1.3400134,3.1246023,9.791738
1421104325336.00,-1.251248,3.1103818,10.144255
1421104325356.00,-1.1014096,3.185825,10.227182
1421104325376.00,-0.93196195,3.3343163,9.896819
1421104325397.00,-0.8735834,3.0404773,9.39147
1421104325416.00,-0.9011261,3.1783407,9.44461
1421104325436.00,-0.81415695,3.3352144,9.345516
1421104325456.00,-0.8893007,3.2751892,9.2521105
1421104325476.00,-0.8813672,3.2891102,9.418414
1421104325496.00,-0.80876815,3.1855257,9.428742
1421104325516.00,-0.7246431,3.032544,9.533674
1421104325536.00,-0.66566575,3.0355375,9.542656
1421104325556.00,-0.68767,2.9509635,9.268725
1421104325576.00,-0.404908,3.3379087,9.216334
1421104325596.00,-0.5426216,3.3934433,10.019863
1421104325619.00,-0.7607181,3.166515,9.833201
1421104325636.00,-0.9057664,2.945425,9.474398
1421104325656.00,-0.8851094,3.0205686,9.235944
1421104325677.00,-1.0910811,3.0005105,9.136849
1421104325697.00,-1.0767109,3.177143,9.690548
1421104325717.00,-0.5974077,3.0337412,10.177336
1421104325737.00,-0.7008426,2.9175828,9.926757
1421104325756.00,-1.165177,2.8512707,9.672436
1421104325776.00,-0.9969269,2.943479,9.11754
1421104325797.00,-1.0380913,2.8145971,9.216035
1421104325830.00,-1.0621911,2.669848,9.591005
1421104325842.00,-1.1554472,2.5773404,9.679321
1421104325863.00,-1.140179,2.8253746,9.963431
1421104325894.00,-1.2090358,2.8285182,10.157128
1421104325898.00,-1.2196637,2.6840684,9.983339
1421104325917.00,-1.1960129,2.7442434,9.529484
1421104325936.00,-1.0826985,2.6502388,9.360186
1421104325958.00,-0.8884026,2.6430538,9.206755
1421104325977.00,-0.9129515,2.6152117,9.661359
1421104325996.00,-1.1458671,2.531835,9.950408
1421104326017.00,-1.3154645,2.6834698,9.830807
1421104326037.00,-1.3991405,2.4260051,9.476943
1421104326056.00,-1.5417938,2.4327412,9.187894
1421104326079.00,-1.4123131,2.5436604,9.012459
1421104326097.00,-1.3600717,2.5026457,9.489367
1421104326116.00,-1.2798386,2.4544458,9.813593
1421104326136.00,-1.2051439,2.3998096,9.713151
1421104326156.00,-1.0892848,2.6954448,9.75746
1421104326179.00,-0.9145981,2.6265879,9.537267
1421104326197.00,-0.97058165,2.5849745,9.65642
1421104326216.00,-0.8250842,2.7186465,9.725426
1421104326237.00,-0.8625064,2.5658143,9.562864
1421104326257.00,-0.8866063,2.66401,9.684411
1421104326277.00,-0.6954538,2.667902,9.806856
1421104326298.00,-0.8092172,2.6249413,9.753867
1421104326317.00,-0.8770262,2.6120682,9.621392
1421104326343.00,-1.0172845,2.602039,9.848919
1421104326357.00,-1.0047107,2.5801845,9.9468155
1421104326381.00,-0.9970766,2.3614893,9.987531
1421104326397.00,-1.1231145,2.4339385,9.652977
1421104326418.00,-1.1118878,2.7162516,9.484128
1421104326436.00,-0.945434,2.6923013,9.565109
1421104326457.00,-0.6990463,2.6393116,9.481133
1421104326476.00,-0.8367599,2.6830206,9.563164
1421104326497.00,-0.99977094,2.6512866,9.340426
1421104326517.00,-1.0590477,2.8238778,9.585018
1421104326536.00,-0.82972455,2.667453,9.746831
1421104326557.00,-0.7818242,2.6363177,9.579779
1421104326576.00,-0.6629713,2.5647666,9.482481
1421104326598.00,-0.7604187,2.8042686,9.356893
1421104326617.00,-0.89004916,2.851121,9.282198
1421104326636.00,-0.77419007,2.770439,9.5455
1421104326657.00,-0.6951544,2.6792784,9.601483
1421104326676.00,-0.63632673,2.775229,9.645941
1421104326696.00,-0.54726195,2.7038274,9.553134
1421104326716.00,-0.5053491,2.7072701,9.405392
1421104326738.00,-0.66401917,2.6589208,9.643396
1421104326757.00,-0.74095917,2.5661137,9.735006
1421104326782.00,-0.34608033,2.258204,9.923614
1421104326797.00,-0.6908134,2.7288253,9.528735
1421104326816.00,-0.67674273,2.4629781,9.686058
1421104326836.00,-0.58558226,2.4071443,9.654473
1421104326856.00,-0.62450135,2.311643,9.774973
1421104326878.00,-0.75338334,2.2960753,9.738749
1421104326897.00,-0.8741821,2.2493725,9.594448
1421104326916.00,-0.8421487,2.4466622,9.640852
1421104326936.00,-0.76161623,2.4291487,9.663305
1421104326956.00,-0.7934999,2.3016138,9.759705
1421104326976.00,-0.9011261,2.16884,9.795181
1421104326997.00,-0.7417076,2.0270846,9.707463
1421104327016.00,-0.895887,2.1634512,9.731114
1421104327036.00,-0.88735473,2.386637,9.78605
1421104327057.00,-0.8018825,2.2065613,9.802964
1421104327076.00,-0.9473799,2.2137465,9.739646
1421104327096.00,-0.87088895,2.3514602,9.746981
1421104327117.00,-0.7867639,2.227368,9.784103
1421104327143.00,-0.83406556,2.433789,9.628278
1421104327157.00,-0.84843564,2.1472847,9.653425
1421104327176.00,-0.7518864,2.177971,9.860894
1421104327197.00,-1.0208771,2.3079007,9.843081
1421104327216.00,-0.9104068,2.3207738,10.000704
1421104327236.00,-0.9190887,2.3378384,10.030043
1421104327258.00,-0.8321196,2.0624113,9.904753
1421104327278.00,-0.83182025,2.1689897,9.798624
1421104327299.00,-0.8903485,2.1002824,9.69429
1421104327317.00,-0.757874,2.2517674,9.76689
1421104327336.00,-0.79230237,2.1652474,9.604029
1421104327356.00,-0.7705975,2.2611978,9.628877
1421104327376.00,-0.9226813,2.3161335,9.55014
1421104327396.00,-0.9009764,2.257755,9.841135
1421104327416.00,-0.8399034,2.2978716,9.685908
1421104327436.00,-0.9985735,2.3945704,9.792486
1421104327459.00,-0.91235274,2.3237677,9.458082
1421104327482.00,-1.0062076,2.2269192,9.569001
1421104327498.00,-0.88466036,2.2632935,9.626781
1421104327517.00,-0.99737597,2.2614973,9.703721
1421104327536.00,-0.9542656,2.22647,9.834699
1421104327558.00,-0.98195803,2.3227198,9.742191
1421104327577.00,-0.8518785,2.2041664,9.798325
1421104327597.00,-0.9868977,2.230811,9.760753
1421104327618.00,-0.9559122,2.3215225,9.764495
1421104327639.00,-0.8149054,2.2725742,9.554631
1421104327657.00,-0.8946895,2.3170316,9.486672
1421104327678.00,-0.81161225,2.289489,9.592503
1421104327724.00,-0.8960367,2.4122338,9.6372595
1421104327725.00,-0.9277707,2.3195765,9.668394
1421104327757.00,-0.929567,2.2261705,9.682316
1421104327758.00,-0.9321117,2.377955,9.594598
1421104327777.00,-0.8779243,2.1757255,9.678274
1421104327797.00,-0.92178315,2.3851402,9.781709
1421104327817.00,-0.93196195,2.3026617,9.734108
1421104327844.00,-0.97746736,2.4008574,9.719289
1421104327858.00,-1.0313553,2.2734723,9.735604
1421104327877.00,-0.9602531,2.2439835,9.76195
1421104327897.00,-0.79679304,2.3887327,9.582623
1421104327918.00,-0.7981403,2.3022125,9.455687
1421104327937.00,-0.7430548,2.1791685,9.7040205
1421104327970.00,-0.8827144,2.2876928,9.792336
1421104327981.00,-0.9425899,2.1302202,9.764944
1421104327997.00,-0.9315129,2.252965,9.738299
1421104328017.00,-0.8150551,2.2269192,9.543405
1421104328036.00,-0.8268805,2.2459295,9.5616665
1421104328056.00,-0.8649014,2.3373895,9.672136
1421104328077.00,-0.85367477,2.292782,9.764345
1421104328096.00,-0.82044387,2.3641837,9.5440035
1421104328117.00,-0.7711963,2.2004242,9.407337
1421104328137.00,-0.74889266,2.3294559,9.461824
1421104328157.00,-0.735271,2.3999593,9.818532
1421104328178.00,-0.78152484,1.9607725,10.316996
1421104328222.00,-0.8399034,2.0968397,10.363849
1421104328223.00,-0.9846524,2.0987856,10.087822
1421104328237.00,-0.94932586,2.251468,9.704619
1421104328257.00,-1.0590477,2.1463866,9.537416
1421104328277.00,-1.0689272,2.202819,9.830657
1421104328298.00,-0.9327104,2.5682094,9.886491
1421104328317.00,-0.97716796,2.41403,10.206526
1421104328337.00,-1.3721966,2.0540285,10.162517
1421104328357.00,-1.0907817,2.0160077,9.624236
1421104328377.00,-0.9647438,2.3087988,9.380992
1421104328398.00,-1.0246193,2.5399182,9.166339
1421104328417.00,-0.9071137,2.6918523,9.392219
1421104328436.00,-0.85307604,2.4860303,9.499097
1421104328457.00,-1.0365944,2.3315516,9.830956
1421104328478.00,-0.97731763,2.315385,9.959839
1421104328497.00,-1.1150312,2.3311024,9.990674
1421104328523.00,-1.1380833,2.3330483,9.802217
1421104328537.00,-1.0642868,2.3300545,9.667646
1421104328557.00,-0.95097244,2.2156925,9.67543
1421104328583.00,-1.0641371,2.4768991,9.611064
1421104328597.00,-1.0879376,2.3297553,9.596544
1421104328616.00,-1.0975177,2.2891896,9.881103
1421104328637.00,-1.1713142,2.1395009,10.075548
1421104328660.00,-1.3742921,2.1183949,10.047855
1421104328676.00,-0.9671388,2.3519092,9.648786
1421104328698.00,-0.7497908,2.2833517,9.67992
1421104328742.00,-0.8171507,2.1692889,9.750873
1421104328743.00,-1.3356725,2.623744,10.7049885
1421104328757.00,-1.7729132,3.2789314,11.296109
1421104328777.00,0.38185593,0.893492,11.515254
1421104328798.00,-0.7526349,2.8259733,7.7140584
1421104328818.00,0.36703673,2.5027955,7.8809614
1421104328838.00,0.4236191,2.5306375,8.71817
1421104328857.00,0.2255809,3.2340248,9.089848
1421104328877.00,0.11421249,2.8066635,8.452922
1421104328905.00,0.3106041,2.5776398,7.7751317
1421104328917.00,0.55295014,2.6815238,7.7877054
1421104328937.00,0.94872713,3.0443692,8.037386
1421104329076.00,0.9048683,2.853516,8.274194
1421104329077.00,0.37347335,2.927612,8.922496
1421104329078.00,0.08068222,2.8940818,9.191936
1421104329078.00,-0.5216652,3.0262568,9.534423
1421104329079.00,-0.7831714,3.0828393,9.93993
1421104329080.00,-0.8571176,2.5126748,10.227931
1421104329081.00,-0.57106245,2.1149518,10.2933445
1421104329120.00,-0.3598517,1.7094452,10.612032
1421104329120.00,-0.2667453,1.9435583,10.547815
1421104329165.00,-0.10807525,1.8351837,10.284963
1421104329165.00,-0.028590545,1.7200731,10.162517
1421104329176.00,-0.065264285,1.5756235,10.25233
1421104329198.00,0.24339385,1.4651532,10.255474
1421104329216.00,0.45280838,1.3130695,10.553055
1421104329237.00,0.74006104,1.4401551,10.637928
1421104329257.00,0.034428407,1.2415183,15.814613
1421104329278.00,1.525328,0.88061875,9.659114
1421104329297.00,0.9331595,1.9157163,9.470356
1421104329317.00,1.4874568,2.1824615,8.81008
1421104329337.00,1.1421249,2.913691,8.755742
1421104329357.00,0.44517425,2.499652,9.513916
1421104329377.00,0.6816824,1.6202307,8.753946
1421104329397.00,0.6030958,1.6274158,8.7279005
1421104329420.00,0.5733078,1.439257,9.962533
1421104329444.00,-0.18726058,1.4359639,10.498718
1421104329457.00,-0.20716919,1.7320482,9.968071
1421104329477.00,0.24668701,2.030677,9.701326
1421104329497.00,0.13606705,2.4504044,9.854608
1421104329519.00,0.23785537,1.72636,9.402697
1421104329538.00,0.08996292,1.2969031,9.57888
1421104329557.00,-0.19624192,1.2433145,10.012528
1421104329577.00,-0.1300795,1.9214044,10.318343
1421104329597.00,-0.025447082,2.2665865,10.056388
1421104329619.00,0.066461794,2.4426205,9.724977
1421104329639.00,-0.24384293,1.9336789,9.601184
1421104329657.00,-0.55414766,1.3705499,9.695039
1421104329677.00,-1.6742684,1.411864,10.505454
1421104329697.00,-1.3804294,1.0988649,10.736723
1421104329717.00,-0.41224274,2.0314257,10.179282
1421104329750.00,-0.13891113,2.24578,9.687405
1421104329763.00,-0.035775606,2.407294,9.695488
1421104329789.00,-0.07634125,2.626139,9.64654
1421104329797.00,0.3860472,2.0963905,9.156908
1421104329817.00,0.35521135,1.9764899,9.009614
1421104329839.00,0.102237396,2.1589603,9.408236
1421104329871.00,0.29563522,2.223177,9.263637
1421104329877.00,0.2640509,1.6667839,9.472752
1421104329897.00,0.24069947,1.3326787,9.998907
1421104329917.00,0.30072463,2.0287313,10.028096
1421104329939.00,-0.030087434,1.8955083,9.999057
1421104329957.00,-0.3742218,1.9760408,9.737251
1421104329977.00,-0.22318588,1.237776,9.871372
1421104329997.00,0.19758911,1.0846444,9.67064
1421104330038.00,0.3106041,0.9577084,9.546997
1421104330039.00,-0.052391052,1.3578264,9.427695
1421104330060.00,-0.10912308,1.1635305,10.064471
1421104330077.00,-0.07634125,1.5575111,10.679542
1421104330097.00,0.5105882,1.7199234,11.189232
1421104330122.00,0.6059399,2.0913012,10.490186
1421104330137.00,0.024249572,1.8251545,9.304801
1421104330167.00,-0.008382568,0.88855225,9.301357
1421104330176.00,0.32033387,1.8314415,9.653874
1421104330197.00,0.2917433,2.0692968,10.315798
1421104330217.00,0.15971786,2.1219873,10.348431
1421104330237.00,0.38829255,2.2237756,10.0417185
1421104330257.00,0.3170407,2.2570066,10.161469
1421104330277.00,0.30461654,1.7778529,10.386452
1421104330297.00,0.4403842,1.8796413,10.460248
1421104330331.00,0.40131545,1.9895128,9.83919
1421104330337.00,0.7283853,2.4114852,9.745335
1421104330357.00,0.78661424,1.971101,9.526789
1421104330377.00,0.73063064,1.8122814,8.979078
1421104330398.00,0.81640226,1.5295193,9.130114
1421104330417.00,0.90157515,1.7751585,9.170529
1421104330437.00,1.2880714,1.8479073,9.31947
1421104330457.00,1.1915222,2.0251386,9.125772
1421104330477.00,0.90501803,1.7461189,8.709489
1421104330505.00,0.9969269,1.3659096,8.171657
1421104330519.00,1.2769945,0.15582596,10.556348
1421104330538.00,0.77149564,1.1720626,10.220896
1421104330557.00,0.9969269,1.3521382,9.237441
1421104330577.00,1.5329622,1.5760726,9.53083
1421104330599.00,2.0739372,1.2265494,9.889784
1421104330617.00,2.2821543,0.40670425,9.98813
1421104330643.00,2.2923331,0.86415297,9.558523
1421104330657.00,1.5164964,1.0880873,8.918754
1421104330678.00,1.9380199,0.5763016,7.6764865
1421104330698.00,3.5417848,0.3689827,6.0854454
1421104330717.00,4.779561,-0.50609756,4.0876994
1421104330737.00,4.663253,-0.6084846,5.5992565
1421104330757.00,4.7527666,0.7590715,7.6707983
1421104330777.00,3.9860609,0.7776329,6.563401
1421104330798.00,4.627627,1.1499088,2.8392956
1421104330825.00,5.0841775,1.9212548,0.94678116
1421104330838.00,5.5678215,0.47151947,1.6028668
1421104330857.00,5.670957,0.38140687,3.798501
1421104330877.00,7.3319035,-1.2123289,6.062992
1421104330897.00,8.027357,-1.6790584,7.1215906
1421104330918.00,7.4461155,-1.2225078,5.6673646
1421104330937.00,7.2437367,-1.8791922,5.1976414
1421104330962.00,8.475675,-2.8297155,6.257288
1421104330978.00,10.340048,-3.0288017,8.143516
1421104331018.00,10.716365,-3.1780412,8.543933
1421104331023.00,9.76644,-2.5173151,7.0530334
1421104331039.00,9.518107,-2.4427702,6.178851
1421104331058.00,10.683284,-2.7095156,6.1584935
1421104331080.00,11.884985,-3.1966026,6.2842317
1421104331097.00,12.089161,-3.1530433,6.2849803
1421104331117.00,10.759625,-1.7751585,5.282964
1421104331142.00,11.952495,-3.6742594,4.7833033
1421104331161.00,13.005555,-5.178481,5.301226
1421104331188.00,12.814403,-4.4259963,4.8629375
1421104331198.00,11.453732,-2.805915,3.719166
1421104331219.00,10.857372,-2.615062,2.7611582
1421104331238.00,9.648486,-2.9816496,-3.2422576
1421104331260.00,9.253008,-2.4586372,-1.9984941
1421104331278.00,7.1653,-3.4262252,-3.4664915
1421104331297.00,5.841752,-2.4754024,-1.6343014
1421104331317.00,6.553522,-3.5509157,1.6368462
1421104331340.00,7.478748,-3.8564305,2.645299
1421104331358.00,6.292315,-2.5396187,0.1445993
1421104331381.00,4.8047085,-2.2040167,-2.6870623
1421104331397.00,3.687881,-6.365363,-7.343429
1421104331417.00,2.6354196,-6.918164,-6.553971
1421104331437.00,6.4051805,-4.1592507,4.964726
1421104331457.00,9.325907,-4.690496,-6.3857207
1421104331477.00,6.3114753,-6.4887066,-7.0211496
1421104331497.00,4.9379315,-10.241253,1.1707155
1421104331517.00,4.9897237,-10.0577345,2.1574636
1421104331538.00,5.3654423,-7.8842545,1.4774277
1421104331559.00,5.2789226,-10.461445,-1.8441651
1421104331587.00,5.503755,-11.351944,-1.3248949
1421104331600.00,5.9112077,-13.262271,0.40236327
1421104331644.00,5.758226,-12.081377,1.7588425
1421104331644.00,4.9994535,-4.687053,0.10657837
1421104331661.00,3.9839654,-7.0355196,-0.28575575
1421104331678.00,3.5227745,-9.505982,-1.475332
1421104331697.00,4.296216,-9.571695,-2.081272
1421104331717.00,5.0163684,-7.349267,-1.3934523
1421104331740.00,3.2280374,-8.176147,-0.66431856
1421104331759.00,1.9847227,-8.976084,-2.0556753
1421104331787.00,1.916315,-10.283016,-1.5423926
1421104331798.00,2.1357586,-9.216634,-1.4115646
1421104331828.00,2.912194,8.59812,0.5216652
1421104331842.00,1.7188755,2.977608,-3.6997063
1421104331867.00,2.3998096,-5.056784,-0.21989273
1421104331882.00,1.0666819,-4.970564,0.3213817
1421104331905.00,0.3079097,-6.051017,1.0154883
1421104331921.00,0.37362304,-6.0882893,0.9395961
