time_milisec,P1,P2,P3,P4,P5,P6,P7,P8(kPa)
1421375154146.00,32.5,23.5,22.1,12.3,21.8,16.3,15.7,18.1
1421375154178.00,21.5,18.4,20.4,10.8,21.8,13,19.2,16.5
1421375154213.00,29.3,23.5,13.5,12.3,23.5,13,19.2,13.1
1421375154228.00,21.5,23.5,20.4,12.3,21.8,8.1,19.2,19.8
1421375154265.00,15.3,25.2,22.1,12.3,21.8,13,19.2,13.1
1421375154275.00,19.9,23.5,20.4,7.7,20.1,13,21,14.8
1421375154290.00,30.9,25.2,20.4,0,21.8,13,26.3,11.5
1421375154332.00,21.5,26.9,27.4,13.8,23.5,14.7,19.2,18.1
1421375154347.00,21.5,20.1,22.1,13.8,16.7,9.7,19.2,6.5
1421375154397.00,18.3,20.1,23.9,15.4,13.3,14.7,19.2,11.5
1421375154408.00,13.7,23.5,3.4,26.4,23.5,8.1,19.2,11.5
1421375154447.00,12.2,26.9,23.9,13.8,21.8,13,21,9.8
1421375154464.00,19.9,21.8,22.1,12.3,15,11.4,22.8,11.5
1421375154498.00,30.9,20.1,20.4,9.2,21.8,13,29.9,11.5
1421375154547.00,21.5,28.6,27.4,18.5,25.2,14.7,15.7,18.1
1421375154553.00,21.5,23.5,20.4,24.8,20.1,13,17.4,11.5
1421375154556.00,29.3,23.5,20.4,15.4,26.9,11.4,19.2,11.5
1421375154588.00,19.9,23.5,11.8,12.3,23.5,6.5,19.2,14.8
1421375154634.00,18.3,28.6,23.9,13.8,21.8,13,19.2,11.5
1421375154652.00,19.9,23.5,20.4,12.3,21.8,11.4,17.4,9.8
1421375154699.00,21.5,23.5,20.4,18.5,21.8,13,29.9,8.2
1421375154745.00,21.5,30.3,27.4,13.8,23.5,9.7,17.4,14.8
1421375154753.00,21.5,28.6,20.4,24.8,20.1,13,17.4,9.8
1421375154756.00,24.6,21.8,23.9,15.4,30.4,9.7,17.4,8.2
1421375154770.00,23,25.2,22.1,7.7,21.8,6.5,19.2,11.5
1421375154824.00,19.9,28.6,22.1,13.8,21.8,11.4,17.4,9.8
1421375154874.00,19.9,25.2,27.4,13.8,16.7,4.9,19.2,11.5
1421375154881.00,23,40.7,22.1,13.8,21.8,13,3.5,11.5
1421375154896.00,21.5,25.2,20.4,13.8,21.8,8.1,1.7,13.1
1421375154928.00,23,32,18.7,13.8,21.8,11.4,17.4,11.5
1421375154953.00,21.5,25.2,25.6,15.4,28.7,11.4,17.4,8.2
1421375155001.00,18.3,25.2,20.4,13.8,10,6.5,17.4,19.8
1421375155054.00,21.5,25.2,18.7,13.8,21.8,11.4,0,11.5
1421375155068.00,19.9,26.9,29.1,6.1,20.1,9.7,20.9,11.5
1421375155071.00,21.5,26.9,22.1,13.8,21.8,11.4,8.6,11.5
1421375155085.00,12.2,23.5,20.4,13.8,18.4,14.7,5.2,11.5
1421375155122.00,19.9,13.3,20.4,13.8,21.8,13,20.9,11.5
1421375155128.00,21.5,25.2,25.6,15.4,28.7,11.4,20.9,8.2
1421375155180.00,21.5,23.5,20.4,17,18.4,9.7,20.9,8.2
1421375155194.00,24.6,23.5,18.7,7.7,21.8,0,28,11.5
1421375155234.00,15.3,25.2,29.1,6.1,23.5,21,20.9,11.5
1421375155273.00,18.3,23.5,29.1,13.8,21.8,22.6,12.1,11.5
1421375155300.00,12.2,23.5,20.4,23.2,21.8,19.3,12.1,13.1
1421375155319.00,21.5,13.3,22.1,13.8,21.8,21,19.1,11.5
1421375155338.00,24.6,18.4,25.6,13.8,25.2,22.6,20.9,6.5
1421375155374.00,18.3,23.5,23.9,13.8,3.3,21,20.9,21.5
1421375155378.00,21.5,21.8,22.1,13.8,23.5,0,28,9.8
1421375155414.00,15.3,21.8,18.7,6.1,26.9,24.3,20.9,11.5
1421375155431.00,19.9,26.9,25.6,13.8,21.8,24.3,17.4,11.5
1421375155472.00,12.2,23.5,23.9,13.8,21.8,22.6,26.2,11.5
1421375155511.00,21.5,8.3,23.9,13.8,25.2,30.9,20.9,11.5
1421375155520.00,19.9,26.9,23.9,13.8,18.4,24.3,20.9,6.5
1421375155559.00,19.9,21.8,23.9,12.3,16.7,22.6,20.9,8.2
1421375155601.00,21.5,23.5,17,7.7,23.5,24.3,0,11.5
1421375155615.00,16.8,21.8,22.1,10.7,26.9,25.9,22.6,11.5
