time_milisec,P1,P2,P3,P4,P5,P6,P7,P8(kPa)
1421362517976.00,0,0,0,0,0,0,0,0
1421362517987.00,1.5,0,3.3,0,0,0,0,0
1421362517993.00,0,0,0,0,0,0,0,0
1421362517998.00,0,0,8.2,0,1.6,0,0,0
1421362518009.00,0,0,0,7.6,0,0,1.7,1.6
1421362518014.00,0,0,0,3,1.6,0,0,1.6
1421362518018.00,0,0,1.6,7.6,1.6,0,0,1.6
1421362518024.00,0,11.1,0,7.6,1.6,4.6,0,0
1421362518037.00,0,0,0,7.6,0,4.6,5,1.6
1421362518056.00,0,0,0,7.6,0,4.6,5,1.6
1421362518068.00,0,0,0,7.6,0,4.6,5,1.6
1421362518081.00,0,0,0,7.6,0,6.1,6.6,0
1421362518085.00,0,1.6,0,7.6,0,4.6,5,9.6
1421362518094.00,0,0,0,7.6,0,4.6,5,9.6
1421362518116.00,0,0,1.6,7.6,0,4.6,5,9.6
1421362518124.00,0,14.3,0,7.6,1.6,6.1,0,9.6
1421362518131.00,0,1.6,0,7.6,0,4.6,6.6,9.6
1421362518137.00,0,1.6,0,7.6,0,4.6,6.6,9.6
1421362518151.00,0,3.1,1.6,6.1,1.6,4.6,6.6,9.6
1421362518154.00,0,3.1,1.6,7.6,0,4.6,6.6,9.6
1421362518164.00,3,1.6,1.6,7.6,1.6,4.6,6.6,9.6
1421362518170.00,3,3.1,0,7.6,0,4.6,6.6,9.6
1421362518176.00,3,3.1,1.6,7.6,1.6,0,6.6,9.6
1421362518181.00,3,3.1,0,7.6,0,4.6,6.6,9.6
1421362518184.00,3,3.1,0,7.6,0,3,6.6,9.6
1421362518187.00,3,3.1,0,7.6,0,4.6,6.6,9.6
1421362518196.00,3,3.1,0,7.6,1.6,4.6,6.6,9.6
1421362518201.00,3,3.1,1.6,7.6,0,4.6,6.6,9.6
1421362518203.00,3,6.3,1.6,7.6,4.7,4.6,6.6,9.6
1421362518207.00,3,1.6,0,7.6,0,4.6,6.6,9.6
1421362518212.00,3,1.6,0,7.6,0,4.6,6.6,9.6
1421362518225.00,3,1.6,0,7.6,0,4.6,6.6,9.6
1421362518231.00,3,1.6,0,7.6,0,4.6,6.6,9.6
1421362518235.00,3,3.1,0,7.6,0,4.6,6.6,9.6
1421362518238.00,3,1.6,1.6,7.6,0,4.6,6.6,9.6
1421362518244.00,3,3.1,0,7.6,0,4.6,6.6,9.6
1421362518248.00,3,3.1,0,7.6,0,4.6,6.6,11.2
1421362518251.00,4.5,1.6,1.6,7.6,9.4,7.6,6.6,9.6
1421362518254.00,3,1.6,0,7.6,0,4.6,6.6,9.6
1421362518256.00,3,1.6,0,7.6,0,4.6,6.6,9.6
1421362518266.00,3,1.6,0,7.6,0,4.6,6.6,9.6
1421362518273.00,4.5,3.1,0,7.6,1.6,6.1,6.6,9.6
1421362518284.00,3,3.1,1.6,7.6,0,4.6,6.6,9.6
1421362518286.00,3,1.6,0,6.1,0,4.6,6.6,9.6
1421362518290.00,3,3.1,0,7.6,0,4.6,6.6,9.6
1421362518299.00,3,1.6,0,7.6,0,4.6,6.6,9.6
1421362518306.00,3,1.6,1.6,7.6,0,4.6,6.6,11.2
1421362518318.00,3,3.1,1.6,9.2,1.6,3,6.6,9.6
1421362518322.00,6,3.1,1.6,7.6,1.6,4.6,6.6,14.5
1421362518331.00,3,3.1,1.6,9.2,1.6,3,6.6,9.6
1421362518335.00,3,1.6,3.2,7.6,0,9.2,6.6,9.6
1421362518343.00,3,3.1,1.6,7.6,0,4.6,6.6,9.6
1421362518368.00,6,3.1,1.6,6.1,0,4.6,6.6,9.6
1421362518372.00,10.5,4.7,1.6,0,0,0,11.6,16.1
1421362518381.00,4.5,4.7,0,0,6.2,4.6,0,9.6
1421362518384.00,12,1.6,9.7,16.6,6.2,3,1.6,9.6
1421362518388.00,1.5,12.7,8,16.6,4.6,0,6.6,9.6
1421362518407.00,1.5,0,4.8,16.6,3.1,15.3,4.9,9.6
1421362518412.00,3,3.1,0,25.9,7.8,6.1,6.6,9.6
1421362518415.00,0,3.1,14.4,13.6,6.2,24.6,6.6,8
1421362518418.00,13.3,3.1,19.3,6,6.2,6.1,6.6,17.7
1421362518421.00,17.8,0,14.4,21.3,7.8,6.1,8.3,8
1421362518424.00,8.9,0,16,16.6,6.2,3,15,17.7
1421362518429.00,11.8,0,16,15.1,6.2,4.5,4.9,9.6
1421362518432.00,10.3,7.8,14.4,16.6,4.6,4.5,11.6,11.2
1421362518436.00,10.3,9.4,14.4,16.6,6.2,0,6.6,21
1421362518441.00,11.8,10.9,16,16.6,6.2,6.1,8.3,9.6
1421362518451.00,11.8,10.9,14.4,12.1,6.2,6.1,8.3,14.5
1421362518454.00,13.3,9.4,14.4,16.6,6.2,6.1,6.6,9.6
1421362518457.00,10.3,9.4,14.4,18.2,7.8,6.1,6.6,9.6
1421362518459.00,10.3,7.8,8,9,1.5,4.5,6.6,11.2
1421362518464.00,10.3,10.9,14.4,16.6,6.2,6.1,6.6,8
1421362518467.00,8.9,10.9,14.4,15.1,7.8,6.1,6.6,19.4
1421362518472.00,10.3,10.9,14.4,16.6,6.2,6.1,6.6,9.6
1421362518476.00,10.3,10.9,16,16.6,3.1,6.1,6.6,9.6
1421362518483.00,10.3,9.4,14.4,22.8,7.8,7.6,1.6,8
1421362518488.00,11.8,15.7,22.6,18.2,15.6,4.5,6.6,9.6
1421362518491.00,10.3,9.4,14.4,24.3,7.8,6.1,4.9,9.6
1421362518497.00,13.3,3.1,16,18.2,12.5,12.2,6.6,19.4
1421362518500.00,1.5,10.9,0,15.1,6.2,0,6.6,9.6
1421362518503.00,23.9,10.9,24.2,15.1,6.2,7.6,6.6,9.6
1421362518506.00,10.3,9.4,24.2,13.6,3.1,0,6.6,9.6
1421362518514.00,8.9,9.4,14.4,19.7,6.2,13.7,20,9.6
1421362518518.00,14.8,10.9,16,15.1,6.2,12.1,0,16.1
1421362518521.00,11.8,4.7,8,12.1,0,10.6,6.6,9.6
1421362518524.00,10.3,3.1,20.9,16.6,0,10.6,6.6,9.6
1421362518526.00,8.9,9.4,16,16.6,13.9,4.5,6.6,9.6
1421362518530.00,11.8,10.9,16,16.6,15.5,9.1,15,11.2
1421362518533.00,13.3,9.4,24.2,13.6,13.9,7.6,6.6,9.6
1421362518538.00,10.3,9.4,14.4,16.6,12.3,9.1,6.6,9.6
1421362518543.00,8.9,7.8,14.4,16.6,12.3,9.1,4.9,12.9
1421362518548.00,11.8,1.6,14.4,16.6,12.3,7.6,6.6,19.4
1421362518551.00,13.3,6.2,22.6,16.6,23.3,7.6,4.9,8
1421362518554.00,10.3,10.9,12.8,16.6,12.3,9.1,6.6,9.6
1421362518556.00,10.3,9.4,14.4,16.6,12.3,10.6,6.6,9.6
1421362518558.00,2.9,9.4,22.6,9,9.2,4.5,8.3,9.6
1421362518561.00,11.8,10.9,14.4,16.6,12.3,9.1,6.6,9.6
1421362518563.00,10.3,9.4,17.7,30.6,9.2,7.6,11.6,11.2
1421362518566.00,11.8,1.6,12.8,15.1,10.8,9.1,4.9,9.6
1421362518569.00,10.3,6.2,19.3,16.6,6.1,9.1,8.3,11.2
1421362518573.00,10.3,9.4,16,16.6,10.8,7.6,4.9,16.1
1421362518578.00,10.3,9.4,14.4,16.6,10.8,12.1,4.9,9.6
1421362518582.00,11.8,9.4,12.8,19.7,12.3,9.1,6.6,9.6
1421362518585.00,10.3,10.9,16,15.1,13.9,9.1,0,9.6
