time_milisec,P1,P2,P3,P4,P5,P6,P7,P8(kPa)
1421631093965.00,0,53.5,59.6,68,44.2,60.7,43,32.3
1421631093999.00,49.7,55.2,36,39.9,49.9,27.2,41.4,68
1421631094006.00,49.7,58.7,54.8,50.7,44.2,3.1,43,19.8
1421631094011.00,49.7,57,54.8,52.2,85.6,72.8,44.5,18.3
1421631094038.00,63.2,80.1,36,68,49.9,35.4,71.2,35.5
1421631094082.00,25.2,48.3,69.3,46,44.2,67.6,43,32.3
1421631094117.00,51.4,72.9,48.5,23.3,49.9,95.9,43,32.3
1421631094156.00,49.7,58.7,54.8,50.7,49.9,15.9,39.9,56.4
1421631094162.00,25.2,71.1,54.8,50.7,48.5,35.4,41.4,24.5
1421631094201.00,49.7,51.7,48.5,84.1,48.5,35.4,43,33.9
1421631094235.00,38.2,38,54.8,95.7,49.9,35.4,26.3,18.3
1421631094310.00,63.2,58.7,54.8,26.3,45.6,69.3,49.1,21.4
1421631094380.00,48.1,57,77.5,52.2,49.9,3.1,41.4,68
1421631094450.00,49.7,57,50.1,50.7,90.2,40.4,44.5,24.5
1421631094456.00,49.7,38,54.8,80.9,49.9,35.4,43,30.7
1421631094521.00,49.7,26.2,40.7,85.8,54.3,25.6,46,32.3
1421631094533.00,68.3,55.2,56.4,23.3,47.1,79.9,53.8,18.3
1421631094537.00,48.1,57,82.4,53.8,49.9,0,41.4,54.8
1421631094542.00,48.1,80.1,54.8,50.7,49.9,44.7,44.5,7.5
1421631094549.00,38.2,46.6,58,64.8,49.9,44.7,44.5,32.3
1421631094591.00,49.7,32.9,51.7,85.8,55.8,25.2,46,32.3
1421631094662.00,48.1,58.7,59.6,41.4,47.1,105.3,58.5,9.1
1421631094667.00,48.1,57,54.8,52.2,48.5,26.8,41.4,68
1421631094670.00,49.7,80.1,56.4,50.7,54.3,48.1,46,18.3
1421631094676.00,44.7,67.5,58,49.1,51.4,43.1,44.5,37.1
1421631094732.00,48.1,26.2,53.2,97.3,61.6,25.2,46,32.3
