time_milisec,P1,P2,P3,P4,P5,P6,P7,P8(kPa)
1421631475353.00,0,0,0,0,0,0,0,0
1421631475364.00,0,0,0,0,21.7,1.7,1.6,0
1421631475373.00,0,3.6,1.6,1.6,12.9,1.7,0,0
1421631475377.00,5.2,3.6,0,1.6,12.9,1.7,0,0
1421631475384.00,0,3.6,0,1.6,14.4,3.3,1.6,0
1421631475399.00,0,1.8,0,1.6,5.7,1.7,0,9.7
1421631475404.00,0,1.8,0,1.6,11.5,3.3,1.6,0
1421631475411.00,0,0,0,1.6,12.9,3.3,4.7,0
1421631475418.00,0,8.9,0,1.6,12.9,3.3,0,6.4
1421631475425.00,0,0,0,1.6,12.9,0,0,6.4
1421631475439.00,0,0,1.6,4.7,15.8,1.7,0,4.8
1421631475448.00,0,0,0,0,11.5,1.7,0,4.8
1421631475457.00,0,0,0,1.6,11.5,1.7,0,19.4
1421631475463.00,0,0,22,0,12.9,1.7,0,4.8
1421631475473.00,0,0,22,1.6,11.5,0,0,4.8
1421631475477.00,0,0,22,1.6,11.5,0,0,4.8
1421631475487.00,0,0,12.5,1.6,12.9,1.7,1.5,9.6
1421631475491.00,0,0,22,1.6,11.5,0,0,3.2
1421631475495.00,0,0,22,1.6,11.5,0,0,3.2
1421631475499.00,0,0,22,1.6,11.5,0,0,3.2
1421631475505.00,0,0,20.4,3.1,12.9,0,4.7,3.2
1421631475517.00,0,22.5,20.4,1.6,11.5,0,0,3.2
1421631475521.00,0,22.5,22,1.6,11.5,1.7,0,3.2
1421631475527.00,1.7,24.3,22,1.6,12.9,1.7,0,3.2
1421631475530.00,0,22.5,20.4,11,11.5,1.7,0,3.2
1421631475543.00,6.8,22.5,22,1.6,11.5,0,0,1.6
1421631475557.00,5.1,22.5,22,1.6,11.5,0,0,0
1421631475576.00,5.1,22.5,22,1.6,11.5,0,0,4.8
1421631475600.00,5.1,22.5,22,1.6,11.5,0,0,4.8
1421631475608.00,0,22.5,20.4,12.6,11.5,0,0,4.8
1421631475611.00,13.5,22.5,22,1.6,11.5,0,0,4.8
1421631475614.00,8.4,22.5,22,1.6,11.5,0,1.5,4.8
1421631475622.00,8.4,22.5,22,1.6,10,0,0,9.6
1421631475626.00,8.4,22.5,22,1.6,11.5,0,0,6.4
1421631475630.00,6.7,22.5,22,0,5.7,0,0,4.8
1421631475634.00,6.7,20.8,22,0,11.5,16.4,0,4.8
1421631475638.00,6.7,20.8,22,1.6,11.5,16.4,0,4.8
1421631475643.00,6.7,20.8,22,1.6,11.5,16.4,0,4.8
