time_milisec,gx,gy,gz
1421715777571.00,-0.049029328,-0.04263428,-0.002132127
1421715777606.00,-0.025580462,-0.073543996,0.004263188
1421715777615.00,0.044765607,-0.035173167,0.010658237
1421715777629.00,0.054358315,-0.006395315,0.029843649
1421715777651.00,0,-0.037305295,0.03410684
1421715777670.00,-0.061819427,-0.08633409,0.013855628
1421715777689.00,-0.081005104,-0.11511194,-0.002132127
1421715777709.00,-0.10019025,-0.092729405,-0.003197924
1421715777729.00,-0.05968783,-0.003197924,0.023448335
1421715777751.00,0.035172634,0.013855628,0.019185146
1421715777770.00,0.061818894,-0.020251475,-0.03090998
1421715777789.00,-0.014922224,-0.06395155,-0.062885754
1421715777808.00,-0.0852683,-0.054358847,-0.053292517
1421715777829.00,-0.05222672,-0.009593239,-0.026646258
1421715777849.00,0.023448335,0.001065797,-0.027712587
1421715777871.00,0.014921425,-0.031975776,-0.031975776
1421715777889.00,-0.026646258,-0.062885754,-0.037305295
1421715777909.00,0.006394783,-0.054358847,-0.019185679
1421715777929.00,0.060753096,-0.029844182,-0.007461112
1421715777949.00,0.045831405,-0.01811988,0
1421715777968.00,0.031975243,-0.03090998,0.013855628
1421715777993.00,0.037304495,-0.026646258,0.028777853
1421715778009.00,0.041567683,0,0.030909447
1421715778028.00,0.03304104,-0.01811988,0.012789832
1421715778051.00,0.030909447,-0.053292517,0.010658237
1421715778069.00,0.023448335,-0.057556238,0.022382537
1421715778089.00,0.026645726,-0.024514664,0.045831405
1421715778110.00,0.030909447,-0.01279063,0.052226186
1421715778130.00,0.02557993,-0.02238307,0.029843649
1421715778150.00,0.02131674,-0.035173167,0.022382537
1421715778170.00,0.026645726,-0.034107372,0.03943609
1421715778192.00,0.04369928,-0.036239497,0.04369928
1421715778210.00,0.056489907,-0.015988022,0.044765607
1421715778229.00,0.058621503,-0.023448868,0.046897203
1421715778249.00,0.020250943,-0.04476614,0.038370293
1421715778269.00,-0.020251475,-0.046897735,0.03304104
1421715778289.00,-0.011724833,-0.035173167,0.052226186
1421715778310.00,0.03410684,-0.017053818,0.071411334
1421715778328.00,0.07354346,-0.025580462,0.06608235
1421715778349.00,0.044765607,-0.04476614,0.052226186
1421715778369.00,0.004263188,-0.04476614,0.047962997
1421715778388.00,-0.017053818,-0.025580462,0.050094593
1421715778408.00,-0.034107372,-0.036239497,0.04369928
1421715778428.00,-0.03090998,-0.049029328,0.037304495
1421715778448.00,-0.004263721,-0.045831937,0.040501885
1421715778468.00,-0.006395315,-0.02238307,0.045831405
1421715778488.00,-0.010659036,-0.006395315,0.04369928
1421715778509.00,-0.01279063,-0.011724833,0.027712055
1421715778528.00,-0.045831937,-0.026646258,0.01705302
1421715778548.00,-0.050095126,-0.017053818,0.019185146
1421715778568.00,-0.014922224,-0.01279063,0.020250943
1421715778589.00,0.007460579,-0.024514664,-0.006395315
1421715778608.00,-0.002132127,-0.026646258,-0.024514664
1421715778628.00,-0.021317273,-0.021317273,-0.015988022
1421715778648.00,-0.015988022,-0.01811988,0.010658237
1421715778671.00,0.004263188,0.001065797,0.026645726
1421715778688.00,0.035172634,0.003197391,0.019185146
1421715778708.00,0.041567683,-0.01279063,0.013855628
1421715778729.00,0.023448335,-0.023448868,0.026645726
1421715778749.00,0.029843649,-0.008526909,0.031975243
1421715778771.00,0.082070366,0.011724034,0.020250943
1421715778790.00,0.08953121,-0.002132127,0.02131674
1421715778811.00,0.02131674,-0.034107372,0.019185146
1421715778831.00,0.002131594,-0.011724833,0.010658237
1421715778850.00,0.045831405,0,-0.004263721
1421715778871.00,0.054358315,-0.01279063,0.003197391
1421715778891.00,0.027712055,-0.011724833,0.01705302
1421715778909.00,0.035172634,0,0.003197391
1421715778929.00,0.036238696,-0.00106633,-0.01279063
1421715778948.00,0.005328985,-0.004263721,-0.00106633
1421715778968.00,-0.003197924,0.011724034,0.026645726
1421715778990.00,0.023448335,0.02131674,0.04369928
1421715779009.00,0.028777853,0.002131594,0.04263348
1421715779029.00,0.007460579,-0.005329518,0.04369928
1421715779050.00,-0.023448868,0.022382537,0.063950755
1421715779135.00,-0.037305295,0.030909447,0.081004575
1421715779136.00,-0.011724833,0.013855628,0.06927974
1421715779137.00,-0.002132127,0.008526376,0.046897203
1421715779138.00,-0.008526909,0.008526376,0.028777853
1421715779170.00,-0.02238307,-0.009593239,0.004263188
1421715779170.00,-0.021317273,-0.00106633,-0.01279063
1421715779188.00,-0.005329518,0.00959244,-0.03090998
