time_milisec,P1,P2,P3,P4,P5,P6,P7,P8(kPa)
1421714721259.00,0,0,0,0,0,0,0,0
1421714721274.00,4.6,0,0,0,1.7,1.9,6.1,2
1421714721281.00,4.6,0,0,0,1.7,3.8,0,0
1421714721286.00,6.1,3.4,1.7,0,0,0,0,0
1421714721290.00,4.6,5.1,1.7,0,1.7,3.7,6,1.9
1421714721306.00,4.6,5.1,1.7,0,0,0,0,0
1421714721319.00,4.6,5.1,1.7,0,0,0,0,0
1421714721323.00,4.6,5.1,1.7,0,0,0,0,1.9
1421714721334.00,4.6,5.1,1.7,0,0,7.4,19.5,9.4
1421714721344.00,4.6,5.1,1.7,0,0,5.5,19.5,7.5
1421714721348.00,4.6,5.1,1.7,0,0,1.8,13.6,5.6
1421714721355.00,4.6,5.1,1.7,0,0,0,13.6,3.7
1421714721358.00,4.6,5.1,1.7,0,0,12.7,15.6,3.7
1421714721363.00,4.6,5.1,1.7,0,0,14.6,15.6,3.7
1421714721367.00,3.1,5.1,1.7,0,3.4,1.8,1.9,0
1421714721370.00,4.6,6.8,1.7,1.6,3.4,0,3.9,0
1421714721375.00,4.6,5.1,1.7,0,0,0,1.9,0
1421714721389.00,6.1,5.1,5.1,0,0,1.8,3.9,1.8
1421714721403.00,3.1,5.1,1.7,0,1.7,7.2,7.7,7.4
1421714721413.00,6.1,5.1,1.7,0,0,3.6,7.7,5.5
1421714721424.00,4.6,5.1,1.7,0,0,10.9,11.6,11.1
1421714721437.00,4.6,5.1,1.7,0,0,31.3,33.5,20.5
1421714721443.00,4.6,3.4,1.7,3.1,0,14.6,15.6,16.7
1421714721453.00,4.6,5.1,1.7,3.1,0,20.1,21.5,20.5
1421714721467.00,4.6,5.1,1.7,3.1,0,12.7,15.6,14.8
1421714721471.00,6.1,3.4,3.4,3.1,0,12.7,15.6,14.8
1421714721475.00,6.1,5.1,3.4,0,0,12.7,15.6,14.8
1421714721494.00,4.6,3.4,1.7,7.8,0,20.1,21.5,20.5
1421714721508.00,4.6,3.4,1.7,7.8,0,12.7,15.6,14.8
1421714721514.00,4.6,3.4,1.7,7.8,0,14.6,13.6,13
1421714721517.00,6.1,6.8,0,7.8,0,10.9,11.6,14.8
1421714721521.00,4.6,3.4,10.2,7.8,0,12.7,15.6,14.8
1421714721525.00,4.6,3.4,10.2,7.8,0,12.7,13.6,11.1
1421714721538.00,4.6,3.4,10.2,7.8,1.7,14.6,13.6,13
1421714721541.00,4.6,3.4,10.2,7.8,0,12.7,15.6,14.8
1421714721548.00,4.6,5.1,10.2,7.8,0,10.9,13.6,9.2
1421714721553.00,4.6,5.1,10.2,7.8,0,9.1,13.6,11.1
1421714721557.00,4.6,5.1,10.2,7.8,0,9.1,13.6,11.1
1421714721560.00,4.6,5.1,6.8,7.8,5.1,14.6,17.5,14.8
1421714721565.00,4.6,5.1,10.2,7.8,5.1,12.7,15.6,13
1421714721571.00,6.1,3.4,10.2,7.8,5.1,12.7,15.6,13
1421714721589.00,4.6,5.1,10.2,7.8,3.4,14.6,17.5,14.8
1421714721591.00,3.1,6.8,10.2,7.8,5.1,14.6,15.6,14.8
1421714721594.00,4.6,3.4,10.2,7.8,5.1,10.9,11.6,11.1
1421714721599.00,4.6,6.8,10.2,7.8,8.5,12.7,15.6,13
1421714721603.00,4.6,3.4,10.2,7.8,5.1,12.7,13.6,13
1421714721609.00,3.1,5.1,10.2,7.8,3.4,14.6,17.5,14.8
1421714721612.00,3.1,3.4,11.9,7.8,3.4,14.6,17.5,16.7
1421714721618.00,4.6,5.1,10.2,9.3,3.4,16.4,19.5,16.7
1421714721620.00,4.6,3.4,10.2,7.8,3.4,16.4,21.5,16.7
1421714721630.00,4.6,3.4,10.2,7.8,5.1,18.3,17.5,18.6
