time_milisec,P1,P2,P3,P4,P5,P6,P7,P8(kPa)
1421631485032.00,36.4,21.8,33,26.1,32.7,20.5,15.3,25.8
1421631485068.00,33.2,23.5,22.9,24.6,22.7,15.7,15.3,24.2
1421631485104.00,31.7,23.5,24.6,26.1,24.4,14.1,25.6,17.7
1421631485127.00,21,23.5,22.9,30.9,22.7,18.9,15.3,17.7
1421631485162.00,37.9,21.8,14.7,43.6,26,25.3,27.4,16
1421631485187.00,31.7,21.8,22.9,27.7,24.4,20.5,13.5,20.9
1421631485208.00,33.2,33.9,21.3,32.5,22.7,22.1,15.3,16
1421631485246.00,31.7,20.1,29.7,26.1,32.7,20.5,15.3,25.8
1421631485280.00,31.7,20.1,22.9,26.1,21.1,18.9,18.7,17.7
1421631485284.00,30.1,18.4,21.3,23,24.4,14.1,22.1,17.7
1421631485306.00,27.1,18.4,26.3,30.9,22.7,18.9,15.3,16
1421631485339.00,30.1,16.7,39.8,24.6,24.4,22.1,1.7,16
1421631485364.00,30.1,16.7,21.3,30.9,21.1,18.9,13.5,20.9
1421631485399.00,30.1,5,21.3,26.1,26,22.1,15.3,17.7
1421631485435.00,25.5,16.7,24.6,26.1,34.4,20.5,13.5,12.8
1421631485441.00,28.6,15,21.3,24.6,24.4,12.5,15.3,16
1421631485475.00,28.6,11.7,28,24.6,24.4,18.9,13.5,17.7
1421631485510.00,21,15,26.3,32.5,22.7,20.5,13.5,16
1421631485547.00,27.1,13.3,21.3,32.5,24.4,20.5,3.4,17.7
1421631485580.00,25.5,13.3,21.3,27.7,24.4,23.7,13.5,17.7
1421631485584.00,33.2,18.4,16.3,32.5,22.7,22.1,17,17.7
1421631485618.00,25.5,15,24.6,26.1,24.4,25.3,17,16
1421631485622.00,28.6,11.7,24.6,29.3,6.4,23.7,20.4,24.2
1421631485657.00,25.5,5,28,26.1,29.4,26.9,22.1,19.3
1421631485692.00,21,10,26.3,30.9,31,31.8,27.4,19.3
1421631485727.00,10.4,11.7,26.3,26.1,34.4,35,17,20.9
1421631485762.00,25.5,8.3,26.3,30.9,39.4,30.1,20.4,19.3
1421631485773.00,34.8,11.7,21.3,32.5,37.8,41.6,34.4,24.2
1421631485823.00,24,13.3,31.3,34,41.1,38.3,30.8,25.8
1421631485852.00,28.6,8.3,39.8,37.2,36.1,48.2,43.2,35.8
1421631485872.00,17.9,3.3,34.7,38.8,49.7,51.6,43.2,24.2
1421631485875.00,21,11.7,39.8,45.2,53.1,54.9,48.6,27.5
1421631485897.00,27.1,0,39.8,45.2,58.3,58.3,48.6,29.1
1421631485933.00,25.5,24.9,45,64.9,60.1,60,65,32.5
1421631485974.00,34.8,21.5,41.5,50.1,61.8,66.8,63.1,35.8
1421631486009.00,33.2,21.5,43.3,51.7,61.8,68.5,65,34.1
1421631486044.00,24,21.5,45,48.5,75.9,72,70.5,49.3
1421631486048.00,16.4,13.1,41.5,48.5,65.3,72,68.7,39.2
1421631486083.00,21,18.1,55.4,50.1,65.3,70.3,72.4,42.5
1421631486087.00,22.5,16.5,43.3,45.2,65.3,78.9,72.4,37.5
1421631486123.00,27.1,16.5,43.3,50.1,75.9,75.5,55.8,45.9
1421631486158.00,24,16.5,38.1,48.5,65.3,73.7,79.8,49.3
1421631486194.00,33.2,16.5,43.3,50.1,61.8,77.2,85.5,51
1421631486199.00,22.5,16.5,43.3,46.9,60.1,80.7,93.1,73.6
1421631486240.00,25.5,16.5,33,43.6,60.1,82.4,98.9,71.8
1421631486275.00,24,16.5,50.2,45.2,65.3,82.4,104.7,80.7
1421631486319.00,19.4,13.1,41.5,38.8,67.1,93,108.6,89.7
1421631486323.00,33.2,11.5,51.9,42,65.3,94.8,116.5,102.4
1421631486329.00,19.4,13.1,41.5,38.8,63.6,103.8,128.4,117.3
1421631486355.00,16.4,11.5,41.5,37.2,61.8,98.4,112.5,113.6
1421631486406.00,17.9,6.5,39.8,34,63.6,102,110.6,123
1421631486448.00,17.9,4.9,39.8,30.9,58.3,96.6,104.7,109.8
1421631486457.00,24,4.9,46.7,35.6,48,87.7,87.4,109.8
1421631486492.00,16.4,4.9,29.7,32.5,41.1,73.7,72.4,86.1
1421631486533.00,16.4,1.6,29.7,34,34.4,58.3,66.8,71.8
1421631486545.00,16.4,6.5,24.6,32.5,31,54.9,59.5,66.6
1421631486563.00,14.9,0,26.3,37.2,37.8,204.5,229.2,220
1421631486597.00,16.4,6.5,21.3,32.5,19.4,245,211.1,230.9
1421631486608.00,17.9,1.6,9.7,30.9,16.2,176,167.6,171.9
1421631486635.00,21,0,26.3,32.5,17.8,146.6,163.4,176
1421631486673.00,14.9,0,21.3,32.5,17.8,124,122.4,134.4
1421631486693.00,16.4,4.8,21.3,32.5,27.7,98.4,104.7,123
1421631486730.00,16.4,13,19.6,32.5,14.5,46.6,54,66.6
1421631486767.00,14.9,6.4,21.3,30.9,1.6,43.3,48.6,61.3
1421631486802.00,14.9,6.4,19.6,30.9,11.3,48.2,46.8,70.1
1421631486838.00,16.4,8.1,16.3,30.9,12.9,40,43.2,59.6
1421631486842.00,19.4,8.1,28,30.9,9.6,31.8,32.6,56.2
1421631486845.00,14.9,6.4,0,24.6,11.3,31.8,43.2,52.7
1421631486897.00,22.5,6.4,24.4,30.9,11.3,33.4,36.1,52.7
1421631486932.00,14.9,16.2,24.4,27.7,9.6,26.9,36.1,51
1421631486935.00,14.9,8.1,34.4,30.9,17.8,28.5,36.1,44.2
1421631486970.00,81.5,120.7,46.2,30.9,36.1,33.4,25.6,45.9
1421631487007.00,107,140.1,61.8,42,53.1,60,39.7,39.2
1421631487044.00,100.1,130.3,63.6,53.4,74.2,75.5,59.5,42.5
1421631487053.00,98.4,126.5,70.6,69.9,97.7,100.2,93.1,49.3
1421631487105.00,86.5,115,88.5,92.1,112.6,109.2,108.6,63.1
1421631487108.00,71.6,111.2,94,99,120.1,122.1,148.8,77.1
1421631487133.00,58.5,87.2,94,97.3,118.2,129.6,144.6,98.8
1421631487156.00,44.2,62.1,103.2,97.3,106.9,135.2,152.9,109.8
1421631487192.00,36.4,44.8,92.2,81.8,125.8,146.6,159.2,148
1421631487201.00,37.9,36.2,79.5,61.6,120.1,144.7,150.8,165.9
1421631487253.00,34.8,32.9,63.6,55,114.4,139,150.8,182.1
1421631487257.00,34.8,27.8,65.3,51.7,83.1,140.9,146.7,178
1421631487293.00,25.5,27.8,61.8,53.4,74.2,122.1,122.4,171.9
1421631487328.00,30.1,24.5,54.8,48.5,60.1,100.2,118.4,167.9
1421631487352.00,30.1,24.5,49.7,50.1,61.8,112.9,132.4,159.9
1421631487389.00,22.5,22.8,42.8,46.9,53.1,182,226.9,222.2
1421631487417.00,30.1,24.5,37.8,37.2,37.8,77.2,100.8,102.4
1421631487420.00,28.6,22.8,31,45.2,36.1,53.3,70.5,82.5
1421631487439.00,28.6,21.2,34.4,35.6,21.1,49.9,65,71.8
1421631487473.00,31.7,24.5,34.4,50.1,24.4,43.3,57.6,59.6
1421631487509.00,28.6,17.9,32.7,43.6,19.4,40,57.6,66.6
1421631487530.00,27.1,17.9,32.7,45.2,26,36.7,50.4,59.6
1421631487570.00,25.5,17.9,34.4,48.5,19.4,38.3,48.6,59.6
1421631487607.00,27.1,17.9,27.7,43.6,19.4,25.3,37.9,59.6
1421631487617.00,24,16.2,26,45.2,17.8,40,50.4,57.9
1421631487654.00,25.5,16.2,29.4,40.4,17.8,30.1,36.1,57.9
1421631487689.00,34.8,14.6,31,42,19.4,31.8,37.9,80.7
1421631487713.00,24,6.4,32.7,42,19.4,26.9,39.7,54.4
1421631487717.00,25.5,14.6,32.7,42,27.7,28.5,37.9,52.7
1421631487749.00,24,17.9,41.1,43.6,26,31.8,32.6,52.7
1421631487776.00,159.1,186.6,68.8,43.6,65.3,54.9,54,64.8
1421631487812.00,170.3,197.1,74.2,78.4,88.5,96.6,79.8,59.6
1421631487847.00,151.6,178.3,94,97.3,110.7,120.2,114.5,75.4
1421631487857.00,144.3,172.1,101.4,134.9,137.4,140.9,152.9,104.3
1421631487913.00,112.2,146,106.9,133.1,147.2,148.5,173.9,132.5
1421631487917.00,83.2,124.5,103.2,125.8,143.3,156.3,184.7,155.9
1421631487943.00,55.3,72.7,99.5,107.8,137.4,162.1,184.7,182.1
1421631487978.00,50.5,55.1,75.9,76.7,135.5,162.1,182.5,205
1421631488020.00,47.3,46.5,70.6,73.3,110.7,168,167.6,198.7
1421631488055.00,37.9,43,63.6,63.3,86.7,142.8,140.6,192.5
1421631488060.00,53.7,44.8,54.8,71.6,72.4,672.9,136.5,184.2
1421631488065.00,44.2,29.5,51.4,59.9,68.8,118.4,138.5,148
1421631488099.00,47.3,34.6,46.2,56.7,53.1,78.9,100.8,111.7
1421631488135.00,39.5,31.2,41.1,55,42.8,58.3,76.1,78.9
1421631488174.00,41,32.9,26,55,36.1,51.6,66.8,77.1
1421631488209.00,34.8,37.9,37.8,55,31,38.3,61.3,70.1
1421631488246.00,34.8,29.5,36.1,53.4,37.8,46.6,55.8,68.3
1421631488250.00,27.1,29.5,34.4,51.7,24.4,40,54,64.8
1421631488254.00,34.8,22.8,36.1,56.7,27.7,35,48.6,63.1
1421631488304.00,37.9,26.2,27.7,56.7,41.1,35,48.6,51
1421631488313.00,34.8,24.5,32.7,50.1,21.1,35,45,57.9
1421631488365.00,37.9,34.6,32.7,50.1,21.1,25.3,46.8,57.9
1421631488412.00,36.4,24.5,32.7,51.7,19.4,36.7,43.2,56.2
1421631488430.00,33.2,26.2,32.7,50.1,11.3,31.8,39.7,57.9
1421631488462.00,21,24.5,32.7,58.3,21.1,30.1,41.4,56.2
1421631488468.00,34.8,16.2,36.1,45.2,16.2,33.4,39.7,56.2
1421631488474.00,36.4,4.8,48,51.7,26,28.5,39.7,44.2
1421631488524.00,151.6,170.1,83.1,51.7,75.9,46.6,39.7,47.6
1421631488528.00,183.7,207.7,77.7,106.1,103.2,89.5,89.3,64.8
1421631488558.00,168.4,192.9,103.2,136.7,131.6,127.7,140.6,96.9
1421631488599.00,151.6,182.4,114.4,149.8,149.2,140.9,171.8,142.2
1421631488629.00,113.9,149.9,106.9,149.8,149.2,154.3,184.7,163.9
1421631488677.00,73.2,100,112.6,151.7,157.1,158.2,191.2,196.6
1421631488681.00,56.9,63.9,106.9,104.3,143.3,164.1,191.2,220
1421631488712.00,52.1,56.9,86.7,80.1,131.6,180,208.9,264.4
1421631488716.00,50.5,46.5,67.1,71.6,97.7,156.3,165.5,224.3
1421631488751.00,47.3,43,70.6,66.6,79.5,124,128.4,209.3
1421631488780.00,48.9,39.6,56.6,64.9,75.9,102,126.4,176
1421631488814.00,47.3,43,49.7,56.7,51.4,180,173.9,174
1421631488842.00,37.9,37.9,48,71.6,44.5,65.1,83.6,102.4
1421631488877.00,36.4,34.6,42.8,61.6,34.4,54.9,70.5,86.1
1421631488916.00,42.6,43,41.1,59.9,34.4,49.9,65,87.9
1421631488949.00,41,32.9,39.4,58.3,34.4,46.6,59.5,77.1
1421631488958.00,41,31.2,42.8,58.3,29.4,44.9,54,78.9
1421631488969.00,44.2,36.2,39.4,61.6,27.7,31.8,52.2,71.8
1421631489013.00,44.2,29.5,46.2,58.3,24.4,35,57.6,71.8
1421631489016.00,28.6,37.9,37.8,59.9,21.1,33.4,48.6,64.8
1421631489062.00,37.9,27.8,36.1,56.7,14.5,30.1,46.8,64.8
1421631489099.00,39.5,39.6,36.1,56.7,19.4,30.1,43.2,68.3
1421631489108.00,36.4,27.8,37.8,55,21.1,28.5,43.2,64.8
1421631489159.00,41,27.8,39.4,56.7,19.4,26.9,37.9,63.1
1421631489194.00,39.5,29.5,46.2,55,24.4,23.7,46.8,63.1
1421631489198.00,34.8,31.2,48,64.9,29.4,28.5,39.7,59.6
1421631489233.00,166.6,205.6,72.4,63.3,58.3,51.6,48.6,63.1
1421631489270.00,146.1,182.4,77.7,86.9,95.8,91.3,95,71.8
1421631489308.00,142.5,180.3,97.7,127.6,131.6,129.6,140.6,104.3
1421631489315.00,122.7,172.1,110.7,146,145.2,150.5,173.9,138.3
1421631489322.00,95,161.9,106.9,144.2,149.2,144.7,189,169.9
1421631489367.00,63.4,89,106.9,136.7,141.3,160.2,204.4,202.9
1421631489377.00,47.3,56.9,95.8,83.5,141.3,170,200,235.3
1421631489403.00,22.5,49.9,79.5,83.5,123.9,154.3,189,226.5
1421631489454.00,45.8,43,60.1,68.3,88.5,144.7,152.9,224.3
1421631489459.00,44.2,44.8,60.1,66.6,72.4,124,146.7,220
1421631489514.00,44.2,39.6,60.1,63.3,60.1,118.4,146.7,178
1421631489551.00,45.8,37.9,46.2,63.3,56.6,66.8,106.6,119.2
1421631489555.00,42.6,34.6,42.8,61.6,39.4,56.6,81.7,93.3
1421631489558.00,27.1,32.9,41.1,61.6,34.4,49.9,68.7,95.1
1421631489590.00,11.9,29.5,39.4,66.6,29.4,40,65,78.9
1421631489615.00,39.5,31.2,34.4,56.7,24.4,40,57.6,68.3
1421631489649.00,37.9,24.5,34.4,58.3,8,46.6,55.8,71.8
1421631489698.00,37.9,21.2,29.4,61.6,22.7,35,50.4,68.3
1421631489702.00,44.2,29.5,36.1,58.3,21.1,33.4,55.8,66.6
1421631489755.00,37.9,27.8,34.4,48.5,31,25.3,46.8,66.6
1421631489760.00,27.1,26.2,36.1,61.6,26,31.8,54,64.8
1421631489796.00,36.4,27.8,34.4,53.4,19.4,26.9,45,64.8
1421631489820.00,36.4,32.9,32.7,45.2,17.8,30.1,54,68.3
1421631489856.00,28.6,24.5,34.4,55,21.1,28.5,41.4,68.3
1421631489859.00,34.8,29.5,46.2,55,22.7,25.3,41.4,61.3
1421631489896.00,28.6,37.9,36.1,55,22.7,18.9,43.2,66.6
1421631489932.00,103.5,101.9,70.6,53.4,49.7,40,41.4,61.3
1421631489940.00,217.3,231.7,79.5,81.8,90.4,66.8,59.5,63.1
1421631489994.00,203.3,209.9,94,113.2,118.2,96.6,102.8,73.6
1421631490000.00,179.9,201.3,106.9,142.3,143.3,135.2,155,123
1421631490055.00,140.7,180.3,105.1,147.9,149.2,148.5,176.1,148
1421631490059.00,96.7,147.9,116.3,142.3,149.2,156.3,191.2,188.3
1421631490095.00,66.6,81.7,105.1,131.2,145.2,160.2,202.2,228.7
1421631490139.00,60.1,60.4,90.4,106.1,143.3,164.1,197.8,253.1
1421631490176.00,52.1,49.9,74.2,78.4,120.1,158.2,182.5,246.3
1421631490180.00,61.8,46.5,65.3,64.9,90.4,129.6,159.2,239.7
1421631490184.00,50.5,43,58.3,66.6,63.6,158.2,200,415.6
1421631490216.00,47.3,36.2,48,64.9,51.4,77.2,130.4,155.9
1421631490243.00,48.9,44.8,46.2,63.3,46.2,63.4,98.9,117.3
1421631490276.00,47.3,36.2,41.1,61.6,34.4,49.9,78,95.1
1421631490310.00,47.3,36.2,39.4,59.9,31,49.9,70.5,89.7
1421631490346.00,45.8,32.9,37.8,61.6,32.7,41.6,63.1,82.5
1421631490381.00,39.5,34.6,39.4,64.9,26,38.3,57.6,78.9
1421631490387.00,45.8,32.9,36.1,53.4,27.7,36.7,61.3,80.7
