time_milisec,P1,P2,P3,P4,P5,P6,P7,P8(kPa)
1421109337884.00,33.2,18,31.6,56.3,36.3,30,60.9,43.8
1421109337893.00,103.2,14.4,25.2,56.3,34.9,9.3,45.8,11.8
1421109337898.00,35,21.6,28.4,47.3,33.4,76.9,87.3,5.9
1421109337933.00,28.2,14.4,28.4,57.8,55.3,25.2,57.8,36
1421109337969.00,38.4,27.2,30,56.3,34.9,36.5,63.9,36
1421109337985.00,33.2,57.3,25.2,57.8,22.1,0,60.9,13.3
1421109338017.00,35,14.4,25.2,62.4,23.5,28.4,57.8,36
1421109338068.00,59.3,25.3,30,0,32,49.7,68.5,11.8
1421109338076.00,11.4,0,36.5,45.8,36.3,0,56.3,37.6
1421109338112.00,40.1,26.9,30,56.3,34.9,31.6,67,36
1421109338166.00,33.2,49.1,23.6,56.3,33.4,25.2,60.9,36
1421109338175.00,35,0,26.8,68.5,61.3,0,68.5,34.5
1421109338212.00,35,56.4,30,22.5,29.2,36.5,68.5,36
1421109338227.00,19.7,47.3,28.4,57.8,34.9,12.5,53.3,36
1421109338234.00,45.3,47.3,49.7,56.3,34.9,31.6,57.8,36
1421109338290.00,33.2,56.4,9.3,57.8,34.9,28.4,60.9,37.6
1421109338298.00,35,27.6,26.8,57.8,22.1,43.1,59.4,34.5
1421109338336.00,35,54.6,30,34.1,20.7,31.6,44.4,36
1421109338345.00,26.5,47.3,30,57.8,34.9,12.5,41.4,34.5
1421109338373.00,52.3,32.9,33.3,57.8,33.4,49.7,60.9,37.6
1421109338407.00,33.2,75,49.7,25.4,46.5,30,59.4,36
1421109338454.00,38.4,18.9,22,57.8,45,31.6,59.4,31.4
1421109338463.00,35,60.1,33.3,51.8,0,30,48.8,37.6
1421109338505.00,38.4,54.6,28.4,81,36.3,30,34.1,31.4
1421109338543.00,19.7,54.6,28.4,56.3,34.9,31.6,59.4,107.8
1421109338550.00,29.8,75,49.7,45.8,55.3,30,59.4,36
1421109338562.00,19.7,54.6,14.1,57.8,74.9,30,60.9,22.3
1421109338597.00,33.2,75,30,57.8,10.9,26.8,82.6,40.7
1421109338613.00,35,52.7,28.4,101.7,67.3,31.6,45.8,32.9
1421109338657.00,31.5,47.3,63.2,56.3,34.9,31.6,59.4,34.5
1421109338695.00,21.4,54.6,64.9,56.3,34.9,22,53.3,32.9
1421109338710.00,35,47.3,0,54.8,33.4,33.3,56.3,36
1421109338757.00,33.2,52.7,28.4,56.3,22.1,25.2,105,43.8
1421109338765.00,55.8,52.7,28.4,56.3,34.9,30,45.8,32.9
1421109338793.00,31.5,47.3,63.2,54.8,33.4,30,67,40.7
1421109338801.00,73.6,52.7,28.4,34.1,0,31.6,60.9,34.5
1421109338833.00,26.5,50.9,76.9,68.5,16.5,33.3,59.4,34.5
1421109338874.00,33.2,52.7,6.2,54.8,55.3,56.4,28.3,46.9
1421109338896.00,3.3,75,18.8,57.8,2.7,26.8,60.9,37.6
1421109338941.00,35,105.8,0,68.5,34.9,30,45.8,14.8
1421109338977.00,45.3,47.3,28.4,51.8,33.4,30,60.9,20.8
1421109338984.00,0,50.9,76.9,85.7,2.7,38.2,59.4,34.5
1421109339021.00,42.3,54.6,0,53.3,34.9,25.2,59.4,36
1421109339026.00,52.4,52.7,26.8,57.8,10.9,9.3,59.4,14.8
1421109339064.00,38.9,56.4,28.4,57.8,49.4,28.4,60.9,11.8
1421109339075.00,54.1,36.5,28.4,56.3,33.4,31.6,60.9,36
1421109339114.00,12.7,50.9,43.1,68.5,10.9,49.7,59.4,34.5
1421109339145.00,33.9,56.4,0,48.8,34.9,51.4,59.4,34.5
1421109339160.00,54.1,54.6,28.4,57.8,33.4,0,57.8,42.2
1421109339196.00,52.4,75,28.4,56.3,36.3,56.4,56.3,11.8
1421109339274.00,54.1,47.3,28.4,57.8,33.4,31.6,119.8,59.6
1421109339407.00,15.9,47.3,30,70.1,34.9,31.6,54.8,32.9
1421109339478.00,78.5,49.1,25.2,28.3,33.4,25.2,62.4,34.5
1421109339552.00,52.4,86.4,26.8,56.3,33.4,6.2,57.8,61.2
1421109339559.00,52.4,52.7,23.6,57.8,33.4,31.6,59.4,26.8
1421109339564.00,57.6,67.5,12.5,81,34.9,30,68.5,37.6
1421109339570.00,38.9,40.1,26.8,38.5,33.4,49.7,59.4,34.5
1421109339576.00,64.5,49.1,30,28.3,32,38.2,62.4,28.4
1421109339580.00,52.4,52.7,49.7,51.8,36.3,0,57.8,85.8
1421109339586.00,52.4,54.6,26.8,56.3,33.4,99.9,57.8,36
1421109339595.00,45.6,45.5,25.2,90.5,33.4,30,59.4,36
1421109339689.00,52.4,29.4,26.8,45.8,37.8,36.5,60.9,34.5
1421109339758.00,52.4,52.7,26.8,34.1,33.4,64.9,65.5,23.8
1421109339763.00,55.8,60.1,30,56.3,34.9,25.2,56.3,85.8
1421109339768.00,52.4,86.4,26.8,56.3,43.5,33.3,62.4,0
1421109339774.00,52.4,34.7,28.4,68.5,34.9,30,59.4,52.2
1421109339832.00,52.4,18.9,25.2,70.1,37.8,23.6,60.9,46
1421109339971.00,59.3,52.7,28.4,45.8,30.6,76.9,68.5,29.3
1421109339996.00,50.7,50.9,49.7,57.8,36.3,0,57.8,64.8
1421109340000.00,52.4,75,28.4,56.3,34.9,59.1,62.4,23.3
1421109340005.00,52.4,47.3,30,56.3,34.9,54.3,59.4,71.2
1421109340013.00,54.1,47.3,25.2,88.9,40.6,43,62.4,46
1421109340017.00,78.5,47.3,30,5.5,33.4,74,87.3,14.5
1421109340021.00,50.7,50.9,36.5,59.4,40.6,24.2,54.8,58.5
1421109340025.00,54.1,75,28.4,56.3,33.4,54.3,65.5,23.3
1421109340060.00,49,61.9,31.6,50.3,36.3,54.3,59.4,46
1421109340065.00,54.1,18.9,25.2,106.6,49.4,30.5,62.4,47.6
1421109340094.00,54.1,50.9,28.4,38.5,33.4,74,56.3,47.6
1421109340098.00,69.7,29.4,30,57.8,36.3,24.2,54.8,46
1421109340102.00,55.8,52.7,30,56.3,34.9,60.8,56.3,47.6
1421109340113.00,49,84.5,34.9,45.8,37.8,54.3,60.9,58.5
1421109340118.00,52.4,8.5,25.2,57.8,20.7,54.3,56.3,47.6
1421109340142.00,64.5,54.6,33.3,22.5,27.7,60.8,44.4,47.6
1421109340152.00,38.9,67.5,28.4,56.3,34.9,54.3,34.1,35.4
