time_milisec,P1,P2,P3,P4,P5,P6,P7,P8(kPa)
1421104327631.00,0,0,0,0,0,0,0,0
1421104327644.00,0,3.5,0,0,0,0,1.7,8.1
1421104327648.00,1.6,0,6.8,4.6,9.8,9.5,0,8.1
1421104327654.00,0,0,0,3.1,6.5,0,6.8,0
1421104327662.00,0,0,0,0,6.5,4.7,1.7,0
1421104327665.00,0,1.8,1.7,0,9.8,3.1,1.7,4.8
1421104327669.00,8.1,0,0,12.1,0,4.7,0,0
1421104327673.00,9.7,0,1.7,10.6,8.2,4.7,0,4.8
1421104327678.00,9.7,12.3,0,7.6,0,4.7,0,6.4
1421104327681.00,8.1,5.3,3.4,12.1,13.1,17.4,0,14.5
1421104327695.00,11.4,5.3,0,12.1,11.5,6.3,1.7,6.4
1421104327704.00,1.6,0,0,4.5,8.2,3.1,0,6.4
1421104327715.00,3.2,12.3,3.4,19.9,6.5,3.1,0,0
1421104327886.00,8.1,7,0,12.1,6.5,3.1,11.7,24.2
1421104327907.00,9.7,14.1,1.7,12.1,6.5,3.1,6.7,11.2
1421104327912.00,8.1,5.3,1.7,12.1,8.2,3.1,6.7,11.2
1421104327919.00,8.1,5.3,1.7,12.1,6.5,3.1,6.7,11.2
1421104327928.00,8.1,5.3,6.7,15.2,8.2,0,5,11.2
1421104327932.00,16.3,5.3,8.4,10.6,8.2,15.5,5,11.2
1421104327963.00,1.6,10.5,3.4,4.5,8.2,15.5,5,9.6
1421104327980.00,8.1,5.3,3.4,12.1,8.2,14,6.7,11.2
1421104328011.00,9.7,7,1.7,12.1,6.5,15.5,5,6.4
1421104328124.00,8.1,5.3,3.4,10.6,6.5,15.5,6.7,11.2
1421104328188.00,11.4,0,18.7,12.1,6.5,6.2,5,11.2
1421104328192.00,8.1,7,3.4,12.1,6.5,21.9,6.7,9.6
1421104328199.00,19.6,3.5,15.3,10.6,8.2,15.5,0,11.2
1421104328203.00,8.1,7,1.7,12.1,6.5,17.1,8.3,12.8
1421104328208.00,6.5,0,6.7,15.2,11.5,17.1,8.3,9.6
1421104328257.00,8.1,7,1.7,12.1,0,6.2,10,4.8
1421104328261.00,8.1,10.5,0,15.2,8.2,15.5,8.3,11.2
1421104328315.00,9.7,7,23.7,12.1,11.5,20.3,3.3,3.2
1421104328320.00,9.7,7,6.7,9.1,8.2,18.7,10,14.4
1421104328326.00,21.3,7,8.4,13.7,9.8,17.1,18.5,12.8
1421104328333.00,0,8.8,8.4,9.1,1.6,12.4,0,11.2
1421104328357.00,12.9,1.7,16.8,9.1,16.4,17.1,0,12.8
1421104328388.00,12.9,7,6.7,10.6,9.8,15.5,8.3,4.8
1421104328392.00,16.2,3.5,3.3,15.2,11.5,17.1,8.3,11.2
1421104328464.00,16.2,1.7,13.4,10.6,14.8,20.3,6.7,1.6
1421104328494.00,14.5,7,6.7,12.1,9.8,21.9,10,11.2
1421104328517.00,6.4,5.2,6.7,15.2,14.8,17.1,8.3,11.2
1421104328521.00,17.8,7,8.4,16.8,8.2,18.7,8.3,11.2
1421104328562.00,12.9,1.7,3.3,9.1,16.4,14,10,19.3
1421104328566.00,12.9,5.2,6.7,10.6,8.2,23.5,8.3,4.8
1421104328590.00,12.9,10.5,13.4,12.1,19.8,15.5,8.3,11.2
1421104328656.00,9.6,3.5,5,9.1,9.8,18.7,6.7,9.6
1421104328661.00,14.5,7,13.4,12.1,4.9,18.7,10,22.6
1421104328665.00,21.1,1.7,0,12.1,8.2,18.7,11.7,9.6
1421104328689.00,19.4,8.8,6.7,16.8,8.2,18.7,6.7,11.2
1421104328702.00,14.5,5.2,6.7,7.6,14.8,17.1,11.7,11.2
1421104328732.00,14.5,1.7,5,12.1,8.2,15.5,1.7,9.6
1421104328788.00,17.8,0,8.4,15.2,9.8,15.5,8.3,6.4
1421104328813.00,14.5,7,1.7,13.7,16.4,9.3,6.7,9.6
1421104328820.00,14.5,8.7,16.8,15.2,8.2,31.5,8.3,19.3
1421104328874.00,14.5,3.5,0,13.7,8.2,18.7,11.7,3.2
1421104329005.00,21.1,8.7,10,0,8.2,17.1,5,11.2
1421104329027.00,12.9,8.7,8.3,16.8,11.5,17.1,11.7,11.2
1421104329033.00,19.4,7,10,10.6,1.6,18.7,10,0
1421104329037.00,14.5,17.6,6.7,13.7,9.8,12.4,8.3,12.8
1421104329072.00,12.9,7,6.7,12.1,9.8,9.3,6.7,11.2
1421104329077.00,12.9,7,8.3,10.6,8.2,15.5,8.3,20.9
1421104329081.00,12.9,5.2,8.3,12.1,8.2,15.5,10,12.8
1421104329084.00,19.4,8.7,8.3,0,8.2,15.5,8.3,20.9
1421104329087.00,14.5,17.6,11.7,0,9.8,15.5,8.3,6.4
1421104329097.00,12.9,10.5,6.7,15.2,11.5,12.4,0,11.2
1421104329137.00,14.5,15.8,8.3,10.6,9.8,15.5,8.3,12.8
1421104329156.00,11.3,5.2,6.7,15.2,9.8,15.5,8.3,12.8
1421104329164.00,11.3,19.4,8.3,13.6,8.2,14,6.7,19.2
1421104329191.00,17.8,5.2,6.7,13.6,8.2,14,0,6.4
1421104329325.00,19.4,8.7,8.3,3,9.8,20.3,11.7,12.8
1421104329497.00,19.4,3.5,6.7,16.7,8.2,15.5,3.3,20.9
1421104329577.00,12.9,8.7,10,13.6,9.8,23.5,10,16
1421104329582.00,14.5,0,8.3,12.1,8.2,14,10,12.8
1421104329588.00,12.9,10.4,6.7,13.6,16.4,15.5,8.3,12.8
1421104329593.00,12.9,10.4,15.1,10.6,6.5,20.3,10,22.5
1421104329700.00,6.4,12.2,8.3,13.6,8.2,17.1,1.7,12.8
1421104329707.00,31,12.2,8.3,9.1,8.2,15.5,13.4,16
1421104329711.00,14.5,10.4,21.9,13.6,8.2,15.5,3.3,12.8
1421104329718.00,21.1,10.4,8.3,13.6,6.5,14,0,19.2
1421104329722.00,14.5,6.9,8.3,21.4,6.5,15.5,11.6,3.2
1421104329728.00,17.8,8.7,10,16.7,16.4,14,13.3,11.2
1421104329736.00,8,14,6.7,13.6,11.5,7.7,11.6,20.9
1421104329747.00,21.1,14,8.3,13.6,8.2,15.5,26.9,14.4
1421104329756.00,27.7,14,13.4,12.1,8.2,14,15,14.4
1421104329762.00,16.2,14,8.3,18.3,8.2,15.5,3.3,11.2
1421104329765.00,9.6,14,8.3,12.1,14.8,17.1,0,16
1421104329777.00,17.8,12.2,3.3,9.1,0,17.1,23.1,22.5
1421104329807.00,16.2,6.9,8.3,10.6,0,17.1,24.7,12.8
1421104329810.00,16.2,15.7,15.1,13.6,6.5,6.2,23.1,14.4
1421104329826.00,14.5,19.3,10,13.6,11.4,20.3,16.4,12.8
1421104329835.00,14.5,15.7,18.5,12.1,8.1,6.2,23.1,12.8
1421104329839.00,16.2,14,8.3,18.3,11.4,18.7,34.9,8
1421104329855.00,16.2,14,8.3,21.4,14.7,20.3,11.4,12.8
1421104329883.00,16.2,8.7,8.3,13.6,11.4,15.5,24.7,12.8
1421104329934.00,21.1,14,15.1,13.6,21.3,14,24.7,8
1421104329960.00,6.4,15.7,8.3,13.6,13,12.4,23.1,12.8
1421104330005.00,16.2,15.7,8.3,13.6,13,15.5,11.4,12.8
1421104330026.00,8,14,8.3,18.3,11.4,14,23.1,12.8
1421104330032.00,16.2,15.7,21.9,13.6,13,18.7,24.7,9.6
1421104330054.00,16.2,17.5,10,13.6,11.4,15.5,9.8,12.8
1421104330078.00,16.2,21,8.3,22.9,11.4,15.5,23.1,9.6
1421104330127.00,16.2,10.4,13.4,13.6,4.9,15.5,23.1,12.8
1421104330132.00,16.2,14,8.3,12.1,6.5,12.4,24.7,8
1421104330153.00,21.1,15.7,15.1,12.1,11.4,15.5,16.4,12.8
1421104330178.00,9.6,15.7,13.4,18.3,11.4,14,23.1,12.8
1421104330216.00,16.2,8.7,10,13.6,11.4,15.5,16.4,11.2
1421104330239.00,17.8,15.7,6.7,33.9,8.1,12.4,29.8,12.8
1421104330277.00,17.8,3.5,10,18.3,13,15.5,23.1,11.2
1421104330303.00,16.2,14,13.4,15.2,8.1,14,23.1,11.2
1421104330326.00,19.4,15.7,1.7,18.3,13,15.5,24.7,8
1421104330374.00,16.2,17.5,21.9,10.6,13,14,23.1,12.8
1421104330440.00,12.9,19.3,5,16.7,14.7,18.7,21.4,24.1
1421104330445.00,19.4,19.3,8.3,12.1,13,21.9,24.7,6.4
1421104330463.00,12.9,19.3,8.3,13.6,11.4,14,28.1,12.8
1421104330468.00,19.4,30,3.3,16.7,11.4,15.5,23.1,11.2
1421104330487.00,24.4,0,10,13.6,11.4,15.5,29.8,11.2
1421104330525.00,19.4,17.5,11.7,13.6,4.9,15.5,24.7,1.6
1421104330542.00,21.1,17.5,10,13.6,13,7.7,23.1,12.8
1421104330566.00,16.2,19.3,8.3,9.1,16.4,18.7,23.1,12.8
1421104330598.00,19.4,19.3,11.7,10.6,13,25,24.7,6.4
1421104330602.00,19.4,17.5,13.4,13.6,13,15.5,28.1,12.8
1421104330642.00,31,17.5,10,12.1,16.4,20.3,24.7,12.8
1421104330673.00,21.1,26.4,11.7,13.6,16.4,18.7,24.7,0
1421104330711.00,22.7,19.3,10,4.5,13,20.3,24.7,12.8
1421104330761.00,21.1,21,10,13.6,13,20.3,23.1,11.2
1421104330768.00,19.4,21,8.3,13.6,16.4,17.1,23.1,12.8
1421104330790.00,27.7,19.3,10,10.6,14.7,26.6,23.1,9.6
1421104330950.00,21.1,19.3,11.7,13.6,14.7,20.3,26.4,12.8
1421104330962.00,29.4,22.8,6.7,7.5,14.7,17.1,24.7,12.8
1421104330971.00,14.5,14,11.7,15.2,24.7,17.1,31.5,12.8
1421104330980.00,21.1,17.5,10,13.6,11.4,23.5,24.7,6.4
1421104331004.00,12.9,14,3.3,15.2,13,18.7,23.1,8
1421104331015.00,21.1,19.3,13.4,16.7,13,26.6,23.1,12.8
1421104331037.00,9.6,17.5,13.4,9.1,14.7,18.7,16.4,14.4
1421104331045.00,21.1,17.5,11.7,15.2,6.5,17.1,36.6,12.8
1421104331052.00,26,15.7,6.7,4.5,14.7,17.1,24.7,12.8
1421104331078.00,32.7,19.3,10,13.6,13,25,21.4,16
1421104331103.00,34.4,28.2,10,22.9,13,20.3,23.1,14.4
1421104331127.00,41.1,35.4,15.1,15.2,13,17.1,23.1,8
1421104331138.00,42.8,46.4,20.2,13.6,13,20.3,23.1,12.8
1421104331179.00,51.4,55.7,0,9.1,13,18.7,26.4,12.8
1421104331257.00,58.3,63.2,16.7,10.6,19.7,17.1,23.1,12.8
1421104331260.00,74.2,67,11.6,7.5,13,17.1,23.1,12.8
1421104331265.00,68.8,76.5,16.7,21.4,23,9.3,24.7,11.2
1421104331284.00,70.6,80.4,18.4,19.8,0,17.1,23.1,11.2
1421104331300.00,72.4,90.1,15,13.6,13,9.3,31.5,8
1421104331340.00,81.3,80.4,23.5,12.1,14.7,9.3,13.1,14.4
1421104331373.00,70.6,72.7,13.3,9.1,14.7,18.7,33.2,12.8
1421104331441.00,90.4,82.3,15,12.1,13,15.5,21.4,11.2
1421104331533.00,86.7,76.5,16.7,10.6,13,14,21.4,12.8
1421104331538.00,79.5,86.2,16.7,26,21.3,7.7,24.7,11.2
1421104331543.00,81.3,86.2,16.7,12.1,16.3,15.5,23.1,12.8
1421104331550.00,83.1,90.1,15,13.6,13,10.8,31.5,1.6
1421104331568.00,88.5,88.2,11.6,13.6,13,14,21.4,11.2
1421104331576.00,84.9,86.2,13.3,9.1,13,7.7,21.4,16
1421104331586.00,83.1,86.2,16.7,12.1,13,17.1,18.1,11.2
1421104331596.00,90.4,80.4,20.1,13.6,14.7,15.5,23.1,14.4
1421104331622.00,81.3,84.3,16.7,22.9,14.7,9.3,16.4,11.2
1421104331649.00,83.1,86.2,16.7,15.2,21.3,15.5,23.1,19.2
1421104331676.00,75.9,90.1,16.7,13.6,13,12.4,24.7,1.6
1421104331725.00,88.5,86.2,15,12.1,13,15.5,21.4,11.2
1421104331762.00,83.1,92.1,20.1,12.1,14.7,18.7,19.7,11.2
1421104331771.00,75.9,74.6,18.4,13.6,16.3,20.3,16.4,12.8
1421104331792.00,88.5,84.3,18.4,12.1,14.7,17.1,21.4,14.4
1421104331813.00,79.5,78.5,18.4,13.6,9.7,17.1,24.7,12.8
1421104331837.00,77.7,80.4,18.4,13.6,21.3,17.1,21.4,3.2
1421104331885.00,77.7,82.3,23.5,13.6,14.7,17.1,19.7,9.6
1421104331890.00,74.2,76.5,20.1,7.5,13,9.3,23.1,12.8
1421104331919.00,74.2,76.5,11.6,15.2,14.7,25,24.7,11.2
1421104331962.00,67.1,65.1,20.1,0,6.5,17.1,16.4,12.8
1421104331988.00,83.1,74.6,20.1,16.6,16.3,18.7,14.7,20.9
1421104332037.00,72.4,67,18.4,16.6,16.3,12.4,21.4,24.1
1421104332045.00,68.8,68.9,20.1,18.2,19.6,18.7,21.4,1.6
1421104332049.00,61.8,65.1,18.4,16.6,19.6,18.7,24.7,1.6
1421104332099.00,67.1,68.9,25.2,15.1,24.6,17.1,21.4,11.2
1421104332123.00,65.3,67,15,22.8,16.3,6.2,23.1,11.2
1421104332157.00,63.6,63.2,18.4,13.6,14.7,17.1,21.4,12.8
1421104332171.00,54.8,63.2,21.8,16.6,14.7,18.7,23.1,11.2
1421104332208.00,61.8,53.8,18.4,25.9,9.7,15.5,16.4,11.2
1421104332232.00,72.4,59.4,18.4,15.1,34.7,17.1,28.1,12.8
1421104332240.00,60.1,57.6,20.1,18.2,14.7,15.5,21.4,17.6
1421104332257.00,60.1,61.3,32,16.6,14.7,6.2,23.1,11.2
1421104332286.00,58.3,65.1,6.6,22.8,13,10.8,21.4,12.8
1421104332343.00,58.3,57.6,16.7,16.6,16.3,14,19.7,11.2
1421104332367.00,54.8,59.4,18.4,16.6,14.7,17.1,18.1,12.8
1421104332392.00,58.3,53.8,16.7,16.6,6.5,18.7,21.4,12.8
1421104332434.00,56.6,55.7,18.4,16.6,14.7,15.5,24.7,14.4
1421104332444.00,53.1,46.4,18.4,15.1,16.3,17.1,23.1,0
1421104332458.00,58.3,65.1,25.2,15.1,19.6,17.1,23.1,23.7
1421104332495.00,60.1,53.8,16.7,19.7,19.6,23.5,24.7,25.3
1421104332520.00,56.6,57.6,18.4,16.6,28,21.9,24.7,25.3
1421104332561.00,60.1,55.7,13.3,19.7,21.3,23.5,24.7,25.3
1421104332599.00,56.6,57.6,25.2,16.6,26.3,25,24.7,23.7
1421104332612.00,54.8,53.8,20.1,15.1,24.6,15.5,26.4,30.1
1421104332649.00,56.6,53.8,25.2,15.1,24.6,26.6,28.1,25.3
1421104332652.00,48,50.1,18.4,12.1,26.3,28.2,26.4,26.9
1421104332673.00,48,52,21.8,25.9,26.3,23.5,28.1,23.7
