time_milisec,gx,gy,gz
1421715322505.00,-0.07674138,-0.1417582,-0.01279063
1421715322535.00,-0.035173167,-0.087399885,-0.029844182
1421715322546.00,0.061818894,0.03943609,-0.002132127
1421715322566.00,0.061818894,0.035172634,0.005328985
1421715322583.00,-0.003197924,-0.054358847,-0.019185679
1421715322603.00,-0.03837109,-0.0842025,-0.03090998
1421715322623.00,-0.007461112,-0.028778385,-0.007461112
1421715322643.00,0.060753096,0.022382537,0.02557993
1421715322664.00,0.031975243,-0.019185679,0.014921425
1421715322684.00,-0.037305295,-0.0831367,-0.01279063
1421715322703.00,-0.03837109,-0.075675584,-0.017053818
1421715322723.00,0.001065797,-0.033041574,-0.01811988
1421715322743.00,-0.002132127,-0.023448868,-0.034107372
1421715322768.00,-0.02238307,-0.04263428,-0.028778385
1421715322784.00,-0.013856427,-0.033041574,-0.011724833
1421715322803.00,-0.005329518,-0.014922224,-0.013856427
1421715322823.00,-0.015988022,-0.015988022,-0.021317273
1421715322843.00,-0.01279063,-0.031975776,-0.020251475
1421715322863.00,0.004263188,-0.01811988,-0.013856427
1421715322884.00,0.019185146,0.005328985,-0.013856427
1421715322905.00,-0.006395315,-0.01811988,-0.02238307
1421715322923.00,-0.027712587,-0.037305295,-0.03837109
1421715322944.00,-0.008526909,-0.007461112,-0.035173167
1421715322963.00,0.006394783,0.00959244,-0.025580462
1421715322985.00,-0.010659036,-0.006395315,-0.002132127
1421715323003.00,-0.01811988,-0.002132127,0.019185146
1421715323024.00,-0.02238307,0.00959244,0.007460579
1421715323043.00,-0.04796353,-0.035173167,0.002131594
1421715323063.00,-0.04476614,-0.05542464,0.00959244
1421715323083.00,0.013855628,0.001065797,0.027712055
1421715323104.00,0.07460926,0.063950755,0.041567683
1421715323124.00,0.063950755,0.037304495,0.036238696
1421715323143.00,0.005328985,-0.017053818,0.019185146
1421715323163.00,-0.013856427,-0.013856427,0.010658237
1421715323185.00,0.013855628,0.03410684,0.013855628
1421715323205.00,0.018119348,0.037304495,0.007460579
1421715323225.00,0.008526376,-0.003197924,-0.002132127
1421715323245.00,0.014921425,-0.019185679,-0.021317273
1421715323265.00,0.023448335,-0.003197924,-0.026646258
1421715323285.00,-0.00106633,0.006394783,-0.014922224
1421715323305.00,-0.041568484,-0.017053818,-0.002132127
1421715323325.00,-0.013856427,-0.009593239,-0.011724833
1421715323345.00,0.04263348,0.019185146,-0.01811988
1421715323365.00,0.053291984,0.019185146,-0.020251475
1421715323385.00,0.006394783,-0.011724833,-0.017053818
1421715323405.00,-0.013856427,-0.010659036,-0.008526909
1421715323425.00,0.003197391,0.029843649,0.006394783
1421715323445.00,0.022382537,0.04369928,0.02557993
1421715323465.00,0.026645726,0.012789832,0.030909447
1421715323485.00,0.026645726,-0.004263721,0.01705302
1421715323505.00,0.019185146,0,0.010658237
1421715323525.00,0.001065797,0.011724034,0.02131674
1421715323545.00,-0.004263721,0.02131674,0.01705302
1421715323565.00,0.001065797,0.028777853,0.007460579
1421715323585.00,0.014921425,0.019185146,-0.002132127
1421715323605.00,-0.002132127,-0.01279063,-0.002132127
1421715323625.00,-0.003197924,-0.01279063,-0.009593239
1421715323645.00,-0.005329518,-0.01279063,-0.020251475
1421715323665.00,0.02131674,-0.025580462,-0.019185679
1421715323684.00,0.031975243,-0.019185679,-0.021317273
1421715323705.00,0.015987223,0.001065797,-0.008526909
1421715323724.00,0.006394783,0.013855628,0.014921425
1421715323745.00,0.028777853,0.023448335,0.00959244
1421715323765.00,0.024514131,-0.002132127,-0.006395315
1421715323785.00,0.002131594,-0.029844182,-0.00106633
1421715323805.00,-0.003197924,-0.011724833,0.012789832
1421715323825.00,0.028777853,0.019185146,0.007460579
1421715323845.00,0.006394783,0.00959244,-0.005329518
1421715323865.00,-0.036239497,-0.003197924,0.003197391
1421715323885.00,-0.01811988,0.008526376,0.003197391
1421715323905.00,0.050094593,0.015987223,-0.015988022
1421715323925.00,0.049028795,0.001065797,-0.03090998
1421715323945.00,-0.007461112,-0.02238307,-0.011724833
1421715323988.00,-0.025580462,-0.008526909,0.006394783
1421715323988.00,0.003197391,0.01705302,0.007460579
1421715324003.00,0.022382537,0.002131594,0.015987223
1421715324024.00,0.003197391,-0.020251475,0.023448335
1421715324043.00,-0.019185679,-0.017053818,0.02557993
1421715324063.00,-0.027712587,0.007460579,0.022382537
1421715324083.00,-0.025580462,0.003197391,0.02557993
1421715324104.00,-0.02238307,-0.009593239,0.02131674
1421715324129.00,-0.006395315,-0.007461112,0.008526376
1421715324143.00,0.014921425,0.008526376,0.004263188
1421715324163.00,0.031975243,0.005328985,-0.006395315
1421715324187.00,0.036238696,-0.009593239,-0.027712587
1421715324206.00,0.018119348,-0.007461112,-0.03090998
1421715324225.00,0.008526376,-0.006395315,-0.008526909
1421715324243.00,0.020250943,-0.004263721,0.006394783
1421715324263.00,0.03304104,0.002131594,0.006394783
1421715324283.00,0.02131674,0,0.019185146
1421715324303.00,0,-0.004263721,0.026645726
1421715324323.00,0.020250943,0.012789832,0.02131674
1421715324347.00,0.031975243,0.014921425,0.036238696
1421715324389.00,0.013855628,0.010658237,0.04263348
1421715324390.00,-0.021317273,0.012789832,0.029843649
1421715324412.00,-0.040502686,0.002131594,0.026645726
1421715324427.00,-0.019185679,0.008526376,0.037304495
1421715324444.00,0.014921425,0.027712055,0.029843649
1421715324464.00,0.018119348,0.01705302,0.015987223
1421715324483.00,-0.003197924,-0.003197924,0.014921425
1421715324503.00,-0.02238307,0,0.015987223
1421715324528.00,-0.003197924,0.003197391,0.015987223
1421715324545.00,0.019185146,0.002131594,0
1421715324564.00,0.003197391,-0.017053818,-0.005329518
1421715324584.00,-0.027712587,-0.026646258,-0.004263721
1421715324604.00,-0.02238307,-0.024514664,0.005328985
1421715324623.00,-0.004263721,-0.009593239,0.011724034
1421715324642.00,0.019185146,0.010658237,0.020250943
1421715324665.00,0.024514131,0.006394783,0.02557993
1421715324685.00,0,-0.01811988,0.029843649
1421715324707.00,0.01705302,-0.013856427,0.02131674
1421715324725.00,0.037304495,0.00959244,0.013855628
1421715324745.00,0.015987223,0.007460579,0.015987223
1421715324763.00,-0.02238307,-0.021317273,0.014921425
1421715324786.00,-0.007461112,-0.02238307,0.00959244
1421715324803.00,0.027712055,-0.00106633,0.001065797
1421715324826.00,0.03304104,-0.015988022,-0.005329518
1421715324845.00,0.014921425,-0.03090998,-0.013856427
1421715324863.00,0.010658237,-0.02238307,-0.013856427
1421715324885.00,0.01705302,-0.009593239,-0.010659036
1421715324904.00,0.03304104,-0.005329518,-0.013856427
1421715324923.00,0.027712055,-0.01811988,-0.020251475
1421715324943.00,0,-0.020251475,-0.01811988
1421715324963.00,-0.005329518,-0.011724833,-0.015988022
1421715324983.00,0.012789832,-0.002132127,-0.006395315
1421715325004.00,0.026645726,0.003197391,0.001065797
1421715325025.00,0.003197391,-0.010659036,0.006394783
1421715325077.00,-0.009593239,-0.013856427,0.011724034
1421715325078.00,0.012789832,-0.008526909,0.013855628
1421715325083.00,0.037304495,0.006394783,0.013855628
1421715325153.00,0.024514131,0.01705302,0.01705302
1421715325154.00,-0.002132127,0.011724034,0.01705302
1421715325155.00,-0.002132127,0.00959244,0.013855628
1421715325182.00,0.013855628,0.019185146,0.00959244
1421715325183.00,0.023448335,0.026645726,0.003197391
1421715325314.00,0.007460579,0.008526376,-0.004263721
1421715325314.00,0,-0.007461112,-0.007461112
1421715325315.00,0.02131674,0.003197391,-0.01279063
1421715325315.00,0.03943609,0.019185146,-0.028778385
1421715325316.00,0.03304104,0.035172634,-0.036239497
1421715325316.00,0.027712055,0.03304104,-0.039436888
1421715325347.00,0.03943609,0.02557993,-0.041568484
1421715325347.00,0.031975243,0.02131674,-0.04796353
1421715325399.00,0.023448335,0.015987223,-0.067148946
1421715325399.00,0.030909447,0.027712055,-0.081005104
1421715325428.00,0.02557993,0.018119348,-0.0959268
1421715325429.00,0.026645726,-0.008526909,-0.09805839
1421715325446.00,0.07247766,0.006394783,-0.10125605
1421715325464.00,0.13003337,0.07993824,-0.12150726
1421715325485.00,0.09272861,0.071411334,-0.1289681
1421715325503.00,0.040501885,0.013855628,-0.09166361
1421715325578.00,0.06714814,0.022382537,-0.07887298
1421715325579.00,0.09166281,0.028777853,-0.073543996
1421715325579.00,0.070345536,0.012789832,-0.062885754
1421715325598.00,0.03304104,-0.008526909,-0.073543996
1421715325602.00,-0.28777987,0.05116039,-0.014922224
1421715325623.00,-0.10019025,0.014921425,0.006394783
1421715325644.00,0.13429682,-0.01811988,-0.07141213
1421715325667.00,-0.024514664,-0.07141213,-0.035173167
1421715325714.00,-0.13856082,-0.0820709,0.037304495
1421715325715.00,-0.028778385,-0.05542464,0.050094593
1421715325726.00,0.08313616,0.019185146,0.046897203
1421715325748.00,0.02131674,0.027712055,0.061818894
1421715325764.00,-0.075675584,-0.024514664,0.07460926
1421715325783.00,-0.037305295,-0.026646258,0.063950755
1421715325804.00,0.007460579,0.015987223,0.05542411
1421715325823.00,-0.027712587,0.022382537,0.052226186
1421715325844.00,-0.06608315,-0.011724833,0.040501885
1421715325863.00,-0.07993878,-0.031975776,0.023448335
1421715325886.00,-0.033041574,-0.01811988,0.03304104
1421715325906.00,0.011724034,0.001065797,0.05116039
1421715325926.00,0.001065797,-0.01279063,0.047962997
1421715325946.00,-0.017053818,-0.058622036,0.044765607
1421715325965.00,-0.01279063,-0.0724782,0.038370293
1421715325985.00,-0.043700077,-0.074609786,0.037304495
1421715326005.00,-0.0842025,-0.0852683,0.049028795
1421715326025.00,-0.092729405,-0.0959268,0.045831405
1421715326046.00,-0.054358847,-0.07780718,0.03943609
1421715326065.00,-0.00106633,-0.023448868,0.037304495
1421715326086.00,0.03410684,0.012789832,0.031975243
1421715326105.00,0.012789832,-0.023448868,0.00959244
1421715326126.00,-0.011724833,-0.06501735,-0.01811988
1421715326145.00,0.001065797,-0.036239497,-0.034107372
1421715326165.00,0.015987223,0.003197391,-0.040502686
1421715326185.00,0.01705302,-0.02238307,-0.05649044
1421715326206.00,0.007460579,-0.05968783,-0.075675584
1421715326226.00,-0.007461112,-0.05649044,-0.0852683
1421715326246.00,-0.021317273,-0.046897735,-0.099124454
1421715326263.00,-0.01811988,-0.05649044,-0.10871716
1421715326283.00,-0.020251475,-0.0852683,-0.11617774
1421715326304.00,0,-0.069280535,-0.10232185
1421715326323.00,0.054358315,0.006394783,-0.0820709
1421715326345.00,0.5126737,0.8015188,-0.13642922
1421715326364.00,-0.043700077,0.03943609,0.09059701
1421715326386.00,-0.5329252,-0.6853419,0.004263188
1421715326417.00,-0.2792532,-0.44126236,-0.15028511
1421715326439.00,0.18332589,0.14175767,-0.07993878
1421715326447.00,0.35279614,0.34533504,0.07247766
1421715326478.00,0.16946973,0.13109916,0.07887244
1421715326484.00,-0.087399885,-0.17266817,-0.013856427
1421715326505.00,-0.10125605,-0.19824864,-0.036239497
1421715326524.00,0.020250943,0.004263188,0.022382537
1421715326545.00,0.08953121,0.16094308,0.06501655
1421715326566.00,0.001065797,0.07247766,0.037304495
1421715326583.00,-0.0852683,-0.06501735,-0.023448868
1421715326603.00,-0.045831937,-0.039436888,-0.037305295
1421715326624.00,0.054358315,0.09059701,-0.010659036
1421715326643.00,0.081004575,0.12470385,0.018119348
1421715326664.00,0.045831405,0.06927974,-0.005329518
1421715326685.00,-0.011724833,-0.008526909,-0.03090998
1421715326703.00,-0.025580462,-0.007461112,-0.02238307
1421715326725.00,0.008526376,0.037304495,0.00959244
1421715326744.00,0.04263348,0.063950755,0.012789832
1421715326771.00,0.024514131,0.052226186,0.004263188
1421715326787.00,-0.010659036,0.035172634,0.007460579
1421715326810.00,0.006394783,0.050094593,-0.005329518
1421715326824.00,0.06714814,0.08953121,-0.023448868
1421715326843.00,0.123638056,0.15241644,-0.006395315
1421715326863.00,0.13109916,0.18545748,-0.002132127
1421715326915.00,0.07247766,0.11724327,-0.028778385
1421715326916.00,0.027712055,0.015987223,-0.053292517
1421715326935.00,0.04263348,0.012789832,-0.06075363
1421715326957.00,0.059687298,0.057555705,-0.041568484
1421715326964.00,0.024514131,0.015987223,-0.031975776
1421715326984.00,-0.017053818,-0.069280535,-0.054358847
1421715327004.00,-0.008526909,-0.069280535,-0.057556238
1421715327038.00,0.035172634,0.004263188,-0.028778385
1421715327043.00,0.047962997,-0.011724833,-0.002132127
1421715327072.00,0.030909447,0.16627233,-0.00106633
1421715327082.00,-0.0937952,-0.14602192,0.028777853
1421715327126.00,-0.075675584,-0.12683651,0.018119348
1421715327127.00,0.007460579,0.02131674,0.05542411
1421715327182.00,0.027712055,0.057555705,0.12896757
1421715327183.00,-0.008526909,-0.005329518,0.12577018
1421715327184.00,-0.06395155,-0.068214744,0.08526776
1421715327204.00,-0.068214744,-0.07674138,0.09166281
1421715327228.00,-0.031975776,-0.040502686,0.1065845
1421715327266.00,0.020250943,0.003197391,0.08633356
1421715327266.00,-0.00106633,-0.034107372,0.04369928
1421715327284.00,-0.058622036,-0.10019025,0.02557993
1421715327303.00,-0.0724782,-0.10338764,0.01705302
1421715327326.00,-0.05542464,-0.057556238,0.012789832
1421715327344.00,-0.028778385,-0.027712587,0.018119348
1421715327363.00,-0.037305295,-0.027712587,0.030909447
1421715327384.00,-0.050095126,-0.025580462,0.03943609
1421715327404.00,-0.05649044,-0.03090998,0.037304495
1421715327423.00,-0.05968783,-0.051160924,0.040501885
1421715327445.00,-0.024514664,-0.05649044,0.047962997
1421715327475.00,-0.013856427,-0.049029328,0.040501885
1421715327484.00,-0.03837109,-0.062885754,0.026645726
1421715327504.00,-0.028778385,-0.06075363,0.026645726
1421715327523.00,-0.00106633,-0.006395315,0.028777853
1421715327543.00,0.006394783,0.03304104,0.014921425
1421715327564.00,-0.008526909,0.011724034,0.007460579
1421715327584.00,-0.021317273,-0.014922224,0.001065797
1421715327604.00,-0.02238307,-0.004263721,0.007460579
1421715327624.00,-0.002132127,0.013855628,0.020250943
1421715327643.00,0.028777853,0.014921425,0.007460579
1421715327665.00,0.02131674,-0.01811988,-0.005329518
1421715327685.00,-0.005329518,-0.037305295,0.008526376
1421715327704.00,0.011724034,-0.019185679,0.015987223
1421715327725.00,0.024514131,-0.01279063,0.01705302
1421715327744.00,0.019185146,-0.008526909,0.007460579
1421715327764.00,-0.004263721,-0.026646258,-0.005329518
1421715327787.00,-0.007461112,-0.023448868,-0.004263721
