time_milisec,gx,gy,gz
1421714715103.00,0.03943609,0.041567683,0.07354346
1421714715121.00,-0.027712587,-0.043700077,0.036238696
1421714715144.00,-0.067148946,-0.105519235,0.023448335
1421714715150.00,-0.01811988,-0.057556238,0.030909447
1421714715173.00,0.049028795,0.01705302,0.037304495
1421714715186.00,0.03943609,0.027712055,0.027712055
1421714715207.00,-0.037305295,-0.020251475,0.027712055
1421714715226.00,-0.050095126,-0.04263428,0.044765607
1421714715246.00,0.031975243,-0.031975776,0.045831405
1421714715266.00,0.037304495,-0.0842025,0.03943609
1421714715286.00,-0.034107372,-0.20357762,0.011724034
1421714715306.00,-0.061819427,-0.280319,0.008526376
1421714715326.00,-0.07034633,-0.2238291,0.030909447
1421714715346.00,-0.035173167,-0.110848755,0.029843649
1421714715366.00,-0.025580462,-0.09059781,0.041567683
1421714715385.00,-0.0842025,-0.094861,0.00959244
1421714715405.00,-0.0820709,-0.0831367,-0.033041574
1421714715428.00,-0.008526909,-0.036239497,-0.025580462
1421714715447.00,0.041567683,0.008526376,-0.004263721
1421714715466.00,0.03304104,0.02557993,0.006394783
1421714715486.00,0.024514131,0.04369928,0.01705302
1421714715506.00,-0.007461112,0.028777853,0.020250943
1421714715525.00,-0.035173167,0.008526376,0.030909447
1421714715546.00,-0.006395315,0.053291984,0.03943609
1421714715566.00,0.008526376,0.050094593,0.02557993
1421714715587.00,-0.021317273,-0.021317273,-0.005329518
1421714715606.00,-0.035173167,-0.074609786,-0.041568484
1421714715626.00,-0.013856427,-0.06501735,-0.03837109
1421714715649.00,0.02557993,-0.014922224,-0.02238307
1421714715669.00,0.030909447,-0.007461112,-0.014922224
1421714715686.00,0.013855628,-0.03090998,-0.011724833
1421714715706.00,-0.007461112,-0.053292517,-0.013856427
1421714715726.00,0.001065797,-0.034107372,-0.002132127
1421714715746.00,0.02557993,0.013855628,0.010658237
1421714715773.00,0.04369928,0.008526376,0.02131674
1421714715786.00,0.018119348,-0.029844182,0.023448335
1421714715807.00,0.005328985,-0.035173167,0.018119348
1421714715825.00,0.020250943,-0.017053818,0.018119348
1421714715846.00,0.044765607,0.010658237,0.037304495
1421714715865.00,0.041567683,0.031975243,0.052226186
1421714715886.00,0.027712055,0.011724034,0.049028795
1421714715906.00,0.008526376,-0.002132127,0.035172634
1421714715926.00,0.023448335,0.006394783,0.028777853
1421714715946.00,0.035172634,0.020250943,0.028777853
1421714715966.00,0.046897203,0,0.030909447
1421714715986.00,0.038370293,-0.011724833,0.023448335
1421714716006.00,0.011724034,-0.026646258,0.020250943
1421714716026.00,0.00959244,-0.015988022,0.028777853
1421714716046.00,0.03304104,0.028777853,0.03304104
1421714716066.00,0.027712055,0.00959244,0.03410684
1421714716086.00,0.001065797,-0.026646258,0.030909447
1421714716105.00,0.002131594,-0.01811988,0.014921425
1421714716126.00,0.01705302,0.011724034,0.002131594
1421714716146.00,0.026645726,0.008526376,-0.004263721
1421714716166.00,0.010658237,-0.01811988,-0.011724833
1421714716186.00,0.003197391,-0.04263428,-0.01811988
1421714716207.00,0.019185146,-0.039436888,-0.023448868
1421714716227.00,0.031975243,-0.009593239,0.005328985
1421714716247.00,0.022382537,0,0.038370293
1421714716267.00,0.03410684,0.001065797,0.015987223
1421714716287.00,0.019185146,-0.01279063,-0.002132127
1421714716307.00,-0.007461112,-0.003197924,0.008526376
1421714716327.00,0.014921425,0.010658237,0.015987223
1421714716347.00,0.030909447,0.004263188,0.007460579
1421714716367.00,0.005328985,-0.007461112,0.008526376
1421714716387.00,0.012789832,-0.005329518,-0.005329518
1421714716407.00,0.035172634,-0.021317273,-0.020251475
1421714716427.00,0.03943609,-0.031975776,-0.033041574
1421714716447.00,0.029843649,-0.019185679,-0.021317273
1421714716466.00,0.02557993,-0.008526909,-0.011724833
1421714716487.00,0.020250943,-0.007461112,-0.019185679
1421714716514.00,0.004263188,-0.021317273,-0.00106633
1421714716527.00,0.012789832,-0.00106633,0.008526376
1421714716546.00,0.035172634,0.013855628,-0.002132127
1421714716566.00,0.024514131,-0.010659036,-0.006395315
1421714716587.00,0.007460579,-0.031975776,-0.003197924
1421714716606.00,0.012789832,-0.01811988,0.005328985
1421714716626.00,0.035172634,0.012789832,0.012789832
1421714716646.00,0.04263348,0.015987223,0.006394783
1421714716667.00,0.018119348,-0.00106633,-0.015988022
1421714716686.00,-0.011724833,-0.01811988,-0.021317273
1421714716707.00,-0.014922224,-0.008526909,0.001065797
1421714716726.00,0.012789832,0.011724034,0.013855628
1421714716746.00,0.01705302,0.008526376,0.010658237
1421714716766.00,-0.014922224,-0.009593239,0.019185146
1421714716786.00,-0.02238307,-0.010659036,0.015987223
1421714716806.00,-0.006395315,0.001065797,0.001065797
1421714716826.00,-0.004263721,-0.006395315,-0.006395315
1421714716846.00,-0.021317273,-0.01811988,-0.005329518
1421714716865.00,-0.014922224,-0.00106633,-0.005329518
1421714716888.00,-0.002132127,0.010658237,-0.01811988
1421714716906.00,0.003197391,0.008526376,-0.019185679
1421714716926.00,0.004263188,-0.003197924,-0.003197924
1421714716948.00,0.003197391,-0.00106633,0.001065797
1421714716974.00,-0.010659036,0.013855628,-0.004263721
1421714716998.00,-0.025580462,0.01705302,-0.004263721
1421714717006.00,-0.020251475,0.008526376,0.023448335
1421714717026.00,-0.007461112,0.020250943,0.030909447
1421714717046.00,-0.01811988,0.00959244,0.013855628
1421714717066.00,-0.034107372,-0.005329518,0.010658237
1421714717088.00,-0.014922224,0.010658237,0.013855628
1421714717108.00,0.006394783,0.018119348,0
1421714717126.00,0.014921425,0.004263188,-0.013856427
1421714717146.00,0.00959244,-0.021317273,-0.020251475
1421714717166.00,0.006394783,-0.004263721,-0.015988022
1421714717188.00,0.029843649,0.008526376,0
1421714717211.00,0.02557993,0.006394783,-0.004263721
1421714717227.00,0.014921425,-0.003197924,-0.01279063
1421714717247.00,0,0.003197391,0.001065797
1421714717268.00,0.029843649,0.020250943,0.014921425
1421714717287.00,0.050094593,0.036238696,0.012789832
1421714717309.00,0.027712055,0.02557993,0.001065797
1421714717356.00,-0.003197924,0.006394783,-0.014922224
1421714717357.00,0.013855628,0.011724034,-0.01279063
1421714717366.00,0.05542411,0.028777853,0.010658237
1421714717387.00,0.047962997,0.024514131,0.011724034
1421714717407.00,0.001065797,0.001065797,0.018119348
1421714717428.00,-0.013856427,0.015987223,0.020250943
1421714717447.00,0.00959244,0.04263348,0.028777853
1421714717466.00,0.020250943,0.03304104,0.029843649
1421714717487.00,-0.002132127,-0.003197924,0.023448335
1421714717506.00,0.003197391,0.003197391,0.023448335
1421714717526.00,0.026645726,0.045831405,0.023448335
1421714717573.00,0.02557993,0.03943609,0.006394783
1421714717574.00,0.012789832,-0.006395315,-0.008526909
1421714717588.00,0.014921425,0,-0.015988022
1421714717621.00,0.018119348,0.038370293,-0.021317273
1421714717629.00,-0.004263721,0.061818894,-0.01811988
1421714717674.00,-0.06395155,0.03943609,-0.002132127
1421714717675.00,-0.021317273,0.026645726,-0.01279063
1421714717689.00,0.027712055,0.029843649,-0.041568484
1421714717730.00,0.005328985,0.003197391,-0.050095126
1421714717736.00,-0.011724833,-0.014922224,-0.05649044
1421714717746.00,0.007460579,-0.003197924,-0.062885754
1421714717777.00,0.03410684,0.018119348,-0.05542464
1421714717788.00,0.024514131,0.013855628,-0.05542464
1421714717813.00,0.008526376,-0.024514664,-0.067148946
1421714717828.00,0.026645726,-0.040502686,-0.073543996
1421714717853.00,0.05116039,-0.013856427,-0.081005104
1421714717902.00,0.058621503,0.002131594,-0.0820709
1421714717902.00,0.049028795,-0.002132127,-0.0820709
1421714717910.00,0.031975243,-0.013856427,-0.07887298
1421714717954.00,0.052226186,-0.011724833,-0.0842025
1421714717954.00,0.09059701,0.02557993,-0.081005104
1421714717966.00,0.16094308,0.0948602,-0.069280535
