time_milisec,P1,P2,P3,P4,P5,P6,P7,P8(kPa)
1421106074963.00,8.1,27.3,28.4,32.3,33.4,26.8,23.3,0
1421106074965.00,65.8,36,12.5,33.8,34.9,26.8,30.8,31.6
1421106074967.00,8.1,23.8,76.9,56.9,5.4,33.3,32.3,31.6
1421106074973.00,17.9,25.5,0,29.3,43.5,46.4,11.6,53.5
1421106074977.00,17.9,25.5,46.4,32.3,33.4,6.2,30.8,14.8
1421106074980.00,3.2,27.3,30,32.3,33.4,25.2,32.3,8.9
1421106074983.00,19.6,10.1,30,32.3,33.4,26.8,47.6,61.5
1421106074985.00,0,23.8,49.7,58.5,10.9,39.8,30.8,31.6
1421106074987.00,27.5,25.5,30,32.3,33.4,26.8,32.3,31.6
1421106074990.00,9.6,25.5,6.2,41.4,10.9,4.6,32.3,82.8
1421106075009.00,29.1,25.5,30,32.3,33.4,28.4,30.8,30
1421106075013.00,27.5,25.5,30,32.3,33.4,26.8,30.8,56.7
1421106075016.00,27.5,25.5,28.4,32.3,33.4,25.2,32.3,31.6
1421106075018.00,27.5,25.5,30,32.3,34.9,26.8,32.3,31.6
1421106075020.00,27.5,25.5,30,32.3,33.4,26.8,32.3,31.6
1421106075026.00,29.1,25.5,30,32.3,34.9,26.8,29.3,31.6
1421106075028.00,34.1,18.6,30,32.3,33.4,25.2,30.8,31.6
1421106075031.00,27.5,27.3,30,23.3,10.9,26.8,30.8,31.6
1421106075033.00,27.5,25.5,25.2,8.7,33.4,76.9,30.8,30
1421106075035.00,27.5,23.8,28.4,32.3,32,12.5,27.8,31.6
1421106075038.00,9.6,43.1,30,32.3,33.4,26.8,30.8,16.3
1421106075040.00,27.5,44.9,28.4,32.3,26.3,22,29.3,110
1421106075042.00,16,1.7,28.4,23.3,36.3,23.6,32.3,30
1421106075051.00,63,53.9,28.4,11.6,30.6,49.7,27.8,31.6
1421106075057.00,27.5,23.8,28.4,32.3,33.4,18.8,29.3,82.8
1421106075061.00,22.5,53.9,28.4,32.3,33.4,33.3,38.4,0
1421106075064.00,27.5,23.8,49.7,29.3,19.3,12.5,46,36.9
1421106075067.00,22.5,0,26.8,47.6,37.8,17.2,32.3,46
1421106075070.00,89.6,53.9,30,23.3,30.6,25.2,32.3,29.3
1421106075074.00,27.5,23.8,49.7,33.8,37.8,0,29.3,46
1421106075081.00,29.1,53.9,30,32.3,33.4,61.2,30.8,11.6
1421106075084.00,25.8,53.9,28.4,32.3,10.9,26.8,33.8,32.3
1421106075086.00,29.1,0,25.2,71.2,43.5,48.5,33.8,44.5
1421106075089.00,27.5,25.5,31.6,23.3,33.4,113,58.5,14.5
1421106075098.00,14.4,13.5,30,33.8,55.3,54.8,29.3,46
1421106075104.00,12.8,25.5,49.7,33.8,33.4,62.8,43,39.9
1421106075108.00,9.6,20.4,51.4,36.9,26.3,64.4,30.8,46
1421106075130.00,30.8,23.8,0,29.3,79.5,77.5,5.8,50.7
1421106075165.00,27.5,23.8,28.4,32.3,5.4,59.6,30.8,30.8
1421106075184.00,9.6,39.6,28.4,32.3,33.4,61.2,23.3,32.3
1421106075219.00,49.3,27.3,20.4,33.8,33.4,61.2,30.8,46
1421106075223.00,22.5,20.4,49.7,27.8,34.9,61.2,23.3,46
1421106075254.00,29.1,27.3,0,30.8,55.3,85.8,0,56.9
1421106075297.00,25.8,25.5,54.3,30.8,0,56.4,33.8,46
1421106075302.00,27.5,3.3,24.2,33.8,16.5,66.1,0,35.4
1421106075341.00,61.3,30.8,43,33.8,33.4,61.2,43,52.2
1421106075380.00,19.3,22.1,101.2,46,5.4,66.1,30.8,46
1421106075420.00,27.5,53.9,46.2,30.8,33.4,42.2,29.3,46
1421106075426.00,25.8,25.5,57.5,39.9,33.4,36,30.8,24.8
1421106075461.00,29.1,0,65.7,32.3,33.4,61.2,29.3,23.3
1421106075495.00,27.5,11.8,54.3,32.3,33.4,62.8,32.3,46
1421106075500.00,6.4,23.8,74,58.5,0,72.6,30.8,44.5
1421106075531.00,34.1,23.8,24.2,23.3,33.4,46.9,29.3,71.2
