time_milisec,P1,P2,P3,P4,P5,P6,P7,P8(kPa)
1421104322476.00,0,0,0,0,0,0,0,0
1421104322486.00,0,0,0,27.9,1.4,0,0,0
1421104322491.00,1.7,0,0,0,0,0,0,0
1421104322498.00,1.7,1.8,0,0,0,0,1.5,0
1421104322504.00,1.7,0,0,0,0,0,0,0
1421104322511.00,1.7,1.8,0,1.5,0,0,1.5,0
1421104322525.00,1.7,0,4.9,1.5,0,0,1.5,0
1421104322529.00,1.7,0,0,1.5,0,0,0,1.5
1421104322534.00,1.7,0,0,1.5,0,0,0,0
1421104322542.00,1.7,0,0,0,0,0,13.7,0
1421104322549.00,1.7,0,0,12.1,0,1.6,4.5,0
1421104322555.00,0,1.8,3.3,12.1,0,0,4.5,0
1421104322562.00,1.7,1.8,8.2,12.1,0,0,4.5,0
1421104322569.00,1.7,0,0,12.1,0,0,3,3.1
1421104322575.00,1.7,0,0,0,0,0,13.7,3.1
1421104322579.00,1.7,0,0,12.1,0,0,9.1,3.1
1421104322589.00,1.7,0,0,12.1,0,0,4.5,3.1
1421104322593.00,0,0,0,10.5,0,0,3,3.1
1421104322596.00,0,0,0,10.5,0,0,3,3.1
1421104322600.00,0,0,0,10.5,0,0,3,3.1
1421104322603.00,0,0,0,10.5,0,0,3,3.1
1421104322605.00,0,0,0,10.5,0,0,3,3.1
1421104322609.00,0,0,0,10.5,0,0,3,3.1
1421104322611.00,0,1.8,9.8,12.1,0,0,3,3.1
1421104322620.00,0,0,0,10.5,0,0,3,3.1
1421104322627.00,0,0,0,10.5,0,0,3,3.1
1421104322630.00,0,0,0,10.5,0,0,3,3.1
1421104322635.00,18.6,1.8,0,10.5,0,0,3,4.6
1421104322640.00,1.7,1.8,1.6,12.1,0,1.6,4.5,3.1
1421104322646.00,11.8,1.8,1.6,12.1,0,1.6,3,3.1
1421104322651.00,1.7,1.8,1.6,13.6,0,1.6,4.5,3.1
1421104322656.00,0,1.8,1.6,10.5,0,1.6,3,3.1
1421104322659.00,0,0,1.6,10.5,2.9,0,3,3.1
1421104322663.00,1.7,1.8,1.6,12.1,0,0,3,3.1
1421104322669.00,11.8,1.8,1.6,12.1,0,0,3,3.1
1421104322676.00,0,0,1.6,12.1,1.4,0,4.5,3.1
1421104322680.00,0,1.8,1.6,12.1,0,0,3,3.1
1421104322685.00,1.7,1.8,1.6,10.5,0,1.6,3,3.1
1421104322689.00,0,1.8,1.6,12.1,1.4,0,3,3.1
1421104322693.00,3.3,1.8,0,10.5,4.3,0,4.5,3.1
1421104322697.00,0,1.8,0,10.5,1.4,0,13.7,3.1
1421104322704.00,0,0,6.5,10.5,1.4,0,3,3.1
1421104322713.00,0,1.8,6.5,10.5,1.4,0,3,3.1
1421104322725.00,0,0,6.5,10.5,1.4,0,3,3.1
1421104322729.00,0,0,6.5,10.5,1.4,0,3,3.1
1421104322746.00,0,0,6.5,10.5,1.4,0,3,3.1
1421104322756.00,0,0,6.5,10.5,1.4,0,0,3.1
1421104322760.00,0,0,6.5,10.5,1.4,0,35.4,3.1
1421104322763.00,0,0,6.5,10.5,1.4,0,35.4,3.1
1421104322766.00,0,0,6.5,10.5,1.4,0,35.4,3.1
1421104322773.00,0,0,6.5,10.5,0,0,35.4,1.5
1421104322789.00,0,0,6.5,10.5,0,30,35.4,3.1
1421104322793.00,36,0,6.5,10.5,1.4,31.6,35.4,15.5
1421104322798.00,0,39.6,6.5,10.5,1.4,31.6,36.9,3.1
