time_milisec,P1,P2,P3,P4,P5,P6,P7,P8(kPa)
1421106738616.00,0,0,0,0,0,0,0,0
1421106738625.00,0,0,0,0,0,0,0,0
1421106738632.00,0,0,0,0,0,0,0,0
1421106738638.00,0,1.6,0,0,1.4,0,0,0
1421106738643.00,0,1.6,12.7,0,1.4,0,0,0
1421106738649.00,0,1.6,0,0,0,0,24,0
1421106738654.00,0,1.6,0,8.9,1.4,0,11.9,0
1421106738659.00,0,0,6.3,8.9,1.4,0,10.4,0
1421106738665.00,0,0,9.5,8.9,1.4,0,11.9,0
1421106738670.00,0,1.6,0,8.9,1.4,0,7.4,0
1421106738674.00,37.3,0,0,8.9,1.4,0,10.4,12.4
1421106738682.00,0,28.4,1.6,16.5,1.4,0,10.4,0
1421106738690.00,3.1,28.4,1.6,8.9,1.4,9.5,10.4,0
1421106738703.00,3.1,28.4,1.6,8.9,1.4,0,10.4,0
1421106738709.00,3.1,28.4,1.6,8.9,0,0,10.4,6.1
1421106738715.00,3.1,28.4,1.6,0,0,1.6,11.9,4.6
1421106738722.00,3.1,28.4,1.6,10.4,1.4,12.7,10.4,4.6
1421106738726.00,3.1,26.8,1.6,10.4,0,0,10.4,4.6
1421106738734.00,3.1,26.8,1.6,10.4,0,0,10.4,4.6
1421106738738.00,3.1,26.8,1.6,10.4,0,0,10.4,4.6
1421106738742.00,3.1,3.1,1.6,11.9,1.4,0,14.9,4.6
1421106738745.00,3.1,26.8,1.6,10.4,0,0,10.4,4.6
1421106738751.00,3.1,26.8,1.6,10.4,0,0,10.4,4.6
1421106738756.00,3.1,28.4,1.6,10.4,2.8,0,10.4,4.6
1421106738760.00,3.1,26.8,1.6,10.4,0,0,10.4,4.6
1421106738765.00,3.1,26.8,1.6,10.4,0,0,10.4,4.6
1421106738769.00,3.1,26.8,1.6,10.4,1.4,0,10.4,4.6
1421106738779.00,3.1,26.8,1.6,10.4,1.4,0,0,4.6
1421106738784.00,3.1,15.6,1.6,10.4,12.8,0,26.3,4.6
1421106738788.00,3.1,28.4,1.6,10.4,2.8,0,27.8,4.6
1421106738791.00,3.1,28.4,1.6,10.4,1.4,0,27.8,4.6
1421106738794.00,3.1,28.4,33.8,0,0,0,27.8,4.6
1421106738807.00,3.1,28.4,1.6,36.4,0,1.6,27.8,4.6
1421106738819.00,3.1,15.6,1.6,36.4,9.9,1.6,27.8,4.6
1421106738826.00,4.7,28.4,3.1,36.4,4.2,1.6,26.3,4.6
