time_milisec,ax,ay,az
1421362510099.00,-0.9940828,3.0463152,9.537566
1421362510120.00,-0.7911049,3.0768516,9.397907
1421362510140.00,-0.8602611,3.0620325,9.3928175
1421362510159.00,-0.8919951,3.016078,9.452244
1421362510179.00,-0.91863966,3.1082864,9.360635
1421362510202.00,-0.9333092,3.056494,9.5175085
1421362510218.00,-0.8240364,3.210823,9.413475
1421362510238.00,-0.8605605,3.1620245,9.472901
1421362510258.00,-0.7658075,3.0650263,9.368419
1421362510279.00,-0.99183744,3.1109807,9.364527
1421362510299.00,-0.95621157,3.2244446,9.354946
1421362510320.00,-1.0157876,3.2078292,9.488917
1421362510339.00,-0.93600357,3.2006443,9.447903
1421362510360.00,-1.0006691,2.9847932,9.51167
1421362510380.00,-0.9738748,3.0999038,9.441766
1421362510399.00,-0.95636123,3.2799792,9.520502
1421362510419.00,-0.96160036,3.065176,9.411079
1421362510440.00,-0.93450665,3.1347811,9.4494
1421362510459.00,-0.8716374,3.1298416,9.616452
1421362510480.00,-0.79963714,3.1952555,9.539962
1421362510499.00,-0.84080154,2.9521608,9.4612255
1421362510519.00,-0.88855225,2.9353957,9.336235
1421362510540.00,-0.8893007,3.0145812,9.320518
1421362510559.00,-0.9659413,2.9668305,9.279353
1421362510579.00,-0.8930429,2.9797037,9.422905
1421362510599.00,-0.7994875,3.1142738,9.426348
1421362510619.00,-0.92043597,3.201243,9.612411
1421362510639.00,-0.90022796,3.19301,9.461824
1421362510659.00,-0.8547226,3.201243,9.397758
1421362510679.00,-0.9443861,2.911296,9.469159
1421362510699.00,-0.92118436,2.9936247,9.412427
1421362510719.00,-0.90756273,3.0451176,9.381591
1421362510739.00,-0.9187894,3.0067973,9.3911705
1421362510759.00,-0.94079363,3.090174,9.414672
1421362510779.00,-0.9672885,3.1109807,9.4491005
1421362510800.00,-0.9395961,3.1269975,9.528436
1421362510819.00,-0.9207353,3.1380744,9.445358
1421362510844.00,-0.92807007,3.1609766,9.354796
1421362510859.00,-0.97731763,3.1624737,9.350156
1421362510889.00,-1.0353969,3.1657667,9.4976
1421362510909.00,-0.9602531,3.1737003,9.558823
1421362510919.00,-0.920885,3.1298416,9.442964
1421362510939.00,-0.9789642,3.0047016,9.31992
1421362510960.00,-0.9446855,3.2003448,9.293425
1421362510979.00,-1.0062076,3.1114297,9.42515
1421362510999.00,-0.9020242,3.01024,9.333241
1421362511021.00,-0.90561676,3.2157629,9.475595
1421362511040.00,-0.9131012,3.2591724,9.519005
1421362511059.00,-1.0044113,3.1213093,9.466165
1421362511080.00,-0.9671388,2.9957204,9.517209
1421362511099.00,-0.98570025,3.1837294,9.446556
1421362511122.00,-1.060844,3.1115794,9.436377
1421362511140.00,-0.89962924,3.1513968,9.405991
1421362511159.00,-0.97118044,3.1096334,9.382489
1421362511179.00,-0.8659493,3.0786479,9.49715
1421362511199.00,-1.0243199,3.1708562,9.528585
1421362511219.00,-0.9897418,3.2618668,9.514664
1421362511240.00,-0.9277707,3.095413,9.46392
1421362511260.00,-0.9036708,3.0549972,9.395512
1421362511279.00,-0.92821974,3.214715,9.378148
1421362511300.00,-0.89962924,3.1015503,9.445658
1421362511320.00,-0.93256074,3.1753469,9.518107
1421362511342.00,-1.0344987,3.0931678,9.460776
1421362511361.00,-0.94812834,3.134482,9.368568
1421362511382.00,-0.92148376,3.1633718,9.482182
1421362511400.00,-0.9357042,3.0978081,9.330248
1421362511418.00,-0.91010743,3.0904734,9.304502
1421362511439.00,-0.9428893,3.2597713,9.328152
1421362511459.00,-0.93615323,3.1120286,9.363928
1421362511479.00,-0.8479866,3.1066396,9.41078
1421362511500.00,-0.93450665,3.1653178,9.425599
1421362511520.00,-1.0645862,3.0707145,9.411678
1421362511540.00,-0.8704399,3.1337333,9.295071
1421362511560.00,-0.902623,3.0774505,9.55538
1421362511580.00,-0.89618635,3.1521451,9.586814
1421362511599.00,-0.98794556,3.1281948,9.416019
1421362511619.00,-1.0529104,3.1240036,9.323512
1421362511639.00,-1.047821,3.1579828,9.342073
1421362511659.00,-1.0967692,3.050656,9.48787
1421362511679.00,-1.0226734,3.0654752,9.56481
1421362511699.00,-1.008902,3.1165192,9.516311
1421362511719.00,-0.963696,3.1485527,9.47799
1421362511739.00,-0.90337145,3.1597793,9.423354
1421362511760.00,-0.9425899,3.0798454,9.331146
1421362511780.00,-0.9821077,3.104993,9.341175
1421362511800.00,-0.96040285,3.2403116,9.499994
1421362511820.00,-1.0047107,3.2084281,9.583671
1421362511840.00,-0.9318123,3.077151,9.347462
1421362511860.00,-0.9753717,3.0205686,9.327254
1421362511880.00,-1.0876383,3.1659164,9.451196
1421362511899.00,-0.89334226,3.2208521,9.394764
1421362511920.00,-0.9520203,3.0892758,9.4176655
1421362511940.00,-0.93286014,3.066523,9.49221
1421362511960.00,-0.864602,2.9892838,9.404793
1421362511980.00,-0.87433183,3.1585817,9.439671
1421362512000.00,-0.86220706,3.129093,9.291029
1421362512019.00,-0.89229447,3.1507978,9.289533
1421362512041.00,-0.98420334,3.0355375,9.473649
1421362512065.00,-1.0309062,3.0621822,9.345666
1421362512080.00,-1.0258168,3.1780412,9.447903
1421362512099.00,-1.0184821,3.1653178,9.447304
1421362512122.00,-0.9952803,3.2606695,9.465267
1421362512141.00,-1.0115963,3.1660662,9.398954
1421362512159.00,-1.0014175,3.077151,9.375604
1421362512179.00,-0.9812096,3.128045,9.519005
1421362512199.00,-0.9181906,3.0778995,9.260642
1421362512219.00,-0.90471864,3.1220577,9.342671
1421362512239.00,-0.95725936,3.2181578,9.245823
1421362512259.00,-0.9505234,3.1708562,9.465866
1421362512282.00,-0.9554631,3.100203,9.395811
1421362512299.00,-0.8577164,3.1488519,9.506132
1421362512319.00,-0.8095166,3.2112722,9.437125
1421362512339.00,-0.97477293,3.133883,9.479038
1421362512359.00,-0.984353,3.131937,9.3751545
1421362512379.00,-0.97477293,3.1903157,9.375005
1421362512399.00,-1.0895842,3.1645691,9.397458
1421362512418.00,-1.0234218,3.1856754,9.303004
1421362512438.00,-1.0590477,3.1490016,9.317973
1421362512459.00,-0.86609894,3.2049851,9.400751
1421362512479.00,-1.0368937,3.1455588,9.423953
1421362512499.00,-0.9644444,3.152594,9.530381
1421362512519.00,-1.1301498,3.2293844,9.466165
1421362512539.00,-1.0792557,3.1653178,9.474547
1421362512559.00,-1.0559043,3.1597793,9.443861
1421362512579.00,-0.9195378,3.1828313,9.424402
1421362512599.00,-1.1668236,3.302732,9.50224
1421362512619.00,-0.9707314,3.3013847,9.340576
1421362512638.00,-1.0126442,3.1907647,9.313931
1421362512659.00,-1.131048,3.239264,9.527687
1421362512681.00,-0.9580078,3.0867312,9.56945
1421362512700.00,-1.0412347,3.2422576,9.462572
1421362512718.00,-0.9171428,3.2876134,9.438922
1421362512741.00,-0.94827807,3.234923,9.317374
1421362512759.00,-1.019979,3.1692095,9.316028
1421362512780.00,-1.0924283,3.2906072,9.371412
1421362512800.00,-0.9690848,3.2400124,9.375005
1421362512820.00,-1.0484198,3.147804,9.434581
1421362512839.00,-0.9514215,3.167563,9.539213
1421362512861.00,-0.99812436,3.1216085,9.402996
1421362512881.00,-0.9687854,3.0915213,9.4297905
1421362512904.00,-1.0458751,3.0716126,9.34836
1421362512923.00,-1.0389894,3.2486944,9.399404
1421362512940.00,-1.0096505,3.1365774,9.510773
1421362512960.00,-1.0138417,3.1870224,9.464219
1421362512980.00,-0.9234297,3.129093,9.380992
1421362513000.00,-1.1391312,3.198249,9.353001
1421362513024.00,-1.0939251,3.090623,9.359886
1421362513041.00,-0.993484,3.1870224,9.413026
1421362513060.00,-0.9970766,3.1190639,9.368119
1421362513080.00,-1.11084,3.0826895,9.389674
1421362513100.00,-0.95381653,3.1409185,9.312136
1421362513122.00,-1.0831475,3.1349308,9.439969
1421362513143.00,-1.0551558,3.268154,9.437275
1421362513160.00,-0.9966275,3.2439044,9.518107
1421362513179.00,-1.0479708,3.2003448,9.39641
1421362513200.00,-1.093476,3.2678545,9.430689
1421362513220.00,-0.9659413,3.1838791,9.3679695
1421362513242.00,-1.0506651,3.148403,9.492062
1421362513266.00,-1.0547067,3.14975,9.46347
1421362513283.00,-0.9599538,3.0302985,9.357192
1421362513299.00,-0.98944247,3.0928683,9.433233
1421362513319.00,-1.1099418,3.278183,9.4193125
1421362513339.00,-1.0041119,3.0422735,9.456285
1421362513359.00,-1.1198213,3.1504984,9.620344
1421362513379.00,-1.0807526,3.137775,9.472003
1421362513399.00,-0.99453187,3.1708562,9.321416
1421362513419.00,-0.9821077,3.1900163,9.44416
1421362513439.00,-1.0009685,3.233426,9.417366
1421362513460.00,-1.0674303,3.1190639,9.474847
1421362513479.00,-1.090632,3.2217503,9.433533
1421362513499.00,-0.9979747,3.2317796,9.385034
1421362513519.00,-1.1204201,3.1073883,9.4419155
1421362513547.00,-1.0238708,3.239713,9.306597
1421362513559.00,-1.0849439,3.1817834,9.406439
1421362513581.00,-1.0895842,3.1498997,9.33429
1421362513599.00,-1.1341914,3.0808933,9.428892
1421362513619.00,-1.0341994,3.129991,9.323512
1421362513639.00,-1.0529104,3.157534,9.43009
1421362513659.00,-1.108894,3.1796877,9.34357
1421362513682.00,-1.054108,3.148403,9.477691
1421362513709.00,-0.977617,3.170407,9.414073
1421362513719.00,-1.0133927,3.233426,9.374556
1421362513740.00,-1.1424243,3.1557376,9.30061
1421362513759.00,-1.1421249,3.1629226,9.356593
1421362513779.00,-1.1874806,3.1178663,9.389674
1421362513800.00,-1.0677296,3.2879128,9.473351
1421362513819.00,-1.1091934,3.3293765,9.388177
1421362513852.00,-1.1410772,3.1883698,9.420061
1421362513880.00,-1.0888357,3.1409185,9.48817
1421362513880.00,-0.96145064,3.134482,9.473051
1421362513899.00,-1.0147399,3.0277538,9.402397
1421362513925.00,-0.96040285,3.1398706,9.3244095
1421362513940.00,-0.97372514,3.0213172,9.286388
1421362513959.00,-0.9982741,3.0542486,9.322464
1421362513979.00,-1.1467652,3.1735506,9.182654
1421362513999.00,-1.0535092,3.035837,9.283245
1421362514028.00,-1.1611354,3.1262488,9.194929
1421362514049.00,-1.2763957,3.098856,9.341774
1421362514059.00,-1.2677138,3.2103739,9.48323
1421362514080.00,-1.4976356,3.27489,9.427096
1421362514105.00,-1.5736775,3.3467405,9.528136
1421362514119.00,-1.7308507,3.4655933,9.574241
1421362514140.00,-1.746568,3.5193315,9.3771
1421362514159.00,-1.832639,3.4428406,9.288035
1421362514187.00,-1.6851956,3.4838552,9.22337
1421362514199.00,-1.8182689,3.629652,9.15571
1421362514219.00,-1.7542021,3.800896,9.211544
1421362514240.00,-1.7443227,3.853287,9.169931
1421362514260.00,-1.9568807,3.753295,9.141191
1421362514279.00,-1.8968555,3.7356317,9.04524
1421362514299.00,-1.7521064,3.742218,9.024733
1421362514319.00,-1.7515078,3.766767,8.934919
1421362514344.00,-1.680705,3.8681061,9.207054
1421362514376.00,-1.891317,4.1709266,9.17532
1421362514383.00,-1.745071,3.263214,9.808353
1421362514411.00,-1.8027012,3.6015105,9.986632
1421362514420.00,-1.7717156,3.8236487,9.474398
1421362514462.00,-1.7696201,3.7757483,9.177416
1421362514470.00,-1.7310004,3.4615517,8.8879175
1421362514480.00,-1.6151413,3.3867073,8.7517
1421362514499.00,-1.7232165,3.5338514,8.822055
1421362514519.00,-1.6124469,3.5947747,9.067394
1421362514539.00,-1.6274158,3.5958223,9.322614
1421362514559.00,-1.7438736,3.6802468,9.331146
1421362514581.00,-1.7926722,3.713777,9.358239
1421362514599.00,-1.8317409,3.6766543,9.173524
1421362514619.00,-1.6551082,3.8166132,9.129814
1421362514640.00,-1.7521064,3.7098854,9.1025715
1421362514659.00,-1.6569045,3.591781,9.176068
1421362514679.00,-1.6369958,3.5372941,9.072933
1421362514700.00,-1.6856446,3.6783009,9.273366
1421362514720.00,-1.7203724,3.6317477,9.288485
1421362514739.00,-1.6305592,3.5425332,9.50224
1421362514760.00,-1.5164964,3.378175,9.4739485
1421362514781.00,-1.4591657,3.4167948,9.539213
1421362514800.00,-1.4299763,3.3871565,9.499546
1421362514821.00,-1.3331277,3.376229,9.340876
1421362514840.00,-1.2692107,3.1000533,9.221574
1421362514860.00,-1.2015513,3.0162277,9.137149
1421362514881.00,-1.2111315,3.068469,8.969797
1421362514900.00,-1.1226654,3.129093,9.191636
1421362514920.00,-1.1038046,3.2241454,9.270223
1421362514944.00,-1.1662248,3.1543903,9.506282
1421362514960.00,-1.1482621,3.049758,9.703721
1421362514981.00,-1.0991642,3.1678624,9.547297
1421362515000.00,-1.0577005,3.114723,9.403745
1421362515020.00,-1.0553055,3.2063324,9.287886
1421362515041.00,-1.1500584,3.228636,9.152267
1421362515059.00,-1.1594888,3.2504907,9.139395
1421362515080.00,-1.1705658,3.2771351,9.308693
1421362515099.00,-1.3105247,3.3633559,9.475296
1421362515119.00,-1.4064752,3.2530353,9.50209
1421362515139.00,-1.2225078,3.4814603,9.581575
1421362515159.00,-1.3061838,3.3489857,9.48802
1421362515179.00,-1.2298425,3.1581326,8.124954
1421362515199.00,-1.5599061,3.1129267,8.525671
1421362515219.00,-1.7586927,3.7625756,10.704091
1421362515250.00,-1.4787749,3.3404534,10.5322485
1421362515286.00,-1.1008109,3.1014006,9.398805
1421362515287.00,-1.1349399,3.1431637,9.102721
1421362515318.00,-1.239722,3.3648527,9.157956
1421362515321.00,-1.2522959,3.259472,9.294172
1421362515339.00,-1.0159373,3.1876214,9.470655
1421362515360.00,-1.045426,3.1169682,9.633517
1421362515379.00,-1.1689192,2.9298573,9.579779
1421362515399.00,-1.1579919,3.0952635,9.360635
1421362515419.00,-1.3304334,3.2659085,9.337283
1421362515439.00,-1.2943584,3.267555,9.422007
1421362515461.00,-1.2960049,3.0746064,9.4193125
1421362515479.00,-1.2400213,3.0663733,9.319021
1421362515499.00,-1.2998968,3.1943574,9.265882
1421362515520.00,-1.2888199,3.3867073,9.35779
1421362515539.00,-1.2958553,3.2183075,9.384285
1421362515559.00,-1.3175601,3.1220577,9.332343
1421362515580.00,-1.2259506,3.179089,9.217532
1421362515599.00,-1.2121793,3.2428565,9.415271
1421362515619.00,-1.2364289,3.1057415,9.360036
1421362515666.00,-1.1044034,3.1647189,9.406738
1421362515667.00,-1.0773097,3.0494585,9.330398
1421362515693.00,-1.0819501,3.2540832,9.417068
1421362515720.00,-1.1226654,3.1436129,9.398057
1421362515721.00,-1.1216176,3.1515462,9.421408
1421362515752.00,-1.1464659,3.146457,9.364826
1421362515759.00,-1.1708652,3.1145732,9.398655
1421362515782.00,-1.225801,3.1498997,9.240584
1421362515814.00,-1.3156142,3.1951058,9.362281
1421362515831.00,-1.4507831,3.389252,9.51167
1421362515848.00,-1.5935861,3.50077,9.35779
1421362515869.00,-1.631607,3.3673975,9.26184
1421362515879.00,-1.7098943,3.3870068,9.488468
1421362515902.00,-1.7643809,3.4938843,9.41557
1421362515921.00,-1.7082477,3.549868,9.483829
1421362515939.00,-1.7625847,3.591781,9.269624
1421362515959.00,-1.7371376,3.5666332,9.273516
1421362515981.00,-1.6908838,3.497926,8.394693
1421362516002.00,-1.8896704,3.7773948,9.889035
1421362516024.00,-1.6988173,3.5323544,9.659413
1421362516041.00,-1.4648538,3.372337,9.174122
1421362516073.00,-1.4058765,3.4608033,8.97324
1421362516096.00,-1.5373032,3.3778756,9.089548
1421362516100.00,-1.3915063,3.186873,9.231453
1421362516119.00,-1.4480886,3.3153057,9.369316
1421362516141.00,-1.4266832,3.2660582,9.528585
1421362516159.00,-1.3314812,3.206033,9.531878
1421362516180.00,-1.3100756,3.1364279,9.49221
1421362516200.00,-1.2813355,3.153642,9.372759
1421362516219.00,-1.4509327,3.2602203,9.400601
1421362516241.00,-1.3766872,3.2624657,9.330847
1421362516259.00,-1.3738431,3.2355218,9.232202
1421362516279.00,-1.4723382,3.3751812,9.07937
1421362516301.00,-1.5124549,3.4356556,9.144184
1421362516320.00,-1.4054275,3.2986903,9.304502
1421362516339.00,-1.355581,3.335813,9.3486595
1421362516361.00,-1.3519886,3.2443533,9.231752
1421362516379.00,-1.5849042,3.307971,9.356144
1421362516399.00,-1.529669,3.3028817,9.286838
1421362516420.00,-1.4177018,3.3203952,9.349109
1421362516439.00,-1.3477973,3.2253428,9.451795
1421362516462.00,-1.2213103,3.3340168,9.307196
1421362516481.00,-1.3903089,3.2621663,9.435629
1421362516500.00,-1.2217593,3.2211516,9.350605
1421362516520.00,-1.2786411,3.1828313,9.488468
1421362516539.00,-1.3304334,3.2153137,9.385034
1421362516560.00,-1.1864328,3.1051428,9.325607
1421362516581.00,-1.3289365,3.0024564,9.294771
1421362516600.00,-1.25514,3.181484,9.361981
1421362516619.00,-1.4331198,3.1870224,9.330398
1421362516639.00,-1.30319,3.3432975,9.29552
1421362516659.00,-1.3486954,3.3726366,9.2521105
1421362516680.00,-1.3439053,3.4287698,9.345816
1421362516700.00,-1.3063334,3.3482373,9.315429
1421362516721.00,-1.3274395,3.348387,9.358389
1421362516740.00,-1.2030482,3.301235,9.467812
1421362516760.00,-1.2880714,3.3456926,9.345217
1421362516780.00,-1.2271482,3.2323782,9.51661
1421362516802.00,-1.2027489,3.2554302,9.501042
1421362516820.00,-0.93989545,3.1409185,9.388476
1421362516839.00,-0.9406439,3.1383736,9.443711
1421362516859.00,-1.1548485,3.1183155,9.349109
1421362516881.00,-1.0596465,3.036735,9.450298
1421362516899.00,-1.0803035,3.0889764,9.391022
1421362516919.00,-1.0159373,2.9536579,9.431587
1421362516939.00,-1.1496093,2.9609926,9.320667
1421362516959.00,-1.2138258,3.121459,9.326506
1421362516980.00,-1.2165202,3.2796798,9.334589
1421362517000.00,-1.0728191,3.133883,9.339977
1421362517021.00,-1.207539,3.3220417,9.439521
1421362517039.00,-1.1302996,3.2442036,9.479637
1421362517060.00,-1.1768527,3.1678624,9.491313
1421362517079.00,-1.2168196,3.199297,9.370813
1421362517100.00,-1.1633807,3.0798454,9.376351
1421362517119.00,-1.1302996,3.1262488,9.31498
1421362517140.00,-1.1470647,3.0879285,9.416169
1421362517159.00,-1.0020163,3.098856,9.435329
1421362517180.00,-1.0343491,3.095413,9.520203
1421362517199.00,-1.0662328,3.0373337,9.574839
1421362517219.00,-1.2246034,3.1621742,9.483978
1421362517241.00,-1.1681708,3.0572424,9.298963
1421362517260.00,-1.1015593,3.1043944,9.438473
1421362517282.00,-1.0030642,3.1585817,9.4012
1421362517301.00,-1.1472144,3.1210098,9.405991
1421362517320.00,-1.011297,3.1856754,9.411079
1421362517345.00,-1.2145743,3.032843,9.42051
1421362517360.00,-1.1210189,3.0379326,9.414822
1421362517380.00,-1.1666739,3.1196625,9.350904
1421362517400.00,-1.1343411,2.988685,9.484278
1421362517419.00,-0.99049026,3.0666728,9.425449
1421362517440.00,-1.1801459,3.1951058,9.507179
1421362517459.00,-1.1702664,3.2374678,9.563164
1421362517479.00,-1.2033477,3.1165192,9.538914
1421362517500.00,-1.1208692,3.2635136,9.467512
1421362517520.00,-1.0785072,3.3019836,9.218131
1421362517540.00,-1.1529025,3.1609766,9.214539
1421362517560.00,-1.1523038,3.1163695,9.368119
1421362517580.00,-1.2139755,3.0765524,9.446856
1421362517600.00,-1.1509566,3.2217503,9.512419
1421362517621.00,-1.0786569,3.3476386,9.467362
1421362517641.00,-1.0250684,3.2747402,9.428892
1421362517660.00,-1.1541001,3.280129,9.510024
1421362517680.00,-1.1180251,3.123854,9.398954
1421362517700.00,-1.1374846,3.026706,9.475296
1421362517719.00,-1.1253598,3.065176,9.415421
1421362517740.00,-1.1258088,2.9648845,9.323811
1421362517761.00,-1.0761123,3.1388228,9.352701
1421362517781.00,-1.0918295,3.2057335,9.345965
1421362517802.00,-1.1819421,3.189717,9.358838
1421362517823.00,-1.2629237,3.3191977,9.3944645
1421362517841.00,-1.2261003,3.1880703,9.33399
1421362517860.00,-1.1951147,3.2597713,9.449999
1421362517880.00,-0.97237796,3.1931598,9.440418
1421362517900.00,-1.1103909,3.1534922,9.41063
1421362517921.00,-1.1264076,3.302732,9.391022
1421362517940.00,-1.0551558,3.1145732,9.553433
1421362517960.00,-1.1168275,3.1522949,9.403745
1421362517981.00,-1.1057506,3.0720615,9.460477
1421362518000.00,-1.0794053,3.1461575,9.426048
1421362518023.00,-1.0244696,3.0635293,9.517808
1421362518082.00,-1.1828402,3.1855257,9.417965
1421362518083.00,-1.2584331,3.1855257,9.46886
1421362518083.00,-1.2452605,3.1413674,9.553433
1421362518113.00,-1.1294014,3.3461416,9.452244
1421362518119.00,-1.1416758,3.2620165,9.372311
1421362518151.00,-1.2708572,3.1663656,9.299861
1421362518183.00,-1.0321038,3.0648766,9.312883
1421362518184.00,-1.1096425,3.2439044,9.264684
1421362518200.00,-1.2253518,3.1900163,9.426198
1421362518234.00,-1.2847782,3.1481035,9.489816
1421362518247.00,-1.1642789,3.187771,9.41557
1421362518278.00,-1.185834,3.2519875,9.35315
1421362518280.00,-1.2181668,3.2859669,9.322763
1421362518317.00,-1.1732602,3.0991552,9.535621
1421362518320.00,-1.2415183,3.1680121,9.474098
1421362518353.00,-1.1855347,3.2401621,9.297466
1421362518365.00,-1.0909314,3.0626311,9.352102
1421362518409.00,-1.1624826,3.078199,9.341025
1421362518413.00,-1.1647279,3.2389646,9.341175
1421362518422.00,-1.18778,3.2602203,9.343869
1421362518448.00,-0.97477293,3.3018339,9.043444
1421362518460.00,-1.1099418,3.047363,8.892109
1421362518488.00,-1.434467,3.2885115,9.191037
1421362518520.00,-1.5516733,3.7125797,9.442365
1421362518520.00,-1.3061838,4.1568556,8.577313
1421362518548.00,-1.5968792,3.9474413,8.459508
1421362518560.00,-1.7781523,3.74611,9.172925
1421362518585.00,-1.5988252,4.038901,9.935739
1421362518620.00,-1.1035053,4.060606,9.595346
1421362518622.00,-0.66955763,4.166735,8.466394
1421362518662.00,-0.6939569,4.3584867,7.8219843
1421362518663.00,-0.970432,4.083359,7.923473
1421362518679.00,-0.77613604,3.9291792,9.009166
1421362518713.00,-0.38065842,3.4486785,9.531579
1421362518719.00,-0.3686833,2.9548554,8.968001
1421362518865.00,-0.690065,2.4803421,7.9900846
1421362518866.00,-0.76475966,2.9855416,8.255782
1421362518866.00,-0.12409195,3.4667907,9.059461
1421362518867.00,0.3156935,2.6740394,10.023755
1421362518868.00,0.067060545,2.5724006,10.021061
1421362518868.00,-0.49546966,3.2415092,11.211086
1421362518869.00,-1.6096028,5.132377,10.794502
1421362518887.00,-1.8169217,4.8163843,11.152259
1421362518903.00,-1.3698015,1.4958394,12.535981
1421362518949.00,-1.3085788,-2.4119344,13.239967
1421362518950.00,-1.6920813,-3.3894017,13.848751
1421362518959.00,-1.0783576,-1.5352075,12.086466
1421362518980.00,-0.5284012,0.31030473,10.411899
1421362519000.00,-0.63587767,0.7189549,9.840836
1421362519020.00,-0.80502594,0.703537,10.434651
1421362519040.00,-1.1445199,-0.43454635,11.07487
1421362519061.00,-0.5204677,-0.5677693,10.830129
1421362519079.00,0.30820906,0.44218048,10.806028
1421362519208.00,0.81280977,0.6011499,11.896661
1421362519209.00,0.7792795,0.6780899,14.106665
1421362519210.00,0.76535845,1.7265097,14.847176
1421362519211.00,1.3422588,-0.25372237,12.724739
1421362519211.00,0.43873763,0.6493497,12.070599
1421362519212.00,0.45535308,0.12633727,13.163626
1421362519244.00,-0.52316207,0.38365218,15.082636
1421362519245.00,-0.48768586,0.040715333,14.764398
1421362519288.00,0.54621416,-0.37018022,13.056449
1421362519289.00,1.2817845,-0.43304947,11.513008
1421362519300.00,0.6129753,-0.7113208,10.564431
1421362519320.00,0.92821974,-0.16555573,11.070978
1421362519340.00,0.33949402,0.35416353,12.240496
1421362519361.00,-0.004191284,0.73751634,11.7809515
1421362519381.00,-0.14250366,0.6512956,11.761791
1421362519832.00,-0.31539413,0.7282356,11.726464
1421362519832.00,-0.3528163,0.41209304,11.44969
1421362519833.00,-0.22917344,-0.043709107,10.299183
1421362519834.00,-0.3821553,-0.3222798,9.543554
1421362519834.00,-0.1857637,-0.07649094,9.09868
1421362519835.00,0.21719833,0.36284545,8.595276
1421362519836.00,-0.13501923,0.9039702,8.41535
1421362519836.00,-0.7129674,1.3943504,9.07413
1421362519837.00,-1.3262421,1.3177098,8.638087
1421362519837.00,-1.1003618,0.57570285,8.35787
1421362519838.00,-0.7747888,-0.60010207,8.265661
1421362519838.00,-0.36419266,-0.5864804,8.562195
1421362519839.00,-0.5957611,0.58198977,6.928492
1421362519840.00,-0.012424164,1.2142749,9.817036
1421362519841.00,0.36449203,1.5814613,9.672436
1421362519842.00,1.0665321,2.296674,8.551717
1421362519842.00,-0.007634125,3.3792229,4.7127995
1421362519843.00,-1.475332,3.8089793,3.8490958
1421362519843.00,-1.8461109,3.6848872,6.237529
1421362519844.00,-3.323838,2.6351202,10.891501
1421362519845.00,0.20357665,1.8315911,14.5466
1421362519845.00,0.88181627,2.8520193,11.653866
1421362519845.00,-0.642464,3.9835162,8.491392
